POW_SA2_CODE_2021,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000_3499_Mng,CIII_IV_3000_3499_Pro,CIII_IV_3000_3499_TecTW,CIII_IV_3000_3499_CoPSW,CIII_IV_3000_3499_ClAW,CIII_IV_3000_3499_SWks,CIII_IV_3000_3499_MaOpDv,CIII_IV_3000_3499_Lab,CIII_IV_3000_3499_IDNS,CIII_IV_3000_3499_Tot,CIII_IV_3500mo_Mng,CIII_IV_3500mo_Pro,CIII_IV_3500mo_TecTW,CIII_IV_3500mo_CoPSW,CIII_IV_3500mo_ClAW,CIII_IV_3500mo_SWks,CIII_IV_3500mo_MaOpDv,CIII_IV_3500mo_Lab,CIII_IV_3500mo_IDNS,CIII_IV_3500mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
407021154,17,3,32,9,17,8,9,11,0,101,15,6,29,4,4,3,10,3,0,70,7,5,10,0,0,0,0,0,0,23,5,9,10,0,0,3,0,0,3,32,0,0,6,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,7,87,34,218,85,85,57,39,65,15,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,6,0,9,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
407021155,10,5,5,5,0,0,0,10,0,35,15,0,0,0,0,0,4,9,0,30,12,0,7,0,0,0,0,0,0,23,4,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,94,9,49,15,11,0,18,55,5,248,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
407021156,9,0,17,0,3,6,6,6,0,49,12,0,4,4,3,0,6,4,0,43,13,0,9,0,0,0,3,7,0,32,4,0,12,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,85,12,90,41,26,16,26,69,3,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407021157,25,12,40,0,8,0,18,14,0,122,22,3,19,0,3,3,8,4,0,63,13,0,23,5,0,4,9,0,0,56,22,3,21,0,0,0,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,8,0,3,0,0,0,4,0,4,13,201,37,266,73,89,54,79,111,11,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,5,0,7,0,0,4,4,0,0,0,0,0,14,4,0,4,0,0,0,0,9,0,17,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
407021158,4,0,10,0,3,0,0,9,0,21,9,0,18,0,0,0,12,7,0,48,11,0,11,0,0,0,16,4,0,36,17,4,29,0,3,0,7,9,0,76,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,67,8,111,16,18,8,57,57,6,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407021173,34,10,73,25,22,12,9,11,0,202,21,5,38,9,14,8,10,0,0,111,4,9,24,10,0,7,5,5,0,56,17,0,18,8,8,5,4,3,0,67,3,0,3,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,11,0,5,0,3,0,0,0,3,0,15,154,76,451,326,191,185,74,119,9,1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,8,3,5,0,0,0,0,0,7,0,13,6,0,4,8,5,0,0,4,0,25,4,0,3,3,9,5,0,0,0,26,3,0,0,4,0,6,3,3,0,18,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
407021174,39,24,136,29,28,18,34,15,0,333,40,14,84,33,16,9,35,16,0,235,20,9,59,15,11,0,21,5,0,145,36,13,70,9,5,3,11,4,0,151,5,0,5,0,0,3,0,0,0,15,7,0,11,0,0,0,0,0,0,21,0,0,0,0,0,0,0,5,10,21,258,109,836,424,279,184,193,179,42,2504,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,15,0,0,0,8,4,9,0,8,0,31,6,0,4,4,4,7,0,4,0,29,4,0,4,4,9,4,0,5,0,28,0,0,3,4,8,0,0,5,0,21,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4
407031159,9,0,21,3,11,0,7,9,0,61,3,0,17,0,8,0,3,14,0,48,3,0,12,0,0,0,3,0,0,24,4,5,17,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,5,0,0,0,0,0,0,5,65,20,172,94,60,13,35,88,9,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
407031160,12,13,39,15,14,3,4,3,0,120,6,6,30,5,3,3,0,3,0,55,5,10,11,8,3,0,0,0,0,43,3,0,10,10,5,0,0,0,0,28,3,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,3,60,59,230,155,118,76,30,64,15,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,13,0,0,3,0,3,5,0,0,0,12,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
407031161,12,0,15,3,4,0,6,3,0,43,7,0,13,0,0,0,7,0,0,29,3,0,7,0,5,0,0,0,0,16,4,3,8,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,106,13,79,30,36,15,23,51,8,364,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031162,10,5,29,11,10,0,5,20,0,92,11,0,16,0,5,5,0,4,0,45,3,0,4,3,0,0,0,0,0,18,7,0,4,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,63,20,166,104,73,46,33,74,11,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,4,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031163,10,0,4,0,6,0,3,8,0,25,7,0,11,0,0,0,0,3,0,24,3,0,9,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,72,5,36,8,13,0,20,54,4,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031164,11,10,21,4,6,0,6,0,0,57,12,5,4,0,0,0,3,4,0,32,5,0,3,0,0,0,4,0,0,11,6,0,0,0,0,0,4,0,0,12,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,108,19,106,69,49,12,43,73,11,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031165,31,19,58,70,32,10,7,11,0,238,24,12,34,52,16,9,9,8,4,162,12,7,19,33,5,3,3,0,5,92,24,10,26,8,3,4,4,0,5,77,4,0,5,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,3,0,3,7,4,4,0,3,0,28,166,104,523,540,214,185,93,172,27,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,3,0,6,0,8,0,0,3,0,0,7,0,0,0,14,0,0,0,0,0,3,0,4,0,13,0,0,0,5,0,3,0,0,0,23,0,0,0,5,6,9,0,3,0,24,0,0,0,7,7,9,3,4,0,28,0,4,4,3,9,8,0,0,0,26,0,0,0,3,5,0,4,0,0,8,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5
407031166,17,0,25,0,3,0,8,6,5,64,15,5,24,0,4,0,7,11,0,66,4,4,5,0,0,0,3,0,0,22,12,0,14,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,8,106,17,147,16,30,4,42,132,18,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
407031167,8,0,21,4,6,5,3,0,0,54,4,0,13,3,0,0,0,0,0,29,5,0,3,0,0,0,0,0,0,12,8,0,4,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,5,68,12,160,132,60,68,30,55,4,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,12,3,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031168,22,3,21,0,3,0,10,11,3,67,11,0,11,0,0,0,8,4,0,28,7,0,4,0,0,0,4,3,0,13,9,0,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,92,11,115,18,28,11,51,87,5,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031169,13,0,17,5,9,0,3,8,0,58,18,0,11,0,4,0,7,0,0,41,6,0,4,0,0,0,3,4,0,28,7,0,5,0,0,0,0,0,0,15,5,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,9,149,18,111,56,45,24,32,79,9,513,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,0,0,0,0,0,0,0,0,8,3,0,4,0,0,0,0,4,0,11,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,8,0,6,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031170,17,0,22,16,5,0,0,0,4,60,10,0,10,6,3,3,3,0,3,43,6,0,3,3,0,0,0,0,0,19,7,0,0,3,0,0,5,0,0,22,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,12,108,15,140,84,56,44,33,74,9,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
497979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499999499,122,44,1171,159,30,35,87,182,27,1858,133,34,962,79,20,21,62,144,18,1475,66,27,498,35,19,12,46,71,10,790,90,40,654,38,18,14,76,100,10,1033,15,4,129,4,0,8,9,11,3,186,33,10,83,6,7,7,6,11,11,169,12,9,75,12,4,0,8,14,12,148,821,380,6967,1966,329,294,618,1874,252,13499,0,0,0,0,0,0,0,4,0,11,0,4,5,5,3,0,0,8,0,21,0,0,7,6,0,0,0,10,0,27,0,0,14,11,0,5,4,19,0,51,0,3,9,12,6,0,3,12,0,45,4,0,18,17,8,0,5,32,0,80,4,5,17,23,0,8,0,13,3,72,3,4,19,18,7,4,11,26,0,96,0,3,22,15,7,4,9,19,0,72,3,0,17,7,6,0,0,8,0,49,3,4,0,0,0,0,0,7,0,16,0,0,9,0,0,0,5,4,0,18
501011001,12,0,30,0,0,0,0,8,0,53,6,0,9,5,0,0,9,9,0,42,7,0,7,3,0,3,0,0,0,18,3,0,13,0,0,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,95,14,160,51,31,24,22,68,9,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,8,0,0,4,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501011003,28,0,74,11,15,3,10,15,0,153,19,0,56,3,13,0,4,8,3,104,14,0,33,0,7,0,4,5,0,64,14,0,33,0,4,0,0,6,3,64,7,0,8,0,0,0,0,0,0,13,6,0,6,0,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,10,186,31,419,111,105,56,49,158,18,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,3,0,8,0,19,0,0,0,4,5,4,0,6,0,17,0,0,0,6,0,3,0,6,0,19,5,3,3,3,0,6,0,3,0,21,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5
501011004,13,0,55,6,7,0,7,8,3,107,11,3,46,0,4,0,3,9,0,72,12,0,24,0,3,0,0,0,0,39,8,8,24,0,5,0,3,0,0,47,5,0,5,0,0,0,0,0,0,11,0,3,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,0,0,7,113,30,348,150,60,77,42,86,14,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,0,3,0,8,0,0,3,0,15,0,0,8,3,0,4,0,0,0,11,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3
501011293,30,3,94,14,28,3,16,8,0,202,15,8,50,9,15,8,12,11,0,124,9,3,25,7,4,0,10,6,0,62,21,5,42,6,0,4,6,5,0,81,5,0,4,0,0,3,0,0,0,12,3,0,8,0,0,0,0,0,0,13,3,0,5,3,0,0,0,0,3,17,151,53,480,173,199,165,102,138,13,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,3,0,3,4,0,0,15,0,0,0,6,0,5,0,0,0,20,0,0,0,9,0,14,4,7,0,31,0,0,0,0,3,9,3,0,0,16,0,0,5,4,3,4,0,0,0,24,0,3,3,0,4,4,0,0,0,23,0,0,0,0,3,0,0,4,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
501011294,18,5,65,23,17,6,4,7,0,141,17,4,43,15,13,3,9,5,5,102,6,0,31,0,3,0,4,0,0,50,9,0,49,8,7,0,0,0,4,79,4,0,7,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,11,100,39,406,371,132,63,50,126,17,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,4,0,9,0,0,0,0,3,0,0,4,0,11,0,0,0,3,0,0,0,0,0,8,0,0,3,6,3,7,0,9,0,28,0,0,3,5,5,3,0,9,0,18,0,0,5,4,4,4,0,4,0,17,0,0,0,3,5,0,0,0,0,10,0,0,0,0,3,0,0,0,0,9,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
