POW_SA2_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
216031594,67,8,0,80,7,7,0,9,0,130,10,8,0,16,14,13,0,23,0,7,0,12,0,54,25,25,0,46,5,20,0,28,6,17,0,24,11,110,50,80,0,130,105,46,0,153,364,36,0,395,14,703,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,19,0,0,19,0,15,0,0,0,0,0,0,0,0,18,0,0,18,0,16,0,0,0,0,6,0,0,6,16,0,0,16,0,20,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,3,0,5,17,0,0,17,0,0,0,0,0,28,0,6,0,3,0,0,0,0,4,0,0,4,0,8,3,22,0,23,4,5,0,9,0,0,0,0,6,42,4,25,3,34,30,4,0,37,58,0,0,58,5,139,0,0,0,0,0,0,0,0,73,0,0,73,0,80,0,3,0,0,0,0,0,0
217011420,4,0,0,9,0,0,0,0,0,20,0,0,0,4,0,3,0,3,0,0,0,0,0,6,5,18,0,17,7,11,0,19,0,6,0,6,0,44,9,20,0,28,16,14,0,37,41,6,0,47,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,3,0,4,4,0,0,4,6,0,0,6,5,21,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0
217011421,5,8,0,19,0,0,0,4,0,33,0,4,0,6,5,5,0,14,0,0,0,0,0,19,7,39,0,38,11,28,0,41,3,3,0,9,4,93,24,66,0,88,28,44,0,72,153,7,0,158,9,323,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,7,0,0,7,0,10,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,7,0,5,0,5,0,3,0,5,0,0,0,0,0,7,0,5,0,8,0,4,0,4,0,0,0,0,11,16,0,7,0,12,3,6,0,8,36,0,0,36,11,65,0,0,0,0,0,0,0,0,35,0,0,35,0,32,0,5,0,5,0,0,0,0
217011422,11,0,0,10,0,0,0,0,0,26,0,4,0,9,3,5,0,5,0,3,0,3,0,14,9,28,0,42,10,25,0,34,0,3,0,10,5,88,20,63,0,82,26,36,0,56,203,12,0,214,4,362,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,0,5,0,4,0,4,0,0,0,0,6,16,4,9,0,16,9,6,0,17,20,3,0,27,7,66,0,0,0,0,0,0,0,0,44,0,0,44,0,48,0,0,0,0,0,0,0,0
217011423,11,0,0,12,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,19,0,3,0,4,0,0,0,3,9,33,8,19,0,27,11,5,0,20,42,0,0,45,9,88,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,10,0,0,0,0,17,0,0,17,0,20,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0
217031471,7,0,0,10,0,0,0,0,0,19,0,3,0,3,0,5,0,3,0,0,0,0,0,3,0,9,0,9,4,9,0,14,0,0,0,0,0,25,0,19,0,22,16,12,0,34,53,0,0,54,0,110,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,5,14,0,0,12,0,19,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0
217031472,38,18,0,57,7,0,0,7,0,86,8,9,0,20,9,6,0,18,4,3,0,9,0,45,7,34,0,39,18,23,0,41,9,5,0,11,11,103,27,72,0,98,89,53,0,144,280,7,0,292,17,541,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,7,0,5,4,5,0,8,0,0,0,0,0,13,0,0,0,0,5,0,0,5,0,0,0,0,0,10,0,0,0,3,0,0,0,3,0,0,0,3,3,21,8,10,0,13,14,3,0,15,33,0,0,35,3,75,0,0,0,0,0,0,0,0,70,0,0,70,0,70,0,0,0,0,0,0,0,0
217031473,3,0,0,3,0,0,0,0,0,9,0,0,0,0,5,0,0,5,0,0,0,0,0,6,0,4,0,9,4,9,0,6,0,3,0,4,3,25,0,13,0,14,11,10,0,20,32,3,0,39,3,76,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,15,0,0,13,0,18,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0
217031474,15,0,0,12,0,0,0,0,0,22,0,0,0,0,6,0,0,3,0,0,0,0,0,9,0,10,0,9,4,6,0,12,0,3,0,3,5,32,8,19,0,22,27,12,0,35,50,3,0,56,12,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,6,0,7,0,4,5,3,0,4,8,0,0,8,0,22,0,0,0,0,0,0,0,0,9,0,0,9,0,6,0,0,0,0,0,0,0,0
217031475,9,0,0,5,0,0,0,0,0,11,0,3,0,8,9,0,0,10,0,0,0,0,0,16,0,9,0,12,6,4,0,12,0,0,0,0,4,31,8,25,0,30,20,10,0,29,93,0,0,95,7,161,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,8,0,0,8,0,7,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,5,0,4,0,8,26,0,0,26,9,42,0,0,0,0,0,0,0,0,26,0,0,26,3,28,0,0,0,0,0,0,0,0
217031476,3,0,0,3,0,0,0,0,0,8,3,3,0,9,3,0,0,3,0,0,0,0,0,9,5,3,0,8,5,5,0,13,0,3,0,3,0,28,6,7,0,18,17,5,0,28,31,3,0,38,4,85,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,10,0,0,10,0,13,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,4,10,0,0,7,21,0,0,16,0,31,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0
217041477,4,0,0,7,0,0,0,0,0,15,0,0,0,0,0,6,0,6,0,0,0,0,0,10,5,14,0,14,5,7,0,8,0,0,0,0,7,27,7,22,0,23,13,10,0,20,52,5,0,54,5,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,7,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,11,0,3,0,6,3,0,0,3,10,0,0,10,4,24,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0
217041478,22,0,0,22,3,0,0,3,0,40,0,3,0,7,3,6,0,8,0,0,0,0,0,16,6,25,0,32,6,9,0,14,0,3,0,8,12,56,13,38,0,58,37,10,0,45,114,3,0,117,8,235,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,5,0,5,0,0,0,4,0,0,0,0,0,6,0,7,0,4,0,0,0,9,0,0,0,0,0,14,0,11,0,9,14,6,0,18,20,0,0,20,0,44,0,0,0,0,0,0,0,0,37,0,0,37,0,37,0,4,0,4,0,0,0,0
217041479,36,6,0,40,0,3,0,0,0,62,6,13,0,15,13,10,0,16,0,0,0,0,0,38,14,32,0,42,12,25,0,35,0,9,0,12,4,86,30,59,0,95,77,35,0,110,254,13,0,262,6,477,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,0,0,11,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,6,0,6,0,6,0,6,0,0,0,0,8,21,6,10,0,17,10,3,0,17,22,0,0,22,5,63,0,0,0,0,0,0,0,0,48,0,0,48,0,51,0,0,0,3,0,0,0,0
217041480,96,21,0,112,3,5,0,11,4,170,9,22,0,34,25,31,0,49,3,0,0,4,0,82,36,93,0,131,37,72,0,109,7,16,0,25,12,273,77,154,0,231,192,124,0,310,463,25,0,488,20,1053,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0,18,0,0,18,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,18,0,0,0,0,3,0,0,3,14,0,0,14,0,20,0,0,0,6,3,0,0,7,0,0,0,0,0,13,7,5,0,11,21,3,0,20,0,0,0,4,3,37,0,6,0,14,4,3,0,3,0,0,0,0,0,19,6,13,0,16,4,14,0,18,0,9,0,9,8,51,14,29,3,48,36,17,0,55,72,14,0,83,13,197,0,0,0,0,0,0,0,0,119,0,0,119,0,120,0,6,0,6,0,0,0,0
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,2039,266,0,2315,103,56,0,159,16,3062,244,237,5,480,604,215,5,818,77,89,4,164,13,1477,417,991,3,1403,502,527,6,1030,107,318,3,431,153,3022,1050,1602,11,2657,3739,1038,10,4783,1139,477,11,1620,193,9268,0,0,0,0,0,0,0,0,60,0,0,60,0,60,0,3,0,6,0,0,0,0,78,0,0,78,0,82,6,8,0,14,0,0,0,0,89,0,0,89,3,101,8,10,0,15,23,0,0,27,56,0,0,56,0,100,15,25,0,42,72,0,0,77,3,0,0,6,0,124,42,53,0,98,395,41,0,433,17,14,0,29,17,586,43,36,0,81,113,32,0,146,15,6,0,24,17,267,68,172,0,239,95,105,5,208,19,60,0,83,110,638,187,306,4,494,705,190,7,897,331,80,4,411,148,1957,0,5,0,5,0,0,0,0,235,0,0,235,4,246,5,69,0,76,0,0,0,0
301011001,50,10,0,63,0,3,0,0,0,80,0,5,0,3,7,3,0,14,0,0,0,0,0,15,4,22,0,28,9,17,0,29,3,8,0,11,0,71,17,36,0,57,96,34,0,134,108,10,0,122,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,0,0,4,0,0,0,4,0,7,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,4,0,3,9,4,0,14,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,6,5,4,0,5,0,0,0,0,4,12,7,8,0,10,18,4,0,21,11,0,0,14,4,51,0,0,0,0,0,0,0,0,30,0,0,30,0,30,0,0,0,0,0,0,0,0
301011002,47,14,0,57,0,0,0,0,0,65,0,0,0,0,8,5,0,15,0,0,0,0,0,13,0,11,0,18,4,8,0,20,0,3,0,3,0,34,11,16,0,27,89,26,0,117,64,3,0,67,0,211,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,4,0,0,0,0,13,0,0,13,0,0,0,0,0,12,0,0,0,0,6,0,0,4,0,0,0,0,0,4,0,4,0,4,0,3,0,7,0,0,0,0,0,9,0,4,0,6,30,6,0,33,9,0,0,9,0,49,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0
301011003,49,10,0,61,0,0,0,4,0,72,0,4,0,3,5,10,0,13,3,0,0,3,0,20,11,18,0,33,11,15,0,26,0,6,0,6,0,59,26,27,0,55,108,33,0,138,108,9,0,115,4,318,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,4,0,0,4,0,7,0,0,0,4,4,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,8,3,0,0,3,0,4,0,4,0,0,0,0,4,13,6,4,0,13,11,8,0,18,23,0,0,20,4,49,0,0,0,0,0,0,0,0,26,0,0,26,0,26,3,0,0,3,0,0,0,0
301011004,224,39,0,264,5,4,0,8,0,313,23,25,0,42,44,15,0,63,10,8,0,13,0,124,30,55,0,83,27,41,0,67,7,18,0,25,5,173,100,117,0,216,458,104,0,565,488,36,0,524,13,1316,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,4,0,0,0,0,25,0,0,25,0,25,0,0,0,0,17,3,0,14,3,0,0,3,0,24,0,0,0,3,14,3,0,16,0,0,0,0,0,20,4,0,0,9,39,8,0,44,0,0,0,0,0,57,0,9,0,7,4,5,0,9,0,0,0,4,0,20,3,15,0,19,12,12,0,20,0,8,0,8,5,54,14,24,0,40,79,23,0,109,73,9,0,85,6,240,0,0,0,0,0,0,0,0,144,0,0,144,0,139,6,0,0,12,0,0,0,0
301011005,7,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,7,0,0,0,0,0,7,0,3,0,6,10,0,0,9,6,3,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011006,26,4,0,30,0,0,0,0,0,37,5,4,0,4,7,4,0,9,0,0,0,3,0,18,5,14,0,19,4,7,0,17,0,8,0,8,0,41,13,28,0,40,65,19,0,83,90,10,0,100,0,222,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,6,0,0,6,0,0,0,0,0,10,0,0,0,0,4,0,0,4,0,0,0,0,0,6,6,6,0,9,8,0,0,12,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,0,0,3,0,0,0,0,0,0,0,0,0,6,7,6,0,15,18,3,0,24,38,0,0,39,0,76,0,0,0,0,0,0,0,0,32,0,0,36,0,36,0,0,0,0,0,0,0,0
301021007,136,28,0,165,6,0,0,6,0,202,11,12,0,23,19,18,0,36,0,6,0,9,0,63,12,47,0,61,26,67,0,93,4,17,0,24,6,178,47,90,0,141,289,117,0,415,282,22,0,300,8,862,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0,33,0,0,33,0,35,0,0,0,4,7,0,0,8,9,0,0,9,0,19,0,5,0,6,15,0,0,15,0,0,0,0,0,20,0,11,0,10,38,10,0,46,6,5,0,4,0,65,4,0,0,6,8,6,0,12,0,0,0,0,0,15,0,21,0,18,6,13,0,15,0,5,0,5,7,50,15,29,0,39,71,30,0,99,83,7,0,91,8,240,0,0,0,0,0,0,0,0,63,0,0,63,0,63,5,0,0,9,0,0,0,0
301021008,31,9,0,35,0,0,0,0,0,43,0,0,0,4,3,0,0,5,0,3,0,3,0,12,3,14,0,10,10,10,0,16,0,4,0,4,0,33,12,25,0,36,56,23,0,77,144,4,0,153,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,13,0,0,13,0,13,4,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,9,8,0,0,9,22,0,0,26,0,43,0,0,0,0,0,0,0,0,43,0,0,43,0,43,0,5,0,3,0,0,0,0
