POW_SA2_CODE_2021,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_16_20,SEO_Tot_2021,SEO_Tot_NS,SEO_Tot_Tot,UOLSEWVW_AGFF_Bf_91,UOLSEWVW_AGFF_91_95,UOLSEWVW_AGFF_96_00,UOLSEWVW_AGFF_01_05,UOLSEWVW_AGFF_06_10,UOLSEWVW_AGFF_11_15,UOLSEWVW_AGFF_16_20,UOLSEWVW_AGFF_2021,UOLSEWVW_AGFF_NS,UOLSEWVW_AGFF_Tot,UOLSEWVW_Min_Bf_91,UOLSEWVW_Min_91_95,UOLSEWVW_Min_96_00,UOLSEWVW_Min_01_05,UOLSEWVW_Min_06_10,UOLSEWVW_Min_11_15,UOLSEWVW_Min_16_20,UOLSEWVW_Min_2021,UOLSEWVW_Min_NS,UOLSEWVW_Min_Tot,UOLSEWVW_Mnf_Bf_91,UOLSEWVW_Mnf_91_95,UOLSEWVW_Mnf_96_00,UOLSEWVW_Mnf_01_05,UOLSEWVW_Mnf_06_10,UOLSEWVW_Mnf_11_15,UOLSEWVW_Mnf_16_20,UOLSEWVW_Mnf_2021,UOLSEWVW_Mnf_NS,UOLSEWVW_Mnf_Tot,UOLSEWVW_EGWWS_Bf_91,UOLSEWVW_EGWWS_91_95,UOLSEWVW_EGWWS_96_00,UOLSEWVW_EGWWS_01_05,UOLSEWVW_EGWWS_06_10,UOLSEWVW_EGWWS_11_15,UOLSEWVW_EGWWS_16_20,UOLSEWVW_EGWWS_2021,UOLSEWVW_EGWWS_NS,UOLSEWVW_EGWWS_Tot,UOLSEWVW_Const_Bf_91,UOLSEWVW_Const_91_95,UOLSEWVW_Const_96_00,UOLSEWVW_Const_01_05,UOLSEWVW_Const_06_10,UOLSEWVW_Const_11_15,UOLSEWVW_Const_16_20,UOLSEWVW_Const_2021,UOLSEWVW_Const_NS,UOLSEWVW_Const_Tot,UOLSEWVW_WST_Bf_91,UOLSEWVW_WST_91_95,UOLSEWVW_WST_96_00,UOLSEWVW_WST_01_05,UOLSEWVW_WST_06_10,UOLSEWVW_WST_11_15,UOLSEWVW_WST_16_20,UOLSEWVW_WST_2021,UOLSEWVW_WST_NS,UOLSEWVW_WST_Tot,UOLSEWVW_RetT_Bf_91,UOLSEWVW_RetT_91_95,UOLSEWVW_RetT_96_00,UOLSEWVW_RetT_01_05,UOLSEWVW_RetT_06_10,UOLSEWVW_RetT_11_15,UOLSEWVW_RetT_16_20,UOLSEWVW_RetT_2021,UOLSEWVW_RetT_NS,UOLSEWVW_RetT_Tot,UOLSEWVW_AcFd_Bf_91,UOLSEWVW_AcFd_91_95,UOLSEWVW_AcFd_96_00,UOLSEWVW_AcFd_01_05,UOLSEWVW_AcFd_06_10,UOLSEWVW_AcFd_11_15,UOLSEWVW_AcFd_16_20,UOLSEWVW_AcFd_2021,UOLSEWVW_AcFd_NS,UOLSEWVW_AcFd_Tot,UOLSEWVW_TPW_Bf_91,UOLSEWVW_TPW_91_95,UOLSEWVW_TPW_96_00,UOLSEWVW_TPW_01_05,UOLSEWVW_TPW_06_10,UOLSEWVW_TPW_11_15,UOLSEWVW_TPW_16_20,UOLSEWVW_TPW_2021,UOLSEWVW_TPW_NS,UOLSEWVW_TPW_Tot,UOLSEWVW_IMT_Bf_91,UOLSEWVW_IMT_91_95,UOLSEWVW_IMT_96_00,UOLSEWVW_IMT_01_05,UOLSEWVW_IMT_06_10,UOLSEWVW_IMT_11_15,UOLSEWVW_IMT_16_20,UOLSEWVW_IMT_2021,UOLSEWVW_IMT_NS,UOLSEWVW_IMT_Tot,UOLSEWVW_FinIns_Bf_91,UOLSEWVW_FinIns_91_95,UOLSEWVW_FinIns_96_00,UOLSEWVW_FinIns_01_05,UOLSEWVW_FinIns_06_10,UOLSEWVW_FinIns_11_15,UOLSEWVW_FinIns_16_20,UOLSEWVW_FinIns_2021,UOLSEWVW_FinIns_NS,UOLSEWVW_FinIns_Tot,UOLSEWVW_RHRE_Bf_91,UOLSEWVW_RHRE_91_95,UOLSEWVW_RHRE_96_00,UOLSEWVW_RHRE_01_05,UOLSEWVW_RHRE_06_10,UOLSEWVW_RHRE_11_15,UOLSEWVW_RHRE_16_20,UOLSEWVW_RHRE_2021,UOLSEWVW_RHRE_NS,UOLSEWVW_RHRE_Tot,UOLSEWVW_ProSTS_Bf_91,UOLSEWVW_ProSTS_91_95,UOLSEWVW_ProSTS_96_00,UOLSEWVW_ProSTS_01_05,UOLSEWVW_ProSTS_06_10,UOLSEWVW_ProSTS_11_15,UOLSEWVW_ProSTS_16_20,UOLSEWVW_ProSTS_2021,UOLSEWVW_ProSTS_NS,UOLSEWVW_ProSTS_Tot,UOLSEWVW_AdSup_Bf_91,UOLSEWVW_AdSup_91_95,UOLSEWVW_AdSup_96_00,UOLSEWVW_AdSup_01_05,UOLSEWVW_AdSup_06_10,UOLSEWVW_AdSup_11_15,UOLSEWVW_AdSup_16_20,UOLSEWVW_AdSup_2021,UOLSEWVW_AdSup_NS,UOLSEWVW_AdSup_Tot,UOLSEWVW_PubAS_Bf_91,UOLSEWVW_PubAS_91_95,UOLSEWVW_PubAS_96_00,UOLSEWVW_PubAS_01_05,UOLSEWVW_PubAS_06_10,UOLSEWVW_PubAS_11_15,UOLSEWVW_PubAS_16_20,UOLSEWVW_PubAS_2021,UOLSEWVW_PubAS_NS,UOLSEWVW_PubAS_Tot,UOLSEWVW_EdTrn_Bf_91,UOLSEWVW_EdTrn_91_95,UOLSEWVW_EdTrn_96_00,UOLSEWVW_EdTrn_01_05,UOLSEWVW_EdTrn_06_10,UOLSEWVW_EdTrn_11_15,UOLSEWVW_EdTrn_16_20,UOLSEWVW_EdTrn_2021,UOLSEWVW_EdTrn_NS,UOLSEWVW_EdTrn_Tot,UOLSEWVW_HC_SA_Bf_91,UOLSEWVW_HC_SA_91_95,UOLSEWVW_HC_SA_96_00,UOLSEWVW_HC_SA_01_05,UOLSEWVW_HC_SA_06_10,UOLSEWVW_HC_SA_11_15,UOLSEWVW_HC_SA_16_20,UOLSEWVW_HC_SA_2021,UOLSEWVW_HC_SA_NS,UOLSEWVW_HC_SA_Tot,UOLSEWVW_ArtsR_Bf_91,UOLSEWVW_ArtsR_91_95,UOLSEWVW_ArtsR_96_00,UOLSEWVW_ArtsR_01_05,UOLSEWVW_ArtsR_06_10,UOLSEWVW_ArtsR_11_15,UOLSEWVW_ArtsR_16_20,UOLSEWVW_ArtsR_2021,UOLSEWVW_ArtsR_NS,UOLSEWVW_ArtsR_Tot,UOLSEWVW_OthSvs_Bf_91,UOLSEWVW_OthSvs_91_95,UOLSEWVW_OthSvs_96_00,UOLSEWVW_OthSvs_01_05,UOLSEWVW_OthSvs_06_10,UOLSEWVW_OthSvs_11_15,UOLSEWVW_OthSvs_16_20,UOLSEWVW_OthSvs_2021,UOLSEWVW_OthSvs_NS,UOLSEWVW_OthSvs_Tot
309071254,112,14,27,32,37,33,15,0,0,269,0,0,0,6,5,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,9,0,0,0,3,0,0,0,0,0,4,4,0,0,6,0,9,9,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8
309071256,296,60,116,169,289,186,88,0,17,1228,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,3,0,4,3,4,0,0,0,19,4,0,0,0,0,0,0,0,0,8,10,3,9,6,10,9,16,0,0,58,3,8,3,7,11,13,16,0,0,61,0,0,0,4,8,0,0,0,0,20,9,5,3,0,3,3,4,0,0,25,0,0,0,0,6,0,0,0,0,9,4,0,0,0,0,0,0,0,0,8,4,0,0,0,5,3,3,0,0,15,0,0,4,3,5,4,6,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,3,3,12,3,0,0,0,29,13,0,3,9,8,13,18,0,0,64,9,4,0,4,13,13,11,0,0,58,6,0,4,5,0,3,8,0,0,22
309071552,633,119,262,379,564,387,236,10,57,2635,4,0,6,9,13,22,25,0,3,85,0,0,0,0,0,0,4,0,0,10,47,20,32,26,90,67,87,0,4,370,0,0,0,0,4,3,0,0,0,7,10,9,8,17,44,21,36,0,3,146,0,5,4,13,16,26,26,0,0,90,12,8,0,15,23,18,25,0,0,103,4,4,3,16,15,11,13,0,0,64,14,10,8,15,37,18,30,0,0,132,0,0,0,5,3,6,3,0,0,13,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,7,9,16,15,12,0,0,58,3,0,12,11,3,7,13,0,0,50,6,0,3,6,4,0,6,0,0,14,5,0,3,5,7,8,4,0,0,40,0,0,0,3,12,0,3,0,0,31,0,0,0,0,0,0,0,0,0,5,0,0,0,5,11,16,13,0,0,49
309071553,725,145,299,366,504,373,214,11,44,2678,0,0,0,0,0,0,3,0,0,5,0,0,0,6,9,3,0,0,0,17,26,21,23,44,116,92,105,6,3,441,0,0,0,0,7,3,4,0,0,22,17,9,17,22,24,29,28,0,0,139,8,7,12,9,20,22,9,0,0,78,7,0,0,0,10,9,6,0,0,36,6,3,0,3,16,10,6,0,0,53,5,0,5,8,23,16,14,0,0,67,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,4,4,6,0,0,0,8,3,0,0,5,11,6,6,0,0,38,0,6,0,0,3,7,11,0,0,26,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,4,0,0,0,13,4,0,3,9,9,10,6,0,0,41,0,0,0,0,0,0,0,0,0,6,8,0,4,3,6,6,13,0,0,38
309071554,103,19,45,52,110,77,59,0,9,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,3,0,5,4,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,0,0,24,0,4,0,0,5,7,13,0,0,27,3,0,0,0,17,20,8,0,0,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,4,0,0,18,0,3,4,0,8,0,4,0,0,21,0,0,0,0,3,0,0,0,0,10,0,5,4,3,14,7,5,0,0,43,3,0,8,15,40,28,16,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
309071555,41,5,19,26,82,41,33,0,3,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,9,7,0,0,20,0,0,0,0,12,12,7,0,0,36,0,0,0,0,5,7,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,7,6,0,0,25,5,0,0,0,3,4,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12
309071556,98,22,44,51,92,49,24,0,10,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,8,4,0,0,4,8,3,5,0,0,24,0,0,0,0,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,0,0,0,20,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,3,6,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
309071557,264,56,139,142,278,169,94,6,17,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,12,0,0,29,0,0,0,0,0,0,0,0,0,3,4,4,3,3,22,11,9,0,0,53,0,0,3,8,14,15,22,0,0,58,11,4,9,14,15,9,10,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,4,0,7,0,0,0,0,14,4,3,0,10,9,3,0,0,0,29,0,0,0,0,6,0,12,0,0,22,0,0,0,4,0,0,0,0,0,3,11,5,11,13,16,10,9,0,0,68,13,3,19,17,36,33,23,0,0,139,0,0,0,0,3,0,3,0,0,9,5,0,0,0,3,5,3,0,0,15
309071558,46,14,9,29,36,21,15,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309081259,70,13,18,30,19,29,12,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,4,0,0,3,0,0,0,0,11,0,0,0,0,0,6,0,0,0,10,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,7,3,0,3,0,0,11,8,0,0,8,14,9,15,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
309081260,115,28,43,50,58,45,24,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,5,0,6,0,3,0,0,0,0,12,3,0,4,0,3,6,0,0,0,20,0,0,0,0,0,0,0,0,0,4,4,3,5,0,7,0,7,0,0,30,12,5,9,10,38,26,27,0,0,132,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
309081262,406,75,170,224,255,190,155,9,31,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,7,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,3,4,3,5,11,15,19,0,4,64,3,0,0,3,0,0,0,0,0,12,7,3,6,3,4,12,3,0,0,35,13,4,0,6,12,13,24,0,3,80,0,0,3,0,3,0,9,0,0,20,0,0,0,0,3,0,0,0,0,14,0,3,5,10,4,7,6,0,0,32,6,0,0,0,5,9,0,0,0,23,7,4,10,17,22,27,20,0,4,109,8,0,7,6,10,9,26,0,0,69,8,3,0,3,9,0,0,0,0,17,3,5,0,12,8,13,15,0,0,58,22,12,11,33,50,38,51,0,0,211,0,0,5,0,0,0,0,0,0,8,3,0,4,4,0,4,9,0,0,33
309081559,367,62,134,186,229,155,102,6,15,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,6,0,0,6,0,4,3,0,0,22,4,0,0,0,0,0,0,0,0,9,6,7,7,10,7,7,18,0,0,54,12,3,3,8,14,11,17,0,0,65,0,0,3,0,7,3,9,0,0,18,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,5,4,0,0,8,8,0,0,6,0,0,0,0,0,20,8,0,6,8,12,16,13,0,0,62,0,0,0,3,3,0,12,0,0,28,0,0,0,0,3,4,0,0,0,11,15,15,17,24,39,30,25,0,0,163,6,3,5,12,30,24,35,0,0,111,0,0,0,0,0,0,0,0,0,0,6,5,0,3,5,3,12,0,0,33
309081560,626,121,266,335,449,321,197,4,40,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,4,4,6,7,11,0,0,29,0,0,0,0,0,0,3,0,0,4,15,11,12,24,35,23,30,0,6,138,7,0,9,18,28,34,72,0,0,175,4,3,3,0,0,0,6,0,0,12,0,0,4,0,0,0,4,0,0,6,6,0,3,3,15,5,0,0,0,31,6,0,4,5,9,7,6,0,0,42,4,9,8,21,23,28,17,0,0,101,9,11,7,4,12,22,32,0,0,99,9,0,3,0,4,0,3,0,0,29,7,0,3,11,10,3,4,0,0,37,65,24,45,66,131,101,68,3,6,505,0,0,0,0,3,6,3,0,0,16,11,0,6,0,12,8,11,0,0,46
309091263,395,72,109,142,187,123,80,3,23,1150,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,3,0,5,3,4,6,0,0,26,0,0,4,3,0,0,0,0,0,7,3,0,7,3,4,4,7,0,0,29,0,0,0,0,0,0,0,0,0,4,8,0,3,8,14,13,3,0,0,56,5,4,6,9,6,12,17,0,0,58,0,0,0,0,7,0,0,0,0,16,0,0,0,0,0,4,3,0,0,6,0,0,0,3,5,0,0,0,0,8,0,0,0,3,0,5,0,0,0,8,4,3,5,6,9,10,12,0,0,44,3,3,0,3,0,3,4,0,0,22,0,0,0,0,6,0,0,0,0,6,4,6,3,3,9,10,7,0,0,50,28,16,20,25,46,33,44,5,6,213,3,0,0,0,0,5,0,0,0,8,0,0,8,6,12,6,10,0,0,35
309091264,524,102,171,242,311,203,144,11,36,1750,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,14,17,21,38,30,39,0,3,167,0,0,0,0,0,0,0,0,0,3,10,4,9,9,21,25,28,0,0,102,3,0,10,8,12,11,7,0,0,47,10,5,6,11,19,17,16,0,0,80,3,3,4,9,4,4,12,0,4,42,27,12,10,16,51,47,50,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,12,3,0,0,5,6,3,3,0,0,26,4,0,0,0,0,0,5,0,0,14,3,0,0,0,0,0,0,0,0,10,0,0,3,4,3,0,5,0,0,13,3,4,4,4,10,8,0,0,0,37,0,0,0,0,0,0,8,0,0,8,4,0,3,3,7,7,16,0,0,42
309091265,102,16,26,42,70,35,26,3,4,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,10,0,0,25,0,4,0,5,0,11,9,0,0,26,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,3,3,10,10,11,23,12,0,0,79,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,3,0,0,0,10
309091540,1647,334,673,801,1086,726,531,22,97,5920,0,0,6,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,9,5,14,4,23,16,11,0,0,78,0,0,0,0,0,0,0,0,0,0,4,0,3,11,20,13,21,0,0,72,5,3,5,6,4,4,4,0,0,27,20,9,9,22,40,46,71,0,3,221,19,8,11,26,70,70,151,0,5,361,3,6,0,6,8,14,38,0,0,77,0,0,4,3,13,13,12,0,0,51,7,8,11,18,21,13,8,4,0,96,8,6,14,26,28,23,29,0,0,128,27,19,20,44,70,62,76,0,0,316,16,5,7,9,17,28,59,0,0,147,14,5,11,5,9,18,12,0,0,76,47,40,45,73,152,153,86,0,0,600,148,94,147,204,480,411,281,17,20,1815,3,0,0,0,4,9,7,0,0,23,13,8,8,17,18,42,37,0,0,137
309091541,394,69,108,182,221,169,125,11,25,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,5,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,4,9,10,13,5,0,0,50,0,0,0,0,0,3,0,0,0,10,12,3,10,11,24,25,19,0,0,111,11,3,6,16,19,33,51,0,4,136,0,0,0,0,5,7,15,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,11,6,0,9,0,8,8,3,0,0,37,5,3,5,5,8,17,13,0,0,59,4,4,7,0,7,13,26,0,0,55,0,0,0,6,0,0,3,0,0,11,10,3,6,9,13,15,14,0,0,71,24,7,28,26,88,53,61,0,4,294,0,0,0,0,4,0,0,0,0,11,3,0,6,12,15,21,23,0,0,78
309101267,334,52,114,128,177,125,66,0,15,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,6,5,10,9,9,0,0,44,0,0,0,0,0,0,0,0,0,0,3,4,0,5,8,7,4,0,0,31,6,4,8,8,13,8,24,0,0,79,3,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,5,4,7,5,6,3,0,0,31,4,0,4,5,0,9,5,0,0,35,0,0,4,0,3,3,9,0,0,24,0,0,0,0,0,0,0,0,0,9,6,3,3,11,6,6,7,0,0,45,45,20,34,35,51,58,40,4,6,280,0,0,0,0,0,0,0,0,0,0,4,3,6,3,3,5,0,0,0,31
309101268,481,112,162,203,262,207,132,15,25,1597,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,4,3,6,0,0,5,13,8,0,0,32,5,0,0,0,3,4,3,0,0,18,21,3,3,8,13,18,19,0,0,84,3,0,4,6,17,22,38,0,4,97,3,0,5,0,7,8,15,0,0,37,0,0,0,0,0,0,0,0,0,8,0,6,7,11,10,9,9,0,0,51,7,0,0,3,8,0,3,0,0,25,12,8,16,17,26,38,52,0,0,173,8,0,0,7,8,11,17,0,0,44,20,13,12,13,29,15,13,0,0,115,0,0,0,3,5,0,0,0,0,14,7,6,5,11,19,19,15,0,0,80,0,0,4,3,0,7,4,0,0,18,4,0,6,4,5,15,11,0,0,44
309101269,190,37,66,86,99,88,78,0,12,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,16,3,0,0,0,0,0,0,0,0,8,4,0,3,3,9,3,10,0,0,34,17,7,9,23,42,47,98,0,11,248,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,11,0,0,0,0,4,3,4,0,0,14,0,3,0,0,0,9,11,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,4,0,8,10,25,17,18,0,0,83,0,0,0,0,0,4,7,0,0,20
309101561,378,65,131,206,270,203,249,5,25,1538,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,21,0,0,0,0,0,0,0,0,0,4,9,3,0,5,7,16,16,0,0,59,0,0,0,0,0,5,0,0,0,9,9,3,10,16,16,16,46,0,0,126,44,32,37,58,134,138,328,4,11,782,0,0,0,5,8,4,20,0,0,34,0,0,0,0,5,0,4,0,0,11,6,8,0,0,7,7,0,0,0,35,13,3,5,13,26,17,6,0,0,81,20,3,10,16,15,34,29,0,0,134,12,0,4,6,17,23,52,0,0,120,0,0,0,0,5,0,0,0,0,10,0,0,4,5,8,16,9,0,0,45,9,0,4,11,10,14,25,0,0,74,7,0,0,5,0,6,6,0,0,22,0,5,5,11,10,18,33,0,0,81
309101562,213,53,61,89,124,115,109,6,6,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,8,19,0,0,39,0,0,0,0,0,0,0,0,0,4,4,0,7,9,4,13,18,0,0,53,22,12,22,23,47,72,136,3,4,342,0,0,0,0,0,8,30,0,0,41,0,0,0,0,0,7,3,0,0,14,6,0,0,0,8,0,11,0,0,19,6,3,9,5,7,4,3,0,0,38,6,3,4,12,9,11,16,0,0,62,8,0,0,0,5,6,24,0,0,48,0,0,0,5,5,0,0,0,0,18,5,0,0,0,3,0,6,0,0,20,4,0,8,4,5,9,11,0,4,39,8,0,5,4,8,9,4,0,0,31,0,0,4,0,5,14,10,0,0,31
310011271,618,114,204,242,344,236,131,9,32,1927,0,0,0,0,10,8,0,0,0,27,4,0,3,0,8,3,0,0,0,16,70,26,25,49,147,93,94,0,3,496,0,0,0,0,4,0,4,0,0,18,23,3,9,27,30,32,27,0,0,147,9,5,0,13,17,23,17,0,0,85,16,15,4,10,24,22,13,0,0,110,3,6,3,0,12,11,12,0,0,55,16,9,10,22,69,37,32,0,0,198,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,13,3,4,12,26,12,24,0,0,94,3,6,0,3,7,6,6,0,0,32,12,4,13,3,17,11,6,0,0,73,9,0,0,3,3,0,0,0,0,22,19,6,0,7,25,16,15,0,0,96,4,0,0,0,0,0,0,0,0,3,28,12,14,12,62,60,50,0,6,239
