POW_SA2_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
404021102,0,6,0,0,0,0,0,0,0,10,0,10,5,5,6,0,0,0,0,14,6,11,8,3,3,0,0,0,0,39,10,11,15,8,12,4,0,0,0,58,0,16,28,13,30,28,6,6,0,136,4,14,19,17,86,51,13,19,0,228,3,6,17,28,104,70,16,19,0,263,16,9,3,7,119,81,17,26,0,287,8,4,7,10,135,97,32,30,0,325,6,5,6,9,79,96,44,53,0,303,0,3,0,0,3,15,8,4,0,36,0,0,0,0,14,15,6,13,0,51,0,0,0,0,3,0,0,0,3,6,56,113,113,98,597,467,137,178,15,1773,0,0,0,4,3,3,0,0,0,16,0,3,3,0,4,0,0,0,0,17,4,6,4,0,3,0,0,3,0,16,0,10,8,6,6,3,0,0,0,36,5,21,23,3,29,13,6,9,0,107,9,23,22,22,56,37,18,9,0,191
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,9,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,3,9,0,0,0,0,0,0,13,0,0,9,7,0,0,0,0,0,22,0,3,8,3,9,6,0,0,0,27,5,0,11,13,21,18,3,6,5,70,4,3,9,10,32,19,6,5,3,89,7,4,6,3,38,27,8,9,0,98,0,3,8,5,31,24,4,9,0,83,28,26,15,7,66,73,39,36,3,285,7,13,0,5,19,26,14,24,0,106,26,14,7,14,24,34,17,40,3,179,0,0,0,0,0,0,0,0,4,3,89,87,73,57,238,221,92,124,18,999,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,15,0,5,5,0,0,0,0,0,0,18,0,11,11,3,3,0,0,0,0,37
404031105,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,4,0,3,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,8,3,3,10,11,3,11,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,6,0,0,0,0,10
404031106,0,8,0,3,0,0,0,0,0,10,0,10,3,0,0,0,0,0,0,20,0,11,8,0,5,0,0,0,0,25,0,6,4,0,5,4,0,0,0,31,0,6,15,18,19,4,3,0,0,68,3,11,16,14,37,19,4,0,0,106,3,0,11,8,40,31,3,7,0,110,3,6,3,6,41,42,11,13,4,131,5,8,0,5,35,26,9,24,0,110,4,0,4,8,37,43,14,36,0,154,0,0,0,0,3,7,0,5,0,16,0,0,0,3,3,3,0,9,0,28,0,0,0,0,0,0,0,0,0,5,29,87,77,69,225,182,53,104,5,826,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,8,0,3,8,0,0,6,0,0,0,19,0,10,9,0,9,5,0,0,0,33
404031107,5,23,6,0,3,0,0,0,0,33,0,15,8,3,0,5,0,0,0,35,10,39,28,5,5,0,3,5,0,92,9,40,33,10,13,5,0,0,5,118,10,33,55,27,38,21,3,3,0,202,21,33,72,57,104,56,19,8,0,368,20,13,66,77,152,76,14,18,0,434,26,10,34,78,172,108,26,23,4,490,12,11,14,56,164,116,34,42,3,449,24,18,23,45,214,146,64,82,4,618,3,6,6,3,30,37,10,25,0,117,0,4,7,17,22,50,15,68,0,183,3,0,0,0,0,0,0,0,3,9,144,276,348,381,926,624,200,286,16,3195,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,16,0,15,3,0,0,6,0,0,0,27,0,18,12,0,4,5,3,0,3,48,0,26,29,9,22,18,9,7,0,111
404031108,5,31,3,5,0,4,0,0,0,49,0,27,16,0,6,0,0,0,0,61,3,50,31,6,4,3,6,0,0,108,10,29,45,22,14,8,0,8,0,131,7,43,59,35,74,29,5,8,3,267,19,29,70,65,189,104,20,16,6,513,19,16,44,71,217,142,32,39,0,580,22,10,40,61,235,161,43,37,0,604,8,8,18,28,180,152,39,49,0,496,19,13,27,29,262,236,75,108,6,780,0,0,7,11,21,61,11,17,0,129,3,13,7,8,24,50,22,54,0,181,0,0,4,0,0,3,4,0,4,19,129,315,382,342,1232,962,250,349,19,3980,0,5,0,0,0,5,0,0,0,3,5,15,0,0,0,0,0,0,0,15,0,24,0,3,0,0,0,6,0,38,0,16,18,0,10,4,0,0,0,49,5,27,14,12,16,18,3,4,0,90,10,21,63,17,32,34,6,7,7,192
404031109,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,3,0,7,3,0,4,6,0,0,0,15,0,3,8,4,4,0,0,0,0,19,0,0,0,7,4,0,0,9,0,17,0,0,3,3,22,6,4,3,0,38,5,0,0,4,11,3,3,9,0,30,0,0,3,0,8,8,4,10,0,37,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,5,0,3,0,12,0,0,0,0,0,0,0,0,0,0,9,32,27,26,66,34,13,26,5,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,3,4,0,0,0,7
405011110,0,3,4,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,9,0,5,3,0,3,0,0,0,0,14,0,4,0,4,3,4,0,0,0,14,0,4,12,5,8,4,0,0,0,34,0,7,7,3,12,7,0,0,0,42,0,6,6,15,16,7,5,3,0,61,5,0,7,3,9,15,0,3,0,54,0,4,0,6,9,9,3,3,0,37,5,4,5,9,12,19,4,9,0,66,0,0,4,0,3,0,0,8,0,12,0,0,0,0,9,4,6,3,0,22,0,0,0,0,0,0,0,0,0,0,17,37,44,53,70,81,21,43,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,4,6,8,3,0,0,0,0,0,18,0,9,5,4,0,10,0,0,0,32
405011111,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,7,5,3,0,0,0,0,0,17,0,6,0,0,3,9,0,0,0,29,0,11,12,4,5,0,0,0,0,29,0,4,3,7,15,5,5,4,0,40,0,0,5,6,10,15,8,0,0,49,0,0,7,9,9,15,9,11,0,62,3,0,0,5,11,12,9,21,0,54,6,5,8,6,20,27,6,29,0,101,0,0,0,0,0,3,0,7,0,17,0,4,0,0,0,6,0,8,0,13,0,0,0,0,0,0,0,0,0,0,18,57,38,45,79,93,32,82,3,446,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,9,0,5,0,0,0,5,0,0,0,13,0,8,0,0,0,5,3,4,0,24,4,7,3,0,8,8,3,5,0,43
405011112,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,5,0,4,3,0,0,5,0,0,0,12,0,0,3,5,6,4,3,3,0,24,4,0,4,0,5,4,4,0,0,27,0,0,0,0,3,18,5,4,0,30,0,3,0,0,3,9,0,3,0,21,0,3,4,4,8,9,0,9,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,19,18,22,26,52,20,25,0,193,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,11,0,7,0,8,9,5,0,0,0,20
405011113,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,5,0,3,0,10,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,3,13,14,4,5,0,51,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,11
405011114,3,4,0,0,0,0,0,0,0,4,0,10,5,0,0,3,0,0,0,17,3,7,3,4,5,0,0,0,0,14,3,3,12,0,0,0,0,3,0,22,0,3,15,6,16,4,0,5,0,48,0,9,13,11,15,15,0,5,0,69,0,5,13,7,23,17,3,0,0,67,4,4,7,6,22,30,4,12,0,87,3,0,4,5,14,37,11,14,0,91,0,4,0,4,27,43,20,32,0,127,0,0,0,0,0,4,4,3,0,14,0,0,0,4,0,0,7,7,0,18,0,0,0,0,0,0,0,0,0,0,19,52,62,55,125,162,49,86,3,607,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,9,3,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,10,0,3,6,0,3,4,0,0,0,20,0,3,10,3,7,7,6,0,0,33
405011115,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,6,0,7,3,4,4,0,0,0,0,17,0,9,3,5,3,0,0,0,0,21,0,5,13,8,8,3,0,0,0,40,3,3,9,13,10,0,3,0,0,49,0,5,0,11,5,18,6,4,0,50,0,0,6,7,15,16,4,6,0,60,5,5,3,0,7,19,11,10,0,52,0,5,5,0,12,18,12,27,0,76,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,8,5,3,0,22,0,0,0,0,0,0,0,0,0,3,17,40,58,43,68,89,38,60,5,416,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,3,0,0,6,0,0,0,13,0,0,5,5,8,11,3,0,0,29
405021116,0,5,4,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,3,0,3,7,5,0,0,0,0,0,19,0,10,11,3,3,0,0,0,0,25,3,9,10,4,7,0,0,0,0,35,5,6,21,15,10,12,4,0,0,73,3,4,9,7,26,12,5,8,0,66,4,5,0,7,23,16,10,10,0,71,3,6,3,4,12,22,4,5,0,63,7,3,3,5,15,13,11,13,0,68,0,0,0,0,0,7,0,3,0,12,0,6,0,3,3,8,3,8,0,33,0,0,0,0,0,0,0,0,0,4,27,62,78,51,88,86,26,52,0,471,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,11,0,5,4,3,0,0,0,4,0,22,0,0,9,0,7,4,3,3,0,26
405021117,0,0,0,3,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,10,0,4,4,0,5,0,0,0,0,12,0,4,6,0,6,6,0,3,0,29,0,5,3,0,5,12,0,0,0,34,0,4,4,0,4,3,0,4,0,20,0,0,0,3,5,7,0,0,0,19,0,3,0,5,4,6,8,8,0,29,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,24,25,16,23,45,14,25,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,6,0,0,3,0,6,4,0,0,0,10,0,3,5,0,0,4,0,0,0,18
405021118,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,3,3,5,5,0,0,0,0,19,0,0,0,0,8,0,3,0,0,14,0,0,0,3,7,4,0,3,0,21,0,0,3,6,8,3,0,6,0,22,0,0,0,0,5,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,15,27,26,18,3,18,3,126,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,3,0,3,0,10,0,0,3,0,0,4,0,0,3,12
405021119,0,10,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,5,0,3,5,3,0,0,0,0,0,11,0,5,11,0,0,0,0,0,0,17,0,7,3,3,0,4,0,0,0,19,0,5,6,12,3,7,0,3,0,43,3,7,11,6,13,10,0,10,0,62,5,5,5,9,11,17,8,7,0,63,3,6,0,4,6,17,0,9,0,49,4,0,0,5,11,20,13,18,0,70,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,3,3,0,15,0,0,0,0,0,0,0,0,0,4,24,48,45,49,53,75,31,55,4,385,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,9,0,4,0,5,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,8,0,4,7,0,5,0,0,0,0,18,0,7,6,0,5,9,0,3,0,22
405031120,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,3,8,0,0,0,0,0,14,0,5,5,0,0,0,0,0,0,13,0,3,0,9,6,7,0,0,0,28,0,6,5,0,4,7,3,3,0,24,0,6,0,8,7,12,0,4,0,43,0,0,0,0,0,8,3,3,0,24,0,0,0,6,11,9,4,9,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,4,26,33,26,30,44,13,32,0,211,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,8,0,7,0,0,5,0,0,0,0,9,0,3,3,0,4,4,0,0,0,15
405031121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,6,0,4,4,3,0,0,0,0,0,13,0,4,4,3,0,3,0,4,0,21,3,3,6,3,5,3,0,4,0,20,0,6,4,9,9,7,5,9,0,26,0,0,3,5,6,4,3,3,0,35,0,0,0,0,5,9,3,7,0,21,0,0,0,0,5,6,3,13,0,27,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,13,26,18,25,31,36,16,36,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,0,7,0,21
405031122,0,7,3,0,0,0,0,0,0,12,0,5,3,0,0,0,0,0,0,7,0,8,5,6,0,0,0,3,0,21,5,16,3,0,5,5,3,0,0,34,5,7,16,18,7,6,0,0,0,63,8,6,29,22,32,17,7,3,0,123,5,3,9,27,47,33,11,11,0,154,8,4,11,16,52,42,19,14,0,163,6,3,5,3,36,40,15,20,5,127,9,0,0,3,39,61,28,46,0,193,3,0,0,0,4,4,8,0,0,18,4,0,0,0,3,10,5,11,0,30,0,0,0,0,0,0,0,0,0,3,53,74,87,102,217,222,90,114,9,968,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,10,3,5,0,0,0,5,0,3,0,22,0,9,7,0,6,9,0,3,0,43,0,12,10,4,18,11,4,7,0,66
405031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,8,0,3,4,4,0,0,0,0,0,12,0,0,0,4,0,5,0,0,0,7,0,0,0,4,5,6,0,0,0,15,0,0,6,0,4,3,0,6,0,22,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,17,11,26,16,21,0,13,0,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,8,0,0,0,12
405041124,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,6,9,11,5,0,0,0,30,8,3,4,7,15,8,3,0,0,44,3,0,6,15,35,18,9,5,0,86,4,0,4,3,13,20,7,9,0,67,5,0,4,0,12,12,8,19,0,57,4,0,4,0,13,21,18,15,0,73,0,0,0,0,0,3,0,0,0,9,5,0,0,0,0,3,0,10,0,20,0,0,0,0,0,0,0,0,0,0,20,22,36,38,103,89,42,61,3,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,16,0,5,5,3,10,9,0,0,0,31
405041125,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,16,0,0,5,4,6,4,0,0,0,13,0,0,0,5,3,0,3,0,0,20,0,0,0,0,3,3,0,0,0,9,3,0,0,0,0,6,5,0,0,13,0,0,0,0,3,6,3,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,10,16,16,18,28,6,11,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,0,5,0,3,0,0,0,0,11,0,3,4,0,5,8,0,0,0,25
405041126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,4,0,8,10,10,5,0,0,0,33,3,0,10,3,3,3,0,0,0,19,3,0,0,4,3,9,0,0,0,26,0,0,3,4,7,7,0,6,0,24,3,0,4,0,10,6,0,4,0,30,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,17,26,31,36,32,7,10,0,175,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,11,0,4,0,0,3,0,0,0,0,6,0,3,5,0,0,5,0,4,0,14
405041127,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,10,3,4,0,0,0,0,0,0,0,10,0,6,8,0,0,3,0,0,4,18,0,3,8,5,6,9,0,0,0,36,3,3,9,6,8,5,0,7,0,43,6,0,8,4,9,9,5,3,0,36,0,0,10,3,4,18,7,8,0,48,0,3,3,3,12,11,5,11,0,49,6,0,0,3,4,13,10,15,0,41,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,8,0,11,0,0,0,0,0,0,0,0,0,0,11,35,49,30,46,73,20,52,4,324,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,3,0,7,0,0,0,0,0,11,0,5,7,0,0,0,0,0,0,11,0,4,9,5,11,6,0,0,0,33
405041128,0,0,0,0,0,0,3,0,0,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,0,0,6,0,3,0,0,0,14,0,0,3,0,6,3,0,0,0,12,0,0,0,3,8,5,0,5,0,23,0,0,0,4,3,0,0,3,0,14,0,4,0,0,0,0,5,4,0,14,0,0,0,3,4,4,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,4,22,13,13,19,19,9,18,0,127,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,6,0,3,0,0,0,0,4,0,0,4,0,3,0,0,4,0,16
