POW_SA2_CODE_2021,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Taiwan_E,F_Taiwan_OM_IE,F_Taiwan_OM_UIE,F_Taiwan_CFW,F_Taiwan_ES_NS,F_Taiwan_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Afghanistan_E,P_Afghanistan_OM_IE,P_Afghanistan_OM_UIE,P_Afghanistan_CFW,P_Afghanistan_ES_NS,P_Afghanistan_Tot,P_Bangladesh_E,P_Bangladesh_OM_IE,P_Bangladesh_OM_UIE,P_Bangladesh_CFW,P_Bangladesh_ES_NS,P_Bangladesh_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Nepal_E,P_Nepal_OM_IE,P_Nepal_OM_UIE,P_Nepal_CFW,P_Nepal_ES_NS,P_Nepal_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot
112031252,0,10,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,21,3,11,0,0,35,4,0,4,0,0,7,0,0,0,0,0,0,21,3,6,3,0,30,7,0,6,0,0,20,546,84,217,77,18,945,880,203,395,120,41,1644,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,9,0,3,0,0,10,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,4,0,3,0,0,5,45,11,16,0,4,68
112031253,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,8,53,6,10,9,0,73,4,0,3,0,0,12,0,3,0,0,0,10,29,0,7,0,0,40,6,0,4,0,5,10,1125,105,261,48,11,1552,1560,238,443,77,24,2337,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,5,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,9,0,0,0,0,9,15,3,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,3,0,0,0,4,62,13,28,3,0,103
112031254,0,34,4,0,0,0,0,4,4,0,0,0,0,4,16,0,3,0,0,21,195,6,7,4,0,211,17,0,5,0,0,20,4,0,4,0,0,3,136,7,31,3,0,173,38,0,5,0,0,46,3904,162,308,62,25,4461,4957,365,528,94,49,6001,0,0,0,0,0,0,0,0,0,0,0,0,33,4,8,0,0,40,30,10,3,0,0,39,0,0,0,0,0,3,3,0,0,0,0,3,20,0,0,0,0,18,26,5,0,0,0,33,0,0,0,0,0,4,9,0,0,0,0,17,111,10,7,3,0,125,5,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,4,20,9,4,0,0,29,18,4,6,0,0,22,26,0,4,0,0,29,5,0,5,0,0,12,0,3,0,0,0,4,24,0,0,0,0,25,21,0,5,0,0,21,8,0,0,0,0,12,268,16,37,3,0,317
112031550,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,38,3,10,0,0,51,4,0,0,0,0,5,0,0,0,0,0,3,28,0,5,0,0,37,9,0,0,0,0,9,1055,72,148,27,9,1311,1236,161,247,34,9,1686,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,12,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,31,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,5,0,5,0,0,9,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,44,7,19,0,0,73
112031551,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,302,37,57,10,8,403,414,58,99,14,3,596,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,5,0,0,31
112031552,0,32,3,0,0,0,0,3,9,0,0,0,0,9,11,0,0,0,0,15,119,6,9,6,0,138,14,0,0,0,0,16,12,3,0,0,0,13,78,7,5,0,0,92,12,0,0,0,3,15,3169,167,183,30,18,3559,4721,348,321,42,31,5462,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,24,31,8,5,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,12,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,4,47,5,3,0,0,54,7,0,0,0,0,7,4,0,0,0,0,9,0,0,0,0,0,0,12,4,0,0,0,13,8,0,0,0,0,11,15,3,6,0,0,16,10,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,27,11,0,0,0,0,9,6,0,0,0,0,9,234,17,23,0,0,270
113011256,0,45,8,0,0,0,0,9,28,0,0,0,0,28,6,0,0,0,0,13,51,3,0,0,0,59,6,0,0,0,0,6,3,0,0,0,0,3,123,5,3,0,3,136,29,0,0,0,0,37,4791,205,221,63,33,5313,6606,525,435,98,52,7713,15,0,3,0,0,20,13,0,0,0,0,19,4,0,0,0,0,5,30,5,7,0,0,42,0,0,0,0,0,0,3,0,0,0,0,4,58,0,0,0,0,59,18,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,10,571,22,17,5,6,623,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,14,3,0,0,0,19,84,24,14,14,0,136,3,0,0,0,0,3,11,0,0,0,0,13,5,0,0,0,0,5,63,0,3,0,4,73,16,0,0,0,0,13,12,0,0,0,0,17,141,4,7,0,0,155
113011257,0,15,4,0,0,0,0,4,45,0,0,0,0,45,6,0,0,0,0,6,31,0,5,3,0,40,5,0,0,0,0,6,0,0,0,0,0,0,135,3,6,0,0,145,21,5,7,0,5,35,2025,142,170,166,33,2529,3303,515,537,372,83,4810,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,0,35,6,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,3,80,0,0,0,0,80,6,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,9,707,13,13,12,3,743,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,41,9,15,13,0,76,3,0,0,0,0,7,20,0,0,0,0,26,0,0,0,4,0,4,179,0,0,0,0,182,3,0,0,0,0,3,0,0,0,3,0,6,110,3,4,3,0,127
113011258,0,12,0,0,0,0,0,0,6,0,0,0,0,10,9,0,0,0,0,10,21,0,7,0,0,28,4,0,0,0,0,3,0,0,0,0,0,3,23,0,0,0,0,22,18,0,0,0,0,16,1859,56,139,41,12,2108,3074,184,313,88,28,3682,8,0,0,0,0,8,0,0,0,0,0,6,8,0,0,0,0,10,46,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,7,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,69,9,0,3,0,84,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,11,0,28,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,33,0,0,0,4,37,3,0,0,0,0,3,3,0,0,0,0,3,52,5,0,0,0,54
113011259,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,8,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,13,11,0,0,0,0,9,823,37,105,48,14,1024,1462,113,259,110,20,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,15
113021260,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,4,0,14,9,0,4,0,0,16,477,27,91,35,15,652,999,79,208,79,33,1395,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16
113021261,0,24,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,3,16,0,0,0,0,19,16,5,5,0,0,22,1535,58,94,28,3,1717,2558,132,186,41,19,2937,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,3,64,3,0,0,0,71
113021262,0,9,0,0,0,0,0,5,3,0,0,0,0,3,11,0,0,0,0,11,9,0,3,3,0,21,0,0,0,3,0,3,3,0,0,0,0,4,10,0,3,0,0,11,6,0,0,0,0,8,444,42,71,54,12,622,921,118,184,107,35,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
113031263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,4,10,0,0,0,0,13,22,0,0,4,0,27,1097,53,109,38,15,1313,1833,154,246,67,42,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,19,0,0,0,0,25
113031264,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,3,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,5,0,15,592,25,60,42,12,723,996,90,159,81,30,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,24
113031265,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,8,0,4,3,0,14,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,12,5,0,0,0,0,5,712,25,75,56,7,882,1350,89,209,113,20,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,3,0,0,76,0,0,0,0,0,0,3,5,0,0,0,8,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,23,0,0,0,0,0,0,5,0,0,0,0,5,24,0,0,0,0,33
113031266,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,10,0,0,0,0,16,1044,50,153,72,16,1336,1821,141,369,146,45,2521,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,4,0,0,4,17,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7
113031267,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,31,4,0,0,0,0,9,0,0,0,0,0,0,40,3,5,0,0,48,11,0,0,0,0,10,2245,142,173,43,15,2616,5164,442,451,73,32,6168,0,0,0,0,0,0,3,0,0,0,0,11,9,0,0,0,0,11,13,5,0,0,0,21,0,0,0,0,0,0,3,3,0,0,0,8,6,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,82,0,3,0,0,90,4,0,0,0,0,4,3,0,0,0,0,3,17,3,0,0,0,24,9,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,14,24,0,0,0,0,24,8,0,0,0,0,9,48,3,6,0,0,61
113031268,0,4,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,33,0,0,0,0,33,8,0,0,0,0,8,0,0,0,0,0,0,32,0,0,0,0,32,8,0,0,0,0,7,1259,23,46,9,0,1333,2123,75,108,15,8,2323,5,0,0,0,0,5,14,0,0,0,0,14,4,0,0,0,0,4,121,0,0,0,0,121,0,0,0,0,0,0,5,0,0,0,0,5,67,0,0,0,0,67,12,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,50,0,0,0,0,50,4,0,0,0,0,4,13,0,0,0,0,13,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,14,15,0,0,0,0,15,3,0,0,0,0,3,38,0,0,0,0,38
113031269,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,21,4,0,0,0,0,10,3,0,0,0,0,3,46,4,4,0,0,51,11,0,0,0,0,12,1905,59,159,28,8,2155,2715,146,303,45,7,3224,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,15,4,0,0,0,18,0,0,0,0,0,0,6,5,0,0,0,14,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59,3,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,3,24,4,0,0,0,19,4,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,7,29,0,0,0,0,31,4,0,0,0,0,6,25,4,5,0,0,33
113031270,0,41,21,0,0,0,0,24,8,0,0,0,0,9,26,0,4,0,0,34,120,4,10,0,0,135,21,0,0,0,0,20,17,0,3,0,0,20,159,4,5,0,0,173,51,4,0,0,4,61,9074,227,361,59,50,9772,13350,637,650,91,80,14812,8,0,0,0,0,8,26,4,0,0,0,29,20,5,0,0,0,25,55,17,10,3,4,83,0,0,0,0,0,4,24,8,4,0,0,33,23,0,0,0,0,25,13,0,0,0,0,18,4,0,0,0,0,4,14,9,5,0,0,25,442,15,3,0,5,475,18,0,0,0,0,18,6,0,0,0,0,6,59,4,4,0,4,65,22,0,0,0,0,22,12,0,0,0,0,10,8,0,0,0,0,8,13,0,3,0,0,14,10,0,0,0,0,7,26,0,0,0,0,31,77,0,0,0,0,80,14,0,0,0,0,19,140,3,4,0,0,152
113031271,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,34,4,4,0,0,37,6,0,0,4,0,9,3,0,0,0,0,3,28,0,0,0,0,28,13,3,5,0,4,20,1474,114,279,187,29,2087,3108,341,819,426,83,4773,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,9,8,0,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,6,0,3,0,0,6,42,4,4,4,0,48,7,0,0,0,0,7,0,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,9,0,0,3,0,7,14,0,0,0,0,14,6,0,0,0,0,8,29,5,3,0,0,43
114011272,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,60,6,13,5,0,91,6,0,3,0,0,14,0,0,0,0,0,0,23,4,10,0,0,39,9,0,0,0,0,13,1181,126,252,63,30,1650,1730,282,443,92,55,2598,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,19,14,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,7,8,0,0,0,0,8,6,0,0,0,0,4,0,0,0,0,0,0,13,5,0,0,0,17,26,0,0,0,0,28,5,4,0,0,0,12,34,11,16,3,0,61
114011273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,173,12,33,12,0,231,279,39,76,15,6,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7
114011274,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,17,0,0,0,0,0,6,0,0,0,0,0,3,10,0,0,0,0,12,3,0,0,0,0,3,339,38,65,23,3,472,511,74,145,34,17,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,4,4,0,0,11
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19,35,0,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,30,8,9,3,0,56,7,0,0,0,0,4,4,0,0,0,0,5,18,4,3,0,0,28,7,0,0,0,0,8,989,74,128,13,5,1217,1452,148,222,16,15,1854,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,12,5,0,5,0,21,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,11,7,0,0,0,0,7,4,0,0,0,0,4,0,5,0,0,0,4,3,6,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,5,31,5,8,4,0,50
114011277,0,11,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,12,56,4,6,3,0,75,8,0,0,0,0,8,4,0,0,0,0,9,24,5,0,0,0,26,14,0,3,0,5,19,1771,80,164,45,19,2077,3313,235,350,68,33,3992,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,15,3,5,0,0,24,0,0,0,0,0,3,0,0,0,0,0,4,9,0,0,0,0,7,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,39,3,4,0,5,51,7,0,0,0,0,7,3,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,7,0,0,0,0,0,4,6,5,0,0,0,8,0,0,0,0,0,5,8,0,3,0,0,11,23,0,0,0,0,23,6,0,0,0,0,6,44,0,3,0,0,54
