POW_SA2_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
511031283,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,17,0,0,0,0,7,0,0,0,0,18,6,4,0,0,6,0,0,3,0,25,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,15,4,0,0,0,5,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,26,12,9,16,33,3,10,19,3,133,0,4,3,0,0,3,8,0,0,21,0,0,0,0,4,0,5,5,0,14,9,18,0,5,3,3,0,4,0,36,0,12,4,5,0,0,0,7,3,32,0,0,8,4,6,0,0,12,0,26,0,3,6,6,8,3,5,17,0,45,5,6,10,20,4,3,12,9,0,70,9,4,22,15,4,8,18,40,0,118,13,11,52,22,18,3,43,92,6,267
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,4,0,5,0,6,0,0,15,0,0,11,0,4,0,16,3,0,36
511041285,0,9,0,3,6,0,0,0,0,16,3,0,4,0,7,0,0,0,0,9,0,5,0,0,17,0,3,12,0,45,3,10,6,4,16,0,5,3,0,46,6,16,5,0,13,0,0,4,3,35,0,6,0,3,4,0,0,0,0,23,16,11,0,0,4,0,0,0,0,30,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,50,51,17,17,70,0,9,20,4,241,3,9,4,7,3,13,0,13,4,56,9,6,8,101,13,190,12,117,5,454,7,14,23,71,27,130,17,88,3,383,3,20,32,57,27,69,18,78,12,316,16,28,63,74,46,106,19,99,0,459,34,30,127,170,94,168,34,130,0,793,55,73,156,216,156,194,60,168,8,1076,86,82,203,226,227,183,88,167,6,1263,143,157,236,209,241,134,97,131,16,1368
511041286,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,9,0,7,14,3,43,3,0,0,0,0,0,0,0,0,8,0,6,0,3,0,7,0,6,0,17,0,3,8,3,3,5,0,10,0,33,5,5,8,6,10,6,0,7,0,48,7,0,5,12,13,0,5,8,0,46,4,7,28,17,24,0,4,8,4,100,14,13,25,20,16,6,11,18,0,124,13,19,36,24,28,3,25,24,0,177,13,20,46,13,33,5,45,29,5,211
511041287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,12,0,0,0,24,4,0,5,4,0,8,0,6,0,29,4,0,3,5,7,4,0,4,0,28,8,0,3,5,5,0,0,8,0,30,0,3,19,5,3,18,4,4,0,64,3,4,12,5,5,10,9,9,0,59,10,4,16,13,21,5,17,16,0,88,9,4,14,0,5,6,10,13,0,62
511041288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,5,16,0,5,0,42,0,3,6,4,5,12,0,7,0,33,0,0,9,5,8,11,3,4,0,35,0,0,4,13,4,6,3,17,0,51,4,14,16,12,18,15,0,18,0,88,7,0,13,19,12,21,0,15,0,82,11,3,19,19,14,12,0,17,0,98,11,6,23,12,16,4,8,4,0,80
511041289,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,4,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,13,0,3,9,0,35,5,0,0,0,0,3,0,3,0,18,0,0,0,12,0,18,0,8,0,41,3,3,0,3,6,3,0,7,0,36,10,0,8,5,4,12,3,13,0,52,3,5,7,13,4,16,0,11,0,56,12,6,11,12,6,18,4,20,0,87,8,4,11,14,10,9,3,15,0,79,7,7,15,5,10,14,7,22,0,77,13,7,28,10,12,10,3,16,5,99
511041290,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,4,4,0,7,0,0,0,3,4,0,3,9,0,22,0,0,0,0,4,0,3,0,0,10,3,0,0,4,3,0,6,0,0,18,0,4,3,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,23,5,11,11,21,0,15,16,0,98,11,3,3,0,0,0,3,3,0,29,6,0,0,0,0,0,0,3,0,15,6,0,4,4,3,0,0,4,0,20,6,0,4,4,6,0,3,6,0,30,7,0,0,0,5,0,8,4,0,32,4,3,8,8,8,4,4,8,3,54,4,3,10,3,10,4,8,20,0,58,20,6,21,6,9,11,18,29,0,117,19,16,32,17,19,10,43,65,4,228
511041291,0,0,0,0,4,0,0,5,0,11,6,0,0,0,8,0,12,0,0,27,0,0,3,0,12,0,12,5,0,29,0,0,6,0,6,0,0,3,0,20,0,0,7,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,6,9,0,4,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,4,16,4,39,0,30,19,5,134,19,0,5,0,4,0,0,12,0,41,4,0,0,0,0,0,0,3,0,11,17,0,3,3,6,8,0,4,0,39,12,4,3,0,7,5,4,13,0,47,27,0,3,8,4,4,3,18,0,67,32,3,9,4,9,0,8,20,0,86,28,6,15,8,13,14,14,14,0,108,49,10,18,8,13,8,14,31,0,144,73,11,23,10,10,5,21,22,0,180
511041292,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,3,0,0,15,0,0,4,0,0,0,3,0,0,12,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,6,20,0,13,8,0,67,30,0,0,0,3,0,0,9,0,47,4,0,3,5,0,7,0,10,0,43,22,0,9,11,0,12,0,18,0,70,31,10,3,11,12,9,6,31,0,109,32,0,18,10,8,4,0,16,0,97,34,5,15,17,21,13,8,24,0,141,48,11,21,16,13,15,15,45,0,163,49,9,19,10,11,11,11,36,7,164,107,4,18,4,21,8,22,41,0,228
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,4,0,0,0,0,4,0,11,0,0,0,0,0,0,0,6,0,9,0,5,3,0,0,0,5,4,0,14,0,0,4,4,0,0,0,6,0,17,4,3,16,3,0,6,3,18,0,54
599999499,0,0,0,7,0,0,0,3,0,9,0,0,0,0,5,0,0,3,0,12,5,0,4,0,0,0,3,9,0,19,0,4,5,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,9,22,9,0,11,25,3,96,67,51,86,41,47,24,49,121,33,516,35,214,109,428,54,124,82,381,19,1451,46,285,235,450,93,166,179,595,19,2072,88,238,433,460,133,161,213,695,28,2441,101,278,645,563,124,177,304,810,43,3046,165,372,1077,823,164,210,451,1072,48,4395,193,361,1240,921,239,217,531,1106,62,4877,245,433,1822,826,281,203,691,1244,77,5820,347,517,2527,737,292,232,817,1406,109,6985
601011001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,5,0,9,0,0,0,0,4,0,0,10,0,17,6,0,3,0,7,0,0,4,0,14,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,9,5,23,0,3,14,0,70,3,0,0,0,0,0,0,0,0,6,0,0,3,6,0,27,0,22,0,72,5,3,4,13,3,36,11,20,0,90,0,4,3,10,3,30,9,16,0,77,0,3,6,17,0,28,3,17,0,90,7,3,15,38,13,48,21,22,0,164,10,0,20,44,23,39,46,20,3,210,29,15,30,25,35,26,105,37,4,303,32,29,50,22,55,22,121,29,8,357
601011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,16,0,9,0,37,0,0,6,3,0,4,0,7,0,28,3,0,10,5,4,7,0,6,0,43,6,0,19,10,0,5,5,10,0,59,0,5,24,9,8,22,4,12,0,78,9,3,40,10,7,16,10,18,0,113,10,7,41,17,12,14,22,27,3,148,22,13,37,17,12,5,27,12,0,143
601011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,4,0,0,0,0,0,0,7,0,4,0,4,3,0,0,0,0,10,0,0,0,0,6,0,3,0,0,13,0,0,3,0,0,0,0,4,0,14,0,0,8,13,5,0,3,11,4,36,5,3,10,16,0,0,0,9,0,55,3,5,9,21,0,0,11,8,0,58,6,8,9,17,5,3,6,11,0,57
601021004,0,0,0,4,8,0,0,0,0,11,0,6,0,0,9,0,0,3,0,23,6,11,3,3,19,0,0,0,0,40,4,18,7,0,11,0,0,0,0,44,3,16,3,0,6,0,0,0,0,26,3,7,0,0,0,0,0,0,0,13,4,8,0,0,5,0,0,0,0,19,6,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,73,20,17,59,0,0,9,0,204,4,0,0,3,0,4,0,0,4,16,0,7,5,26,3,152,4,76,3,276,8,11,11,45,7,95,6,49,5,229,11,8,13,33,20,83,4,31,0,208,13,14,19,46,21,86,3,41,0,246,20,23,45,77,41,99,4,27,0,341,30,34,47,87,76,95,10,34,3,407,66,55,74,82,112,93,12,30,11,530,75,79,73,70,108,61,8,23,7,491
601021005,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,15,0,0,0,0,3,0,0,8,3,27,0,0,5,23,9,60,0,14,3,108,7,0,10,16,16,28,0,24,0,108,6,0,16,26,9,22,14,38,0,125,9,11,35,33,21,25,14,42,0,187,10,15,63,51,37,56,22,70,4,325,26,21,95,62,48,59,55,113,9,474,68,33,125,76,82,67,100,126,8,685,123,55,177,59,112,49,120,105,13,819
601021006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,5,0,4,0,0,0,0,13,0,0,4,0,0,0,0,0,0,5,0,5,9,0,0,6,0,0,0,17,4,4,7,0,0,0,0,0,0,24,3,3,5,0,0,0,0,5,0,22,7,7,16,0,0,0,5,4,0,36
601021007,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,6,0,5,0,11,0,24,3,7,0,51,0,0,3,9,5,15,0,0,0,43,3,4,12,14,3,16,0,9,0,57,0,12,14,15,6,17,0,16,0,72,9,10,17,24,9,37,3,11,0,119,7,14,15,23,12,32,10,7,0,113,20,21,36,34,20,32,0,15,4,176,31,26,28,25,9,12,3,15,0,134
601021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,0,0,0,17,0,3,0,31,0,5,0,9,3,17,0,3,0,43,0,3,3,19,4,11,4,11,0,58,3,4,16,29,3,13,3,10,0,82,8,11,20,60,5,13,8,19,0,137,7,12,18,74,12,20,3,27,0,181,13,35,30,82,13,21,6,37,0,246,18,29,31,87,9,17,11,14,4,219
601021009,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,7,0,0,5,0,0,0,11,12,0,31,3,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,3,0,14,19,0,56,3,0,0,6,0,0,0,0,0,9,0,0,6,24,3,10,0,4,0,39,0,0,6,23,5,0,4,16,0,44,0,4,3,23,10,7,0,13,0,67,3,0,29,22,8,15,10,28,0,116,4,6,33,64,20,32,13,35,0,211,6,3,51,76,36,23,21,35,0,268,19,21,90,99,31,45,38,49,6,397,30,29,119,78,54,34,51,31,4,422
601021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4,3,0,16,0,3,0,0,0,0,3,6,0,15,0,4,7,6,0,3,3,8,0,35,0,0,10,6,3,0,0,10,0,35,0,4,10,15,9,0,10,9,0,64,10,4,12,8,9,0,11,4,0,52
601021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,5,4,0,4,11,0,26,0,4,4,0,0,4,3,9,0,26,0,5,5,16,3,0,0,3,0,40,0,3,3,7,4,3,5,8,0,35,3,6,14,14,7,5,0,13,0,63,5,10,15,22,4,9,18,12,0,90,10,13,24,16,18,6,19,21,0,135,12,8,52,15,26,6,17,15,0,166
601021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,5,0,15,5,0,0,6,0,0,0,0,0,7,4,4,0,0,6,0,0,5,0,15,4,8,9,0,6,3,3,7,0,33,0,0,14,0,3,3,0,6,0,28,7,4,9,4,3,4,0,7,0,41,10,0,24,4,6,0,0,4,0,51,13,4,25,5,6,0,7,6,0,69
601031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,6,0,23,0,0,0,11,0,6,0,8,0,26,0,0,4,3,0,0,0,7,0,18,4,0,8,0,3,5,0,5,0,26,0,0,11,11,3,3,4,11,0,40,8,5,15,8,6,4,6,10,0,55,0,14,26,14,7,6,14,24,0,109,13,8,29,8,8,6,20,18,3,106
601031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,4,0,4,0,3,0,0,0,13,0,0,5,8,0,3,0,0,0,19,3,0,3,13,0,8,0,5,0,31,0,4,11,16,3,0,5,5,0,43,0,7,7,29,7,6,0,14,0,75,6,5,9,38,7,8,0,18,0,88,10,8,21,41,5,10,4,9,4,119,14,19,41,42,13,3,4,7,0,146
601031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,9,0,26,0,19,0,56,0,7,0,11,0,22,3,5,0,53,0,3,5,14,5,11,4,19,0,66,3,4,7,17,0,18,5,28,0,84,11,3,13,37,10,33,4,37,0,149,7,6,24,33,7,28,4,32,0,145,11,6,32,33,14,21,13,35,4,163,22,12,25,25,12,14,0,61,0,178
