POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
211021262,46,38,45,17,19,4,4,17,0,178,36,43,50,6,15,3,6,4,5,166,22,25,19,4,14,5,0,4,0,92,46,55,30,0,22,6,4,0,3,175,21,14,6,3,9,4,0,0,0,54,35,42,17,0,4,7,0,0,4,109,9,10,6,6,9,4,0,0,0,29,359,391,436,351,226,169,35,215,21,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211031263,171,165,301,27,164,62,151,152,13,1202,180,158,275,9,102,63,87,79,12,972,146,142,142,3,54,26,45,25,6,587,347,204,131,8,66,34,42,17,10,857,99,27,12,0,5,7,5,0,0,165,160,37,25,0,14,3,5,6,0,254,13,5,33,4,13,7,8,6,9,93,1481,1046,1994,405,1156,932,1130,1349,127,9617,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,14,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,5,0,14,21,0,0,0,0,4,0,5,0,9,17,0,3,4,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
211031265,20,67,33,8,20,9,0,0,3,161,29,65,37,8,10,3,0,5,0,158,16,54,14,4,15,3,0,0,0,106,44,124,23,5,15,3,0,0,3,223,21,17,0,0,3,3,0,0,0,46,35,22,0,3,3,3,0,0,3,73,4,4,0,0,0,0,0,0,0,10,245,569,319,286,214,107,27,120,28,1918,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211031266,180,304,227,106,207,106,52,138,22,1336,204,360,193,64,100,65,45,94,6,1135,152,276,103,26,87,45,27,60,6,766,279,404,146,21,76,64,37,36,5,1078,92,67,25,5,15,13,11,4,3,232,150,120,20,6,19,20,4,3,4,338,4,9,19,20,10,22,3,15,10,101,1731,2310,1890,1630,1655,2839,530,1564,141,14284,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,8,0,9,21,0,0,6,0,0,0,0,3,3,8,0,0,3,0,0,0,0,0,14,17,3,0,0,6,0,6,0,3,6,22,0,4,0,0,0,0,0,0,3,13,3,0,0,0,5,0,0,0,5,12,0,0,0,0,0,0,0,0,0,5
211031267,46,132,78,48,56,17,23,37,0,431,44,144,50,27,35,11,16,28,5,366,36,99,26,15,9,5,0,14,3,220,87,187,37,10,25,4,4,6,3,360,18,30,6,0,5,5,0,0,0,70,29,68,3,0,3,7,0,0,0,118,0,12,5,6,0,0,0,10,4,42,454,1078,559,746,487,346,149,373,37,4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,0,0,5,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,4,9,0,3,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5
211031268,17,30,23,20,8,7,0,5,4,111,11,37,25,8,6,0,0,5,0,92,18,20,12,10,7,0,0,0,0,68,23,49,9,0,3,3,0,4,0,94,9,11,6,0,3,5,0,0,0,29,12,27,0,0,0,0,0,0,0,46,0,4,0,0,0,4,0,0,3,7,164,306,199,265,126,145,18,91,25,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
211031450,53,66,86,45,54,25,36,18,3,386,52,75,73,19,32,16,17,23,0,310,32,46,37,3,12,11,4,5,0,157,74,78,41,8,21,17,3,12,3,260,16,20,3,0,4,5,0,0,0,55,20,43,8,0,3,8,0,0,0,84,4,8,9,8,3,4,0,7,4,48,434,585,692,658,461,381,190,293,45,3737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
211031451,45,75,52,43,29,22,0,15,0,284,29,69,25,22,13,18,3,4,0,190,16,41,24,10,9,0,0,0,0,103,43,93,21,0,8,10,7,3,0,187,19,18,4,0,0,4,0,0,0,45,20,34,3,0,0,4,0,3,3,72,3,3,4,7,0,3,0,0,0,20,298,548,358,621,273,463,64,344,24,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
211031452,45,61,73,7,44,22,12,13,5,297,51,59,67,3,26,11,14,3,8,244,41,49,36,0,15,9,7,7,0,154,99,69,27,0,12,15,9,4,3,231,24,7,3,0,3,3,0,0,0,47,76,18,12,0,6,0,0,0,0,111,4,3,5,0,0,0,4,0,3,16,460,382,508,118,366,164,286,296,25,2609,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211041269,54,143,42,59,47,17,4,5,0,374,47,166,44,28,19,5,0,3,5,310,35,121,28,13,24,5,0,0,0,227,85,216,34,6,12,7,0,0,0,380,35,53,9,5,6,4,0,0,0,115,56,111,7,0,7,10,0,0,3,198,3,3,0,4,5,0,0,5,4,29,545,1173,437,809,403,816,60,338,56,4637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,7,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
211041270,105,182,116,62,104,55,25,15,5,673,101,165,91,49,59,37,4,14,9,533,83,139,64,22,21,13,4,8,5,373,165,185,53,23,47,23,3,18,4,521,54,45,10,0,6,12,0,0,3,123,91,79,11,3,13,13,0,3,3,209,5,4,5,7,6,4,3,8,3,45,885,1426,778,694,866,509,351,435,70,6019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,4,0,0,0,3,0,8,15,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
211041271,100,134,104,46,81,69,35,18,12,597,94,154,79,25,62,48,12,6,5,484,87,107,57,8,27,27,8,8,0,332,222,201,74,17,42,30,5,13,4,602,58,28,4,0,5,5,0,0,4,110,112,42,14,0,9,5,0,0,3,187,6,9,7,3,9,3,3,3,10,54,957,1041,817,569,738,898,442,503,79,6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,8,0,0,0,0,3,0,0,0,0,5,0,4,3,0,4,0,0,0,6,14,0,4,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
211041272,41,69,56,32,36,15,8,14,0,268,40,56,39,18,21,5,3,6,3,197,27,45,39,3,13,0,3,5,0,143,69,82,45,6,22,10,0,4,0,238,20,21,3,0,3,0,6,3,0,59,40,25,5,0,0,0,0,3,0,82,0,0,3,0,0,0,0,3,0,13,370,524,431,300,366,137,105,167,32,2432,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211041273,30,69,15,26,10,19,3,7,0,171,24,62,12,7,13,10,0,7,0,130,12,46,8,7,4,3,0,0,0,76,33,107,11,5,4,3,0,0,0,166,6,25,0,3,0,0,0,0,0,32,14,34,0,0,4,4,0,0,0,46,3,0,0,0,0,3,0,0,0,15,218,541,191,365,211,435,70,215,22,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
211051274,28,36,40,9,17,9,10,8,4,162,16,53,34,3,12,8,9,6,0,150,24,50,19,0,6,0,3,3,0,118,45,71,23,8,6,7,7,3,4,182,14,14,0,0,7,0,4,0,0,39,32,25,5,0,3,7,0,0,0,66,0,5,7,3,3,0,0,0,0,21,287,500,350,268,215,194,83,179,15,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
211051275,46,55,69,27,38,36,22,7,7,306,41,66,51,17,21,14,11,4,10,234,34,41,24,3,13,3,4,6,0,140,72,79,37,10,14,12,3,4,0,221,23,14,3,0,5,0,0,0,0,56,21,22,4,0,5,0,0,4,6,66,5,8,7,6,0,14,0,8,4,49,454,440,544,466,323,1000,126,426,48,3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051276,73,65,113,34,39,29,32,15,3,407,78,63,82,15,19,7,15,15,4,291,44,40,40,0,14,10,4,7,0,168,88,71,30,7,20,6,5,10,0,233,19,14,9,0,4,0,0,0,0,57,25,31,5,0,0,5,0,5,0,78,7,5,10,5,8,0,3,0,7,46,673,542,823,718,411,408,170,574,32,4348,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,4,6,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0
211051277,66,57,125,12,67,18,58,76,7,479,69,80,104,3,48,10,35,56,5,413,74,63,60,3,21,3,7,16,4,253,118,85,63,3,16,12,13,12,4,329,45,5,7,0,0,5,0,0,0,65,63,16,6,0,4,6,5,0,0,97,0,4,14,3,6,3,3,3,0,45,600,452,838,266,463,285,541,707,68,4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051278,127,167,218,70,117,40,120,53,13,920,139,153,173,54,83,43,73,39,11,760,104,130,105,16,42,17,32,17,6,474,165,211,144,10,60,23,34,21,4,673,46,49,29,5,5,9,7,3,0,154,70,66,39,5,16,9,0,10,3,220,16,9,21,7,14,11,0,8,3,94,1137,1209,1662,1138,982,979,583,1032,103,8828,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,8,10,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,8,0,0,5,4,0,0,0,0,6,14,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,5,7,0,4,0,0,0,0,0,0,0,6
211051279,50,22,45,3,22,11,27,20,4,204,37,20,34,9,17,10,11,9,0,147,42,13,16,7,9,0,7,3,0,96,44,15,15,0,14,5,3,5,0,108,11,8,6,0,0,0,0,0,0,32,15,20,4,0,3,0,0,0,0,44,12,0,8,0,8,0,3,3,4,29,406,189,390,130,221,170,145,409,28,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051280,17,20,57,13,9,5,10,7,0,133,21,12,28,5,10,5,14,6,0,105,9,9,22,0,3,3,9,4,0,59,23,19,27,4,11,3,0,0,5,99,8,4,0,0,3,0,0,0,0,20,12,6,3,0,3,3,0,5,0,32,0,5,0,3,0,0,0,0,0,9,139,157,293,246,117,63,66,121,19,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051281,28,76,51,36,42,14,8,15,3,272,31,86,32,21,19,13,4,16,0,235,22,67,30,13,9,5,5,11,0,153,36,127,31,6,8,11,5,11,3,241,14,24,9,4,0,0,4,3,0,61,23,31,13,0,3,0,0,0,0,72,4,5,6,5,4,7,0,0,3,40,295,679,477,600,382,374,88,390,32,3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
211051282,24,31,28,10,5,3,0,7,3,108,36,20,21,11,10,4,5,5,3,103,21,13,14,0,0,0,0,0,0,59,30,39,17,0,5,3,0,7,0,102,16,16,5,0,0,6,0,0,0,41,18,18,0,0,8,0,0,0,0,43,6,8,0,6,0,0,0,0,6,14,354,309,319,261,140,143,27,250,17,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051283,21,35,41,15,26,11,18,7,6,177,23,27,27,12,7,5,5,5,0,115,16,24,16,8,6,5,0,3,0,82,31,34,26,9,7,0,6,6,0,119,6,7,4,0,0,3,0,0,0,17,7,12,3,0,0,0,0,6,0,28,0,0,7,3,3,0,0,0,0,18,197,293,382,311,217,166,87,293,27,1969,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051284,6,36,35,18,12,0,3,0,3,121,14,32,22,10,11,3,0,0,4,104,8,24,11,3,4,4,0,0,4,63,23,33,14,0,0,7,0,0,0,81,10,11,0,0,3,0,0,0,0,25,14,26,3,0,7,0,0,0,4,53,3,0,0,3,0,0,0,5,0,14,172,343,238,332,151,141,22,127,19,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051285,30,18,55,3,18,9,7,16,0,146,45,31,27,0,15,7,7,4,0,142,31,16,22,3,4,0,0,0,0,79,37,29,24,0,5,7,4,0,5,111,13,4,0,0,3,0,0,0,0,23,18,23,0,0,0,0,0,4,0,45,12,0,4,4,3,4,0,4,0,30,372,167,350,131,218,183,84,312,18,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
211051286,52,51,49,19,26,6,33,27,3,274,38,57,38,9,21,4,20,16,3,207,26,37,28,7,9,5,7,3,0,119,42,28,27,3,11,9,4,9,0,139,13,11,5,0,0,0,0,0,0,34,10,17,9,0,7,3,0,0,0,48,9,3,11,4,3,4,4,5,3,46,471,396,548,440,328,267,220,435,36,3142,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
