POW_SA2_CODE_2021,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Taiwan_E,P_Taiwan_OM_IE,P_Taiwan_OM_UIE,P_Taiwan_CFW,P_Taiwan_ES_NS,P_Taiwan_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,22,4,0,0,0,22
504031065,3,0,0,0,0,7,27,0,0,0,0,31,4,0,0,0,0,6,9,0,0,0,0,8,64,0,0,0,0,66,7,0,0,0,0,7,6,0,0,0,0,6,6,0,0,0,0,6,211,10,14,5,0,233,6,0,0,0,0,7,11,0,9,0,0,16,131,6,3,0,0,145,10,0,0,0,0,13,2197,120,160,50,3,2531
504031066,72,0,0,0,0,75,431,3,0,3,0,441,29,0,0,0,0,30,106,0,3,0,0,116,236,13,7,0,0,255,59,0,4,0,0,63,20,0,0,0,0,23,73,0,6,0,0,81,1493,36,67,7,8,1616,62,3,0,0,0,70,141,6,17,3,0,167,968,42,22,10,4,1048,58,0,5,0,14,73,15575,548,569,102,72,16867
504031067,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,4,10,0,0,41,0,0,0,0,0,0,10,4,7,0,0,18,15,0,3,0,0,18,0,0,0,0,0,0,364,58,88,13,6,524
504031068,4,0,0,0,0,4,14,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,27,9,3,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,123,41,35,9,0,215,8,0,0,0,0,9,0,0,5,0,0,4,49,6,18,3,3,79,5,0,0,0,3,9,976,204,250,69,10,1506
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,5,48,0,5,0,0,52,5,0,5,0,0,4,5,0,3,0,0,11,46,7,9,0,0,65,7,0,0,0,0,10,4,0,0,0,0,4,6,0,0,0,0,9,138,8,26,4,0,179,3,4,0,0,0,11,3,0,4,0,0,9,96,10,22,5,0,123,4,0,0,0,0,8,1321,113,247,26,8,1716
504031299,0,0,0,0,0,0,28,0,4,4,0,32,0,0,0,0,0,5,0,0,3,0,0,4,12,0,9,0,0,24,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,12,57,15,26,4,0,97,0,0,0,0,0,6,0,0,0,0,0,0,59,11,14,0,0,80,0,0,0,0,0,0,783,123,200,37,5,1157
504031300,8,0,0,0,0,9,87,3,5,0,0,98,8,0,0,0,0,12,22,3,0,0,0,26,125,10,7,0,0,150,20,0,4,0,0,26,0,0,0,0,0,0,22,0,0,0,0,22,368,29,34,6,0,435,11,0,0,0,0,16,48,7,3,9,0,69,258,17,24,3,0,308,12,0,0,0,0,8,3823,198,349,50,18,4434
505011070,0,0,0,0,0,3,19,0,0,0,0,19,3,0,0,0,0,6,4,0,0,0,0,4,40,8,11,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,273,19,38,0,0,332,9,0,0,0,0,5,15,0,3,5,0,21,91,13,25,0,0,124,0,0,0,0,0,0,1889,109,243,23,6,2270
505011071,3,0,5,0,0,10,22,0,0,0,0,23,3,0,0,0,0,3,4,0,7,0,0,6,86,16,28,4,0,131,4,0,0,0,0,4,3,0,0,0,0,3,11,0,0,0,0,13,452,54,120,10,0,641,12,3,0,0,0,16,14,4,3,0,0,19,114,12,29,4,0,165,10,0,0,0,0,13,1918,184,366,38,15,2519
505011072,6,0,0,0,0,6,16,0,0,0,0,16,3,3,0,0,0,10,16,0,4,0,0,17,108,26,22,6,0,167,4,0,0,0,0,7,4,0,0,0,0,8,29,8,3,0,0,35,342,51,86,0,0,484,11,3,6,0,0,11,12,6,0,0,0,28,161,22,35,5,3,232,10,0,0,0,0,10,2565,358,405,60,15,3414
505011073,11,0,0,0,0,8,47,0,0,0,0,48,9,0,0,0,0,8,19,3,8,0,0,27,76,9,15,0,0,96,4,0,0,0,0,6,3,3,0,0,0,6,22,0,3,0,0,29,327,25,40,6,4,406,22,0,3,0,0,25,45,5,14,0,0,61,208,11,17,3,7,246,6,0,3,0,0,8,3241,269,397,50,18,3971
505011074,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,4,7,0,0,0,0,7,18,5,9,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,139,44,68,13,3,264,4,0,0,0,0,4,10,3,3,0,0,18,34,6,22,4,0,68,0,0,0,0,0,5,677,131,264,36,9,1113
505011075,23,3,0,0,0,24,34,0,0,4,0,41,13,4,5,0,0,26,15,0,3,0,0,15,136,20,17,0,0,173,7,0,0,0,0,7,18,0,0,0,0,18,37,3,0,0,0,40,579,68,69,11,0,731,22,3,3,0,0,32,45,8,5,0,0,60,219,19,18,0,0,266,14,0,0,0,0,12,4035,392,343,53,16,4849
505011076,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,4,34,19,24,4,0,84,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,111,53,89,9,0,266,3,0,0,0,0,3,0,0,3,0,0,3,12,5,11,0,0,39,0,0,0,0,0,0,365,164,247,33,9,821
505011077,69,0,0,0,0,69,270,6,5,0,0,274,61,3,0,0,0,64,132,5,5,0,0,144,816,47,51,3,5,915,52,0,0,0,0,59,25,0,0,0,0,29,61,0,0,0,0,66,3979,123,168,22,4,4292,104,5,4,0,0,114,140,16,17,5,0,176,1172,44,53,14,7,1299,69,0,0,0,0,69,19163,667,727,112,70,20738
505011078,3,0,0,0,0,3,41,0,0,0,0,40,5,0,0,0,0,3,11,0,6,0,0,14,57,9,17,0,0,87,8,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,19,303,26,55,7,4,388,10,0,0,0,0,8,20,0,6,0,0,21,155,10,15,3,0,180,3,0,3,0,0,11,1730,184,324,37,3,2276
505011079,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,12,9,3,0,54,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,136,45,74,11,0,271,4,3,0,0,0,4,8,5,3,0,0,10,36,12,10,0,0,58,3,0,0,0,0,7,745,231,292,45,4,1317
505011080,0,0,0,0,0,0,7,4,0,0,0,13,3,0,0,0,0,7,6,3,0,0,0,8,34,5,9,0,0,49,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,232,49,62,8,0,349,9,0,3,0,0,7,8,0,0,0,0,16,54,9,16,0,0,75,0,0,0,0,0,0,1157,165,205,38,6,1562
505011081,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,5,0,3,0,0,10,37,4,5,0,0,51,0,0,0,0,0,4,0,0,0,0,0,0,10,6,0,0,0,12,184,17,35,0,0,241,0,0,0,0,0,9,4,0,6,0,0,9,56,4,6,3,0,68,0,0,0,0,0,4,1341,114,213,21,0,1695
505011082,0,0,0,0,0,0,3,0,0,0,0,3,3,5,3,0,0,11,0,0,0,0,0,5,36,15,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,121,36,27,0,0,190,0,0,4,0,0,3,12,0,6,0,0,19,41,20,18,4,0,81,0,3,0,0,0,4,923,272,247,43,12,1493
505011083,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,7,3,0,0,0,0,10,35,4,14,0,0,52,8,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,212,39,41,12,0,297,13,0,0,0,0,13,16,3,0,3,0,25,55,9,17,0,0,80,3,0,0,0,0,3,1177,155,219,32,12,1599
505021084,49,0,0,0,0,60,228,0,0,0,0,235,44,8,5,0,0,52,60,8,5,0,0,71,311,34,18,7,0,364,55,4,0,0,0,56,28,0,0,0,0,32,35,0,5,0,0,43,1241,111,59,5,4,1415,45,6,0,0,0,60,114,8,12,4,7,145,905,59,43,10,14,1027,30,3,3,0,6,38,11044,943,615,83,52,12733
505021085,3,0,4,0,0,10,15,0,6,0,0,18,3,5,0,0,0,6,4,4,3,0,0,10,42,5,0,0,0,53,6,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,15,147,0,14,0,0,165,3,0,0,0,0,6,43,14,35,3,6,94,197,27,80,4,7,308,10,0,0,0,0,11,1620,97,297,19,25,2059
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
505021088,14,0,0,0,0,13,40,0,4,0,0,46,10,0,4,0,0,15,24,0,0,0,0,30,77,16,5,0,0,97,23,0,0,0,0,25,23,0,0,0,0,24,18,0,7,0,0,20,250,36,29,6,0,318,17,0,0,0,0,13,58,0,8,0,0,67,300,26,43,8,0,375,0,0,0,0,0,5,3579,302,398,44,16,4343
505021089,14,4,0,0,0,16,100,4,3,0,0,106,16,0,5,0,0,21,32,6,0,0,0,36,139,5,25,0,0,177,11,0,3,0,0,17,8,0,0,0,0,9,27,0,0,0,0,27,582,61,83,6,4,734,24,0,0,0,0,24,48,3,0,0,0,61,454,32,50,8,4,543,20,3,0,0,3,28,5487,504,571,73,21,6659
505021090,17,3,13,0,0,25,19,0,4,5,0,27,6,0,5,0,0,7,3,0,0,0,0,8,24,8,3,0,0,38,9,0,5,0,0,9,3,0,0,0,0,3,4,3,0,0,0,10,84,5,14,0,0,107,10,4,4,0,0,9,36,5,7,3,5,58,172,16,66,3,9,262,7,0,0,0,0,8,1303,148,319,33,20,1831
505021091,82,4,15,0,0,101,354,3,0,0,0,362,66,0,0,0,0,68,173,4,10,0,0,189,683,48,30,7,0,771,122,4,0,0,0,128,48,0,3,0,0,55,66,0,0,0,0,65,2574,138,65,4,7,2796,102,8,0,0,0,111,394,9,12,0,10,430,1692,92,58,13,5,1859,54,3,6,4,3,70,22274,1421,634,109,94,24529
505021092,3,0,0,0,0,3,38,0,4,0,0,45,6,0,8,0,0,11,9,0,0,0,0,6,63,10,16,0,0,91,3,0,0,0,0,7,3,0,0,0,0,7,23,0,0,0,0,23,179,34,47,7,0,270,13,5,3,0,0,25,9,4,4,0,0,22,268,33,51,7,0,359,4,0,0,0,0,5,2145,348,482,48,12,3037
505021093,23,0,3,0,0,31,163,4,3,6,0,172,13,5,4,0,0,19,38,0,8,0,0,51,148,18,11,0,0,181,41,0,4,0,0,43,24,0,3,0,0,32,29,0,4,0,0,39,660,41,37,4,0,745,18,0,3,0,0,28,67,6,12,3,0,89,650,48,41,6,0,748,34,4,3,0,0,40,6179,607,489,81,47,7403
505021094,4,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,6,0,5,0,0,6,27,9,11,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,27,39,4,0,152,8,6,0,0,0,17,5,0,8,0,0,11,55,14,12,0,0,76,3,0,0,0,0,3,928,237,237,42,7,1457
505021095,7,0,0,0,0,6,31,0,6,0,0,39,0,0,5,0,0,3,4,0,0,0,0,4,24,4,5,0,0,39,6,0,0,0,0,5,0,0,0,0,0,8,15,0,0,0,0,16,75,8,23,3,0,115,5,0,0,0,0,9,4,3,4,0,0,13,112,11,27,6,0,148,4,0,0,0,0,10,1291,149,228,32,11,1714
505021096,3,0,0,0,0,3,26,0,0,0,0,29,6,0,0,0,0,11,21,0,4,0,0,18,73,15,16,0,0,93,10,4,4,0,0,12,4,0,0,3,0,5,8,0,3,0,0,10,221,41,42,0,0,306,18,3,5,0,0,19,15,3,0,0,0,22,188,16,16,4,0,218,10,0,0,0,0,10,2445,310,308,40,14,3110
505021097,10,0,3,0,0,12,76,0,0,0,0,82,10,3,5,0,0,28,24,3,0,0,0,30,113,21,21,0,0,146,18,0,3,0,0,18,13,0,0,0,0,16,28,0,6,0,0,27,198,24,34,3,0,258,11,0,5,0,0,12,37,3,13,0,0,56,408,28,36,0,5,483,8,0,0,0,0,7,2545,305,401,55,16,3318
505021301,21,0,0,0,0,20,78,5,5,0,0,90,9,0,7,0,0,13,21,3,0,0,0,28,59,16,9,0,0,86,10,0,0,0,0,14,6,0,0,0,0,6,22,0,0,0,0,21,287,9,20,0,0,325,9,0,0,0,0,13,78,16,23,3,0,122,430,31,34,4,6,499,10,0,0,0,0,13,3533,245,254,43,22,4101
505021302,4,0,3,0,0,10,19,0,0,0,0,25,3,0,0,0,0,9,15,0,0,0,0,17,38,7,15,0,0,59,5,0,3,0,0,7,7,0,0,4,0,9,6,0,0,0,0,9,68,11,18,0,0,106,11,0,3,0,0,10,25,7,11,0,0,44,94,13,29,8,0,147,5,3,0,0,0,6,1176,184,261,45,15,1680
505031098,0,5,0,0,0,8,3,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,8,15,3,3,0,0,23,7,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,7,68,13,17,0,0,99,4,0,3,0,0,6,20,10,24,3,0,54,105,20,46,0,3,173,0,0,0,0,0,3,1066,111,217,23,8,1424
505031099,3,0,0,0,0,3,85,0,4,0,0,89,12,0,0,0,0,11,11,0,4,0,0,14,149,15,18,4,0,188,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,9,767,32,130,6,4,939,6,0,6,0,0,6,17,0,4,0,0,24,191,15,28,0,0,233,15,0,0,0,0,17,3205,142,427,44,24,3838
505031100,0,0,0,0,0,5,67,0,0,0,0,70,4,0,0,0,0,7,13,0,0,0,0,15,117,15,20,4,0,157,4,0,0,0,0,11,15,0,0,0,0,12,23,0,4,0,0,27,543,59,101,5,0,709,5,0,0,3,0,9,38,7,10,0,0,57,150,24,29,4,0,195,7,3,0,3,0,11,2871,265,399,50,15,3606
505031101,8,0,0,0,0,8,60,0,3,4,0,71,3,0,3,0,0,7,12,0,3,0,0,17,124,14,21,0,0,157,9,0,0,0,0,10,8,0,0,0,0,8,8,0,3,0,0,18,667,29,71,11,5,783,11,0,0,0,0,13,34,3,15,4,0,58,136,21,36,9,0,202,5,0,0,0,3,11,2986,192,326,45,22,3568
505031102,6,0,3,0,0,13,26,0,0,0,0,27,4,0,0,0,0,4,8,0,0,0,0,8,29,0,0,0,0,29,4,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,8,71,5,10,5,0,91,9,0,0,0,0,9,110,17,30,8,3,170,119,18,20,0,3,160,3,0,0,0,0,6,1064,73,143,21,13,1316
505031104,0,0,0,0,0,0,31,0,0,0,0,31,4,0,0,0,0,0,5,0,0,0,0,6,25,0,5,0,0,22,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,46,7,5,0,0,64,0,0,0,0,0,0,13,3,22,7,0,40,151,15,17,4,4,191,0,0,0,0,0,9,709,74,153,15,13,965
505031105,0,0,0,0,0,9,39,0,0,0,0,45,6,0,9,0,0,16,12,0,4,0,0,20,200,38,45,6,0,291,3,0,5,0,0,5,9,0,0,0,0,9,7,0,0,0,0,10,569,129,200,23,9,918,11,0,5,0,0,12,12,5,0,0,0,14,144,21,23,5,0,186,10,0,0,0,0,8,2345,339,555,61,18,3318
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,33,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,95,0,8,0,0,110
505031107,3,0,0,0,0,0,6,0,0,0,0,8,3,0,0,0,0,3,4,0,6,0,0,9,45,5,18,0,0,68,0,0,0,0,0,0,12,0,0,0,0,12,7,0,0,0,0,7,200,43,99,13,0,364,7,0,0,0,0,3,45,10,25,4,0,86,58,10,12,0,0,80,3,0,0,0,0,6,1144,162,320,47,13,1686
505031255,3,0,0,0,0,3,19,0,0,0,0,24,7,0,0,0,0,5,10,0,0,0,0,12,58,9,22,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,284,33,96,11,0,420,4,0,0,0,0,4,11,0,0,0,0,13,82,12,14,0,0,103,4,0,5,0,0,11,1266,110,278,28,5,1686
505031256,0,0,0,0,0,0,19,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,8,13,0,0,0,0,12,4,0,0,0,0,4,6,0,0,0,0,3,26,0,0,0,0,26,92,0,8,3,0,109,4,0,0,0,0,4,66,16,14,7,6,104,55,0,0,0,0,62,3,0,5,3,0,6,741,60,91,28,14,937
505031257,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,6,5,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,50,11,13,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,23,6,0,0,0,0,7,298,48,80,14,7,443
505031258,0,0,0,0,0,0,21,0,5,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,47,6,9,0,0,71,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,298,31,74,7,5,418,3,0,0,0,0,8,5,0,0,0,0,4,56,5,8,5,0,78,7,0,0,0,0,7,1179,117,226,35,16,1569
505031303,0,0,0,0,0,9,34,0,8,0,0,45,0,4,0,0,0,6,6,0,0,0,0,6,56,10,19,4,0,87,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,251,38,56,8,0,356,10,0,0,0,0,11,44,10,24,12,0,105,128,30,19,0,0,176,7,0,0,0,5,13,2028,318,344,69,19,2770
505031304,0,0,0,0,0,0,6,0,5,0,0,7,0,0,3,0,0,9,4,0,3,0,0,7,25,12,7,0,0,48,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,8,62,14,26,0,0,107,0,0,0,0,0,6,9,3,12,0,0,22,45,23,24,5,0,98,0,0,0,0,0,4,636,147,249,29,11,1070
505031305,51,4,0,0,0,54,326,0,5,0,0,333,49,5,10,0,0,63,80,9,4,0,0,90,590,107,51,16,5,760,53,7,4,0,0,68,44,0,0,0,0,50,66,0,5,0,0,70,2244,328,203,25,11,2818,45,0,3,0,0,53,288,29,36,3,5,363,1162,192,102,24,9,1491,53,5,4,3,7,67,16271,2002,1113,233,98,19722
505031306,5,0,0,0,0,5,67,0,3,0,0,77,11,4,4,0,0,18,13,0,3,0,0,19,120,15,22,0,0,152,15,0,0,0,0,17,9,0,0,0,0,9,15,0,5,0,0,30,613,33,70,3,4,721,14,0,0,0,0,16,44,0,10,0,0,58,212,22,18,8,0,261,19,0,0,0,0,22,3526,256,353,41,20,4193
506011110,3,0,0,0,0,5,140,4,8,0,0,148,4,0,0,0,0,9,37,3,7,0,0,49,133,12,5,3,0,150,42,4,6,0,0,45,14,0,0,0,0,16,33,0,0,0,0,37,528,26,34,9,0,598,19,0,4,0,0,22,26,0,4,0,0,37,269,8,19,7,3,316,29,0,0,0,0,30,5762,261,367,46,33,6464
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,8,0,4,0,0,13,4,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,7,14,0,0,0,0,13,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,61,3,19,0,3,82,0,0,0,0,0,0,8,0,5,0,0,12,40,0,10,0,0,52,0,0,0,0,0,0,640,35,97,7,3,781
506011114,6,0,0,0,0,11,73,0,0,0,0,77,0,0,0,0,0,0,19,0,0,0,0,22,25,0,0,0,0,32,18,3,3,0,0,24,0,0,0,0,0,0,20,0,4,0,0,24,292,40,57,12,3,399,12,0,0,0,0,15,10,0,4,0,4,21,157,12,12,0,0,180,12,0,0,0,0,15,2968,270,308,50,23,3623
506011115,0,0,0,0,0,0,39,0,0,0,0,42,5,0,3,0,0,9,35,0,0,0,0,40,42,5,5,3,0,51,17,0,0,0,0,15,0,0,0,0,0,0,14,0,0,0,0,14,321,27,28,4,0,382,8,0,0,0,0,7,10,0,0,0,0,10,172,3,6,0,0,183,11,0,0,0,0,13,2257,116,177,15,19,2592
506011116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,9,0,3,0,0,8,3,0,0,0,0,3,5,0,0,0,0,9,10,0,0,0,0,6,75,20,53,9,0,157,0,0,0,0,0,4,0,0,0,0,0,0,33,5,4,0,0,48,3,6,0,0,0,10,634,136,236,37,10,1051
506011117,0,0,3,0,0,3,18,0,3,0,0,27,0,0,0,0,0,3,0,0,0,0,0,5,4,0,6,0,0,10,16,0,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,68,3,8,0,4,84,0,0,0,0,0,0,3,0,0,0,0,5,38,5,11,0,0,55,3,0,0,0,0,3,788,45,129,8,9,972
506011307,7,5,0,0,0,9,32,0,0,0,0,34,4,0,0,0,0,4,24,0,0,0,0,27,52,6,6,0,0,60,17,0,3,0,0,22,4,0,0,0,0,4,9,0,0,0,0,10,105,4,22,0,0,137,14,0,0,0,0,14,4,0,0,0,0,11,118,13,14,3,0,147,4,0,0,0,0,4,1524,129,200,13,4,1876
506011308,11,4,7,0,0,23,84,0,0,0,0,85,5,0,0,0,0,5,28,11,3,0,0,35,77,17,6,3,0,108,16,6,6,0,0,24,6,0,0,0,0,12,9,0,0,0,0,10,245,24,34,4,0,304,19,0,0,0,0,20,14,0,0,3,0,12,145,18,18,3,0,183,9,0,0,0,0,9,3056,370,317,64,22,3832
506021118,88,4,11,0,0,108,381,6,7,0,0,394,78,3,3,0,0,87,101,6,11,0,0,112,357,19,6,3,3,383,71,5,4,0,0,76,34,0,3,0,0,39,41,0,3,0,0,52,1303,69,57,6,8,1444,60,5,0,0,0,63,115,3,12,0,3,131,946,43,45,9,11,1052,31,0,0,0,8,46,13543,671,518,70,70,14863
506021119,23,0,0,0,0,27,133,0,9,3,0,143,5,3,0,0,0,15,61,6,12,0,0,79,72,10,8,0,0,89,39,4,0,0,0,37,22,0,0,0,0,27,52,0,7,0,0,62,346,40,48,6,0,442,9,0,7,0,0,14,54,11,22,0,0,87,472,36,36,9,5,554,9,0,3,0,0,15,5040,536,528,78,22,6200
506021120,30,5,3,0,0,38,111,0,3,0,0,117,16,0,0,0,0,19,38,0,3,0,0,39,158,8,0,0,0,168,30,0,4,0,0,37,16,0,0,0,0,19,23,0,0,0,0,23,727,24,22,0,4,776,21,0,0,0,0,21,71,6,3,0,0,82,522,9,26,4,0,561,22,0,0,0,0,27,7174,269,203,13,33,7690
506021121,82,4,13,0,0,95,315,0,3,0,0,323,31,0,0,0,0,30,144,0,0,0,0,144,358,3,0,0,0,365,100,6,3,0,0,101,23,0,0,0,0,23,76,0,0,0,0,77,1220,20,20,3,0,1259,55,0,0,0,0,54,80,9,0,0,0,89,1212,22,27,0,0,1260,34,4,0,0,4,42,14553,239,186,30,52,15057
506021123,59,7,12,0,0,80,400,0,7,0,4,407,25,0,0,0,0,24,165,12,6,0,0,193,226,10,3,0,0,245,159,15,8,0,0,179,60,0,3,0,0,67,136,5,7,0,0,148,980,58,43,6,6,1097,58,8,0,0,0,65,155,13,12,5,0,179,1082,32,49,4,15,1181,46,0,0,0,4,50,13116,634,576,74,68,14480
506021309,16,0,0,0,0,19,90,0,0,0,0,92,4,0,0,0,0,3,27,7,8,0,0,38,39,3,3,0,0,46,26,0,3,0,0,36,18,0,6,0,0,27,18,0,0,0,0,22,190,5,12,0,4,211,9,0,4,0,0,11,37,13,5,4,0,60,212,11,16,4,0,243,3,3,3,0,0,9,2797,154,170,30,22,3174
506021310,18,0,6,0,0,24,28,4,0,0,0,36,0,0,0,0,0,0,26,0,0,0,0,34,19,0,0,0,0,20,4,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,38,3,8,0,0,55,3,0,0,0,0,6,6,3,0,0,0,5,114,8,14,0,0,136,0,0,0,0,0,0,769,65,111,20,3,959
506021311,42,0,9,0,0,52,91,0,9,0,0,103,10,0,0,0,0,14,40,8,0,0,0,45,114,6,4,3,0,128,35,0,0,0,0,37,15,0,0,0,0,15,20,0,3,0,0,28,359,29,20,0,0,409,27,0,0,0,0,28,49,7,8,4,0,64,294,19,9,4,5,333,13,0,0,0,0,15,3582,234,210,37,19,4083
506031124,87,10,15,0,0,116,353,0,7,3,0,363,46,0,0,0,0,53,196,3,9,0,6,215,263,6,3,0,0,267,98,0,6,0,0,106,23,0,0,0,0,30,67,0,3,0,3,73,1096,25,30,0,4,1153,90,3,3,0,0,97,111,0,10,4,0,126,1170,18,42,3,5,1244,38,0,0,0,4,44,12491,340,434,58,45,13362
506031125,8,6,0,0,0,8,48,0,0,0,0,44,0,0,3,0,0,3,32,5,7,0,0,42,45,4,7,0,0,53,18,0,3,0,0,24,8,0,0,0,0,8,3,0,0,0,0,3,103,13,25,13,0,154,4,0,0,0,0,6,13,0,0,0,0,11,70,8,19,0,0,100,0,0,0,0,0,0,1236,159,213,41,5,1655
