POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
213041573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,4,0,0,4,6,0,0,0,0,5,8,0,0,0,0,9,11,0,0,0,0,8,11,6,0,0,0,16,10,4,6,0,0,25,22,0,5,0,0,30,5,5,0,0,0,14,9,3,0,0,0,10,12,6,6,0,0,20,0,3,4,0,0,10,4,0,0,0,0,8,0,0,0,0,0,0,94,42,25,0,4,162,0,0,0,0,0,0,4,0,0,0,0,5,8,0,3,0,0,8,7,0,0,0,0,7,17,0,0,0,0,20,9,0,0,0,0,17,20,0,3,0,0,21,25,0,0,0,0,26,25,3,3,0,0,29,10,0,0,0,0,16,10,0,0,0,0,13,3,0,0,0,0,6,13,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,157,12
213041574,0,0,0,3,0,5,0,0,0,0,0,3,5,0,4,0,0,13,6,0,0,0,0,11,15,0,9,0,0,20,19,10,14,3,0,40,28,18,9,0,0,50,45,11,14,0,0,71,82,24,16,0,0,129,51,18,19,0,0,89,29,11,9,0,0,49,29,5,5,0,0,44,56,14,12,0,0,82,8,0,0,0,0,5,10,3,0,0,0,17,3,0,0,0,0,7,395,115,120,6,4,641,3,0,0,4,0,8,4,0,7,0,0,12,11,0,4,6,0,22,13,0,8,0,0,19,14,0,4,0,0,15,25,8,6,0,0,36,29,3,6,0,0,41,24,5,5,0,0,29,30,3,3,0,0,35,43,0,9,0,0,48,23,0,5,0,0,29,7,0,5,0,0,15,24,3,3,0,0,28,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,0,6,244,26
213041575,0,0,0,7,0,9,24,0,0,0,0,27,20,0,0,0,0,25,8,4,4,0,0,16,11,4,10,0,0,30,22,10,7,0,0,42,35,13,14,4,0,60,47,10,13,3,6,80,38,29,22,0,0,88,39,13,13,0,0,72,35,20,4,0,0,56,20,16,9,5,0,48,51,25,5,0,0,87,8,11,0,0,0,21,12,7,3,0,0,26,5,4,0,0,3,9,387,168,109,16,13,691,6,0,0,0,0,14,30,0,0,0,0,40,35,0,12,3,0,52,30,0,7,0,0,36,36,5,11,0,0,48,61,7,15,0,0,80,84,5,7,0,0,99,89,3,11,5,0,100,105,0,6,0,0,115,65,5,9,0,0,83,47,8,5,0,0,52,34,5,7,0,0,48,43,7,3,0,0,50,6,3,0,0,0,7,8,5,0,0,0,13,13,0,0,0,5,17,687,47
213041576,4,5,0,3,0,11,10,0,0,0,0,14,0,0,4,0,0,10,4,0,5,0,0,6,13,6,3,0,0,24,15,6,8,0,0,29,23,11,11,3,0,48,31,21,10,0,0,67,33,14,23,4,0,81,44,12,10,0,0,66,27,13,11,0,0,46,28,10,3,0,0,41,43,10,8,0,0,54,5,0,0,0,0,6,3,6,0,0,0,14,4,0,0,0,0,4,290,114,110,15,5,538,0,5,0,7,0,11,10,4,0,0,0,18,21,0,8,0,4,27,16,0,4,0,0,19,14,0,0,4,0,24,37,3,11,3,0,56,66,8,14,0,0,89,69,6,11,0,0,86,67,4,5,0,0,81,59,0,0,0,0,59,48,3,4,4,0,60,33,4,0,0,0,37,37,0,0,0,0,46,4,0,0,0,0,3,0,0,3,0,0,5,0,0,0,3,0,0,486,43
213041577,13,4,0,4,0,18,116,5,4,0,0,123,78,0,4,0,0,87,67,3,4,4,0,78,93,15,5,3,0,111,143,19,9,0,0,170,175,21,26,4,6,231,332,30,21,3,0,380,397,39,25,0,0,461,286,41,18,0,0,341,209,36,15,4,0,256,145,23,10,0,0,173,184,50,4,0,0,242,36,12,5,0,0,50,45,36,10,0,3,95,32,3,7,0,3,51,2350,322,155,28,23,2884,15,0,0,4,4,25,160,0,0,4,4,169,155,4,3,0,4,164,173,6,6,4,0,184,187,4,10,0,0,205,283,8,13,5,3,308,335,8,12,4,0,357,413,24,14,0,0,451,341,14,0,0,0,369,259,5,6,0,0,277,174,8,3,0,4,192,114,11,0,0,0,125,128,6,0,0,0,147,13,7,0,0,0,16,18,10,0,0,0,28,34,3,0,0,3,41,2801,119
213041578,3,0,0,0,0,3,27,0,0,0,0,32,22,0,0,0,0,21,22,5,3,4,0,35,33,5,8,0,0,38,41,4,12,0,0,60,48,16,19,3,3,82,69,15,11,0,0,96,78,15,22,0,0,114,93,11,15,0,0,122,62,12,8,0,0,83,52,10,3,0,0,69,51,5,7,0,0,59,11,0,3,0,0,13,3,4,5,0,0,13,10,0,0,0,0,16,630,101,113,16,12,865,4,0,0,0,0,5,44,0,4,0,0,47,57,3,0,0,0,57,59,0,6,7,0,71,62,3,4,5,0,68,141,3,6,0,0,150,159,0,8,0,0,170,176,0,14,0,0,196,146,3,0,0,0,153,127,5,3,0,0,137,76,0,0,0,0,74,45,5,0,0,0,47,70,0,6,0,0,77,12,3,0,0,0,13,3,0,0,0,0,5,7,0,0,0,0,8,1171,29
213051361,22,3,8,11,0,48,130,4,0,0,0,134,127,4,5,10,0,145,101,9,11,6,4,128,156,19,22,5,0,199,250,26,29,5,5,309,368,36,28,7,10,439,676,71,51,9,0,803,751,83,47,6,4,895,471,43,39,7,3,564,308,48,18,6,4,382,163,43,19,0,0,224,227,68,19,0,0,314,47,17,3,0,0,66,47,57,6,0,0,113,45,4,9,0,9,62,3871,539,311,75,38,4833,19,0,0,13,0,35,185,0,8,0,0,190,183,5,5,0,0,202,169,13,15,5,0,201,219,11,6,8,0,245,346,17,30,10,3,402,428,22,9,7,0,470,508,20,11,14,0,554,395,21,13,0,0,436,223,6,9,0,0,244,137,16,13,0,0,161,91,12,8,0,0,104,100,18,4,0,0,123,13,10,0,0,0,23,13,15,0,0,0,30,38,0,0,0,3,44,3068,186
213051362,10,0,0,3,0,17,120,5,0,0,0,127,104,4,8,5,0,121,104,6,9,3,0,126,76,9,14,0,3,96,131,12,15,5,0,160,117,11,32,0,3,167,141,20,18,5,0,179,150,34,18,4,0,205,97,17,14,3,5,132,76,22,12,0,0,105,45,13,3,0,0,61,69,12,3,0,0,85,15,3,5,0,0,25,18,16,4,0,0,41,16,4,0,0,5,18,1296,178,162,28,20,1681,20,0,0,3,0,23,237,0,4,0,0,242,312,3,9,0,3,321,282,9,21,5,0,310,265,3,12,0,0,286,357,9,15,4,0,380,353,8,15,0,0,386,390,16,18,0,0,424,328,11,9,0,0,350,192,9,7,0,0,206,157,4,9,0,0,166,83,0,0,0,0,87,108,9,6,0,0,122,5,8,5,0,0,19,9,7,7,0,0,24,31,0,0,0,4,28,3148,83
213051363,43,9,4,14,3,69,75,0,6,0,0,80,96,7,7,5,0,117,130,7,11,0,0,152,182,16,9,0,3,215,346,21,32,8,3,403,740,51,33,3,9,844,1965,88,42,4,14,2116,2671,120,56,8,12,2859,2127,95,36,3,5,2264,1751,119,29,0,3,1907,1230,56,16,0,7,1311,1879,103,31,0,4,2022,356,51,6,0,0,418,404,104,9,0,0,528,155,13,0,0,6,179,14151,861,339,53,80,15482,24,5,0,10,0,39,92,0,11,0,0,100,130,3,11,4,0,151,157,4,3,4,5,170,195,0,6,3,5,215,349,16,13,0,0,380,603,14,15,9,0,649,939,24,11,0,5,986,941,20,22,5,5,993,683,20,6,0,0,707,464,17,5,0,0,487,277,8,5,0,0,288,414,14,11,0,0,445,87,8,0,0,0,104,91,16,11,3,0,111,59,5,0,0,7,71,5489,193
213051368,16,8,0,4,0,35,110,0,3,0,0,120,87,4,4,0,0,95,105,10,7,4,3,126,141,10,9,4,3,169,202,26,24,4,3,260,301,38,28,10,3,392,488,63,33,5,10,599,582,75,41,7,5,705,509,57,28,4,0,600,426,48,28,3,3,510,391,53,17,5,0,459,587,67,18,0,0,679,92,22,4,0,0,123,148,59,22,0,0,226,40,10,8,3,8,69,4230,540,274,66,45,5159,35,0,0,12,0,40,148,3,8,3,0,167,204,8,14,9,0,233,248,6,7,12,5,276,321,7,19,4,0,352,574,17,12,10,0,611,706,16,23,8,5,758,908,19,23,3,0,953,1030,27,25,6,3,1082,830,30,22,0,0,881,681,13,14,3,0,712,517,5,9,0,4,530,582,17,16,3,0,622,68,9,5,0,0,89,76,17,11,0,0,111,72,8,3,0,0,86,6999,204
213051464,3,0,4,3,0,7,9,0,0,0,0,15,12,10,5,0,0,18,12,3,3,0,0,28,10,6,12,0,0,32,19,14,15,5,0,49,31,17,16,0,0,62,49,21,18,3,0,92,68,22,18,0,0,115,50,16,16,0,0,80,45,25,13,0,0,86,35,13,6,0,0,57,71,33,10,0,0,113,25,11,5,0,0,39,31,27,8,0,0,70,5,0,0,0,0,9,481,214,151,26,7,870,3,3,5,11,0,21,17,3,6,3,0,36,21,4,16,6,0,48,26,9,8,4,0,47,36,5,10,3,0,57,62,6,17,7,0,88,88,7,17,0,0,119,117,16,18,0,0,149,105,15,9,3,0,139,55,9,6,0,0,71,57,12,9,0,0,76,36,3,4,0,0,39,42,11,3,0,0,56,7,6,5,0,0,21,11,3,0,0,0,18,6,0,0,0,3,10,705,115
213051466,0,3,0,5,0,9,16,0,0,0,0,24,20,0,4,0,0,31,11,0,7,4,0,21,11,0,8,0,0,22,17,8,13,0,0,36,45,7,9,3,0,64,37,19,10,3,0,72,61,25,23,0,0,119,50,11,11,0,0,72,41,30,10,0,0,81,39,14,3,0,0,66,62,30,9,6,0,103,23,17,0,3,0,41,26,15,0,0,0,43,3,0,0,4,0,11,472,184,111,27,6,802,5,0,0,12,0,17,34,0,8,8,0,52,43,3,16,5,0,67,46,8,22,3,0,78,46,6,22,5,0,69,71,9,14,9,0,101,100,8,15,6,0,128,119,9,7,0,0,139,90,9,20,6,0,121,100,7,6,0,0,120,86,10,8,6,0,106,39,4,5,0,0,50,60,8,0,0,0,67,15,3,0,0,0,16,8,0,5,0,0,10,13,0,0,0,0,13,865,86
213051467,0,0,0,3,0,5,20,0,0,0,0,20,24,0,5,0,0,33,20,4,6,0,0,32,27,8,4,0,0,45,42,11,19,0,0,75,45,12,7,8,0,75,77,20,17,5,0,109,80,16,20,3,0,118,66,13,11,0,0,92,74,13,12,0,0,102,45,12,12,0,5,71,72,10,9,0,0,91,6,10,0,0,0,12,16,20,7,0,0,44,13,0,0,0,5,12,628,143,133,17,9,936,4,0,0,3,0,10,47,0,7,0,0,57,77,0,9,0,0,90,68,0,8,0,0,82,92,3,11,0,0,105,155,9,8,0,0,172,187,3,11,4,0,205,206,4,15,0,0,225,185,0,19,0,0,202,148,10,7,0,0,166,142,3,3,0,4,153,77,0,5,0,0,82,100,7,7,0,0,114,12,4,0,0,0,13,10,0,3,3,0,13,18,0,0,0,0,16,1533,45
213051468,8,0,0,7,0,8,20,0,3,0,0,26,13,0,3,3,0,20,15,0,10,0,0,24,23,5,0,0,0,35,55,11,21,5,0,90,56,11,14,7,0,87,85,21,24,3,0,130,115,20,22,0,0,165,86,21,17,3,3,130,80,24,15,0,0,114,43,9,8,0,0,69,119,25,13,0,4,157,27,7,0,0,0,36,16,11,0,0,0,30,8,0,5,0,0,18,777,177,155,32,15,1148,4,0,0,4,0,5,40,0,13,4,0,54,24,3,15,0,0,44,43,4,15,0,0,67,35,0,15,0,0,52,81,5,18,5,3,111,107,3,20,4,0,128,118,9,20,0,0,151,95,0,15,7,0,117,84,4,7,0,0,99,60,0,6,0,0,71,42,0,0,0,0,45,42,3,3,0,0,47,5,5,0,0,0,8,4,0,0,0,0,8,14,0,0,0,0,10,788,49
213051579,0,0,0,8,0,3,5,0,0,0,0,3,3,0,3,0,0,5,0,4,0,0,0,5,0,3,9,0,0,8,12,0,6,0,0,22,10,12,7,0,0,30,23,6,14,0,0,44,28,6,8,0,0,41,41,3,5,0,0,51,32,8,0,0,0,43,17,4,3,0,0,27,43,14,4,0,0,65,7,8,0,0,0,14,4,6,0,0,0,14,5,0,0,0,0,8,248,73,61,12,0,398,0,0,0,6,0,9,8,4,3,0,0,12,10,4,12,0,0,23,14,0,3,0,0,24,20,4,7,0,0,31,57,5,7,0,0,69,68,3,5,0,0,72,57,3,10,0,0,68,74,6,0,0,0,72,75,0,3,0,0,76,66,3,4,0,0,73,24,5,0,0,0,32,51,3,0,0,0,52,7,0,0,0,0,3,0,3,0,0,0,8,3,0,0,0,0,3,518,34
213051580,12,0,0,0,0,16,175,0,0,0,0,180,153,3,0,0,0,163,76,0,10,4,0,89,74,8,4,3,0,92,119,9,12,3,0,146,139,21,11,0,0,169,181,24,16,5,0,229,175,41,13,0,6,243,147,32,16,3,5,201,136,32,11,0,0,179,102,22,6,0,0,127,157,42,12,0,0,204,26,21,4,0,0,48,25,33,12,0,0,71,11,9,5,0,6,26,1708,302,138,25,19,2184,21,0,0,12,0,37,257,0,11,5,0,268,259,6,12,5,0,281,183,4,16,8,0,212,193,6,16,9,0,217,308,9,18,6,0,339,292,21,14,4,0,335,298,14,13,0,0,325,272,17,10,3,0,309,213,18,17,3,0,249,134,15,5,0,0,154,84,8,4,0,0,102,114,16,0,0,0,131,8,8,10,0,0,26,9,13,8,0,0,30,19,0,0,0,0,29,2676,162
213051581,0,0,0,0,0,9,18,0,0,0,0,24,11,0,0,0,0,14,5,0,3,0,0,4,7,0,3,0,0,10,11,8,3,0,0,17,21,7,12,3,0,47,30,0,7,6,0,42,34,11,7,0,0,53,22,8,8,0,0,41,23,11,5,0,0,39,6,8,0,0,4,19,31,13,0,0,0,48,7,5,0,0,0,9,5,11,4,0,0,25,6,0,0,0,0,10,248,85,64,8,3,409,3,0,0,3,0,10,21,0,4,3,0,37,26,0,9,0,0,39,32,5,5,3,0,44,41,0,5,0,0,50,55,3,5,0,0,64,104,0,6,3,0,112,95,0,10,0,0,108,84,5,9,0,0,102,63,0,5,0,0,73,49,0,5,0,0,59,31,0,0,0,0,38,42,4,4,0,0,54,0,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,7,676,34
213051582,0,0,0,0,0,3,20,0,0,0,0,23,12,0,5,0,0,19,11,0,0,0,0,8,14,3,9,0,0,31,22,0,4,0,4,32,33,11,18,0,0,67,40,15,18,0,0,79,36,17,14,3,4,73,36,20,7,0,0,71,13,10,3,0,0,34,8,12,3,0,0,25,21,11,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,3,281,114,97,15,11,517,3,0,0,4,0,10,22,0,0,0,0,21,36,5,6,0,0,41,19,0,4,0,0,23,26,0,6,0,0,28,34,0,3,4,0,37,30,0,8,0,0,43,41,0,10,0,0,55,32,0,6,0,0,42,13,4,3,0,0,21,14,0,4,0,0,17,9,0,0,0,0,9,10,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,284,19
213051583,6,0,8,6,0,18,75,0,4,0,0,81,63,0,10,4,0,75,65,5,16,3,0,91,43,3,10,6,0,66,65,13,29,0,0,108,92,24,27,3,4,147,117,38,32,6,3,193,127,46,41,8,0,225,124,14,18,4,0,163,83,26,8,0,0,122,60,24,8,0,0,90,107,32,7,0,0,151,20,9,4,0,0,33,12,17,14,0,0,39,18,0,0,0,3,19,1073,259,230,43,14,1617,7,0,0,8,0,14,88,0,8,7,0,98,121,0,14,0,0,136,117,8,15,5,0,146,120,8,18,3,3,144,221,6,18,4,0,249,239,16,16,3,0,278,230,10,22,4,0,261,215,12,15,0,0,241,189,5,8,0,0,210,148,9,5,0,0,164,84,4,4,0,0,92,123,15,3,0,0,134,6,3,3,0,0,12,3,4,0,0,0,10,21,0,0,0,0,21,1920,94
213051584,0,0,0,0,0,3,11,0,0,0,0,13,0,0,0,0,0,0,4,5,3,0,0,9,11,0,3,0,0,15,9,3,5,0,0,24,23,12,10,0,0,44,48,15,10,0,0,68,38,18,6,0,0,69,24,12,3,0,0,46,29,12,3,0,0,45,20,10,0,0,0,27,29,9,3,0,0,41,11,0,5,0,0,10,11,6,0,0,0,14,0,0,0,0,0,7,265,95,69,7,5,437,3,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,6,5,0,0,0,0,8,8,0,9,0,0,17,11,4,3,0,0,21,9,3,3,4,0,23,10,0,3,0,0,13,9,0,0,0,0,13,11,6,0,0,0,15,4,0,0,0,0,3,3,0,0,0,0,9,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,19
213051585,0,0,0,0,0,4,4,0,3,0,0,7,19,0,3,0,0,27,10,0,0,0,3,11,16,0,6,0,0,29,26,9,10,0,0,45,34,3,14,0,0,51,27,9,9,0,0,50,33,17,16,0,0,66,38,13,8,0,0,56,33,13,4,0,0,48,18,9,3,0,0,22,32,6,5,0,0,40,5,0,0,0,0,7,10,9,0,0,0,20,0,0,0,0,0,4,314,78,97,8,6,500,3,0,0,0,0,5,13,0,4,0,0,24,21,0,6,5,0,28,24,0,8,0,0,34,41,0,13,0,0,51,58,0,9,0,0,71,77,3,5,0,0,84,80,0,7,0,0,95,68,0,7,0,0,79,49,0,3,0,0,51,59,0,5,0,0,61,35,4,0,0,0,37,42,0,0,0,0,47,5,0,0,0,0,5,0,4,0,0,0,10,4,0,0,0,0,4,584,14
213051586,30,9,0,8,0,47,14,0,0,3,0,20,45,3,6,4,0,51,68,6,11,0,0,84,132,14,12,7,0,166,243,34,31,10,0,314,488,33,41,11,4,581,1306,62,37,3,11,1427,1772,88,37,10,8,1913,1342,54,26,0,10,1437,1087,54,23,0,3,1168,633,57,11,0,0,702,741,66,8,4,0,818,138,18,0,0,0,155,154,30,8,3,0,191,83,4,7,0,8,104,8279,530,254,52,59,9173,15,0,0,9,0,28,31,4,4,0,0,44,60,5,4,5,0,79,80,3,6,5,0,97,113,6,3,7,3,128,207,9,11,4,0,228,443,8,8,0,0,466,786,12,8,0,0,806,654,11,3,0,0,674,381,8,7,3,0,402,275,3,4,0,0,282,119,4,4,0,0,127,160,8,0,0,3,173,27,5,0,0,0,26,21,3,0,0,0,26,27,0,0,0,0,31,3415,83
213051587,7,0,3,6,0,5,16,4,0,0,0,16,6,0,3,0,0,9,13,6,0,0,0,18,24,0,8,0,0,30,19,8,13,0,0,43,55,6,7,0,0,66,115,20,17,0,4,148,121,15,8,0,0,149,73,15,5,0,4,98,55,14,12,3,0,84,32,10,3,0,0,46,50,13,3,0,0,70,7,0,0,0,0,7,11,15,0,0,0,23,9,0,0,0,3,12,611,119,84,12,5,830,5,0,0,4,0,9,24,0,4,0,0,24,15,0,3,0,0,24,24,5,5,0,0,38,23,0,9,0,0,29,54,5,8,0,0,64,84,3,6,0,0,99,88,9,3,6,0,101,81,9,3,0,0,93,42,3,8,0,0,51,33,0,5,0,0,33,10,0,4,0,0,13,22,0,4,0,0,29,7,3,0,0,0,12,4,4,5,0,0,11,5,0,0,0,0,7,526,36
213051588,5,0,0,0,0,7,14,0,0,0,0,17,11,0,6,0,0,21,21,3,11,0,0,33,11,6,16,0,3,34,34,8,17,4,0,64,27,10,31,0,0,71,53,23,30,8,0,107,93,23,34,0,4,152,61,18,16,0,0,91,55,17,12,0,0,84,47,9,11,0,0,57,77,15,3,0,0,97,5,4,0,0,0,9,14,10,0,0,0,20,8,0,0,0,4,9,534,137,193,23,8,889,8,0,0,0,0,11,20,0,5,0,0,34,25,5,9,0,0,38,32,0,12,3,0,50,53,6,12,0,0,74,93,7,8,0,0,109,116,3,14,0,0,130,134,9,17,0,0,156,147,8,9,0,0,165,144,6,11,0,0,158,137,8,3,0,0,147,87,3,5,0,0,84,120,3,0,0,0,127,6,0,0,0,0,6,5,0,0,0,0,5,12,0,0,0,3,10,1124,50
213051589,0,0,0,9,0,4,26,0,0,0,0,21,15,0,0,0,0,18,6,0,3,0,0,13,8,0,3,0,0,17,23,0,5,0,0,25,9,5,5,0,0,23,26,9,11,0,0,49,27,14,11,6,0,53,20,11,6,0,0,36,23,5,3,0,0,29,16,3,3,0,0,23,25,6,4,0,0,28,9,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,235,55,58,11,0,367,3,0,0,3,0,5,10,0,0,0,0,14,13,5,0,0,0,17,18,0,4,0,0,22,12,0,0,0,0,17,29,3,8,0,0,44,43,0,9,0,0,58,59,0,5,3,0,72,44,0,4,0,0,59,39,3,3,0,0,41,34,0,0,0,0,34,14,0,0,0,0,15,14,5,4,0,0,15,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,346,18
213051590,3,0,0,0,0,6,40,0,0,0,0,41,41,0,0,0,0,40,30,0,3,0,0,41,20,0,7,0,0,35,30,9,11,3,0,58,31,10,13,0,0,52,43,9,15,3,0,72,42,11,8,0,0,60,25,13,4,0,0,40,25,8,6,0,0,38,20,5,6,0,0,31,28,6,7,0,0,43,3,0,0,0,0,8,8,5,8,0,0,21,8,0,0,0,0,9,407,91,94,10,3,605,9,0,0,0,0,13,62,0,7,0,0,70,87,0,3,0,0,92,74,4,3,4,0,80,65,0,4,0,0,75,98,3,6,0,0,112,109,0,9,0,0,121,105,3,12,0,0,121,91,0,3,0,0,99,73,3,8,0,0,89,40,9,4,0,0,51,24,0,0,0,0,25,20,5,3,0,0,24,0,3,0,0,0,4,0,0,7,0,0,7,9,0,0,0,0,13,871,35
214011370,34,8,14,15,0,71,184,4,7,4,0,201,150,3,6,5,3,165,117,14,17,0,6,152,150,6,25,0,0,193,296,30,33,9,4,367,551,52,52,3,5,660,1043,72,47,9,3,1172,1160,128,83,6,10,1396,920,107,60,5,0,1095,729,122,37,4,3,897,515,94,36,4,3,651,639,198,48,0,3,887,92,73,10,0,0,174,125,121,15,0,0,265,67,22,8,4,5,105,6759,1053,497,68,52,8433,32,0,5,13,0,56,209,0,8,6,0,224,235,0,14,7,0,253,215,4,25,0,0,259,313,13,24,6,3,357,523,23,30,7,0,582,686,21,32,0,7,745,900,32,24,0,4,957,779,35,19,4,0,844,454,21,9,0,0,495,266,37,8,3,0,311,135,23,7,0,0,166,172,42,13,0,0,234,23,20,8,4,0,55,27,28,5,0,0,59,63,7,8,0,4,75,5038,307
214011371,21,4,3,12,0,39,222,0,8,0,0,239,174,6,12,0,0,191,156,7,12,4,5,186,148,15,10,8,3,192,233,18,27,0,4,285,285,30,37,5,0,357,475,38,40,0,13,573,564,56,59,4,4,685,444,43,39,3,5,532,493,57,41,0,5,594,442,33,29,0,4,506,762,75,26,0,4,872,142,28,6,0,0,174,247,69,46,0,5,367,61,9,5,5,15,92,4873,492,407,50,58,5879,38,0,5,10,5,61,352,6,16,8,0,381,401,4,17,3,0,425,404,0,20,8,0,435,493,13,18,4,4,542,873,3,40,5,6,932,1077,24,49,0,3,1161,1430,30,38,3,7,1508,1539,33,46,4,5,1617,1267,11,41,3,5,1325,1180,21,22,0,3,1234,841,15,6,3,3,864,842,32,31,0,0,908,110,7,8,0,0,121,153,16,28,0,0,201,93,4,4,0,3,104,11090,212
