POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
311041569,5,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,4,0,10,0,0,3,0,0,5,0,0,0,12,0,3,0,0,0,4,0,0,0,12,0,0,4,3,3,4,0,5,0,22,0,0,0,3,4,5,0,7,3,29,0,3,5,0,5,6,0,9,0,29,0,3,0,0,7,9,0,0,0,23,0,0,0,0,5,5,0,9,0,24,0,0,0,0,3,3,0,5,0,17,0,7,0,0,3,4,4,7,0,27,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,22,18,8,40,50,15,60,8,219,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
311041570,0,4,0,4,0,0,0,5,0,12,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,6,6,0,0,9,0,0,0,0,0,0,0,4,0,9,0,4,6,0,7,0,0,3,0,24,0,0,4,7,6,5,5,5,0,28,0,3,0,5,11,11,3,7,0,46,3,0,3,4,17,9,6,14,0,56,0,0,0,0,16,5,3,8,0,38,0,0,0,0,6,6,0,18,0,42,0,0,0,0,8,10,3,8,0,26,0,0,0,0,4,16,5,16,0,49,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,3,18,26,21,25,75,72,42,97,4,376,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10
311041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,10,0,0,0,5,0,7,0,3,0,14,0,0,0,0,10,3,0,0,0,13,0,0,0,0,3,0,4,3,0,4,0,0,0,0,3,0,4,0,0,11,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,7,0,16,0,0,0,0,0,0,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,25,23,8,24,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311051323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,4,0,0,3,3,0,0,0,0,12,0,4,0,3,8,5,0,3,0,26,0,6,0,0,7,3,5,6,0,27,0,0,0,0,8,7,4,10,0,36,0,0,0,0,5,4,0,15,0,25,0,0,0,0,4,11,0,5,0,18,0,0,0,0,6,7,6,20,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,10,17,14,11,51,37,16,54,3,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311051324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,3,3,7,5,6,0,25,0,0,3,0,3,5,0,5,0,20,0,0,0,0,7,9,0,9,0,25,0,0,5,0,3,7,0,3,0,15,0,0,0,0,4,4,0,4,0,14,0,0,0,3,10,10,7,19,0,46,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,3,17,14,9,39,39,16,57,0,202,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4
311051325,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,14,6,6,0,0,0,0,0,3,0,12,0,0,8,4,6,9,0,0,0,29,3,3,3,6,6,7,0,0,0,34,9,11,9,8,28,27,4,8,4,105,5,3,9,11,45,41,9,17,0,134,7,0,10,9,33,35,17,29,3,147,9,3,4,3,31,45,21,37,0,153,3,0,0,0,25,33,4,38,0,106,4,3,0,0,34,60,32,74,0,215,0,0,0,0,8,10,0,39,0,59,0,0,0,5,8,26,21,70,0,135,0,0,0,0,0,3,0,3,4,14,47,58,55,44,210,304,110,319,17,1163,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,10
311051326,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,4,0,0,0,10,0,0,5,0,3,9,0,6,0,22,0,0,3,6,9,10,7,3,0,44,4,0,8,0,21,18,3,10,0,65,0,6,5,3,29,25,13,11,0,88,4,3,5,0,22,33,10,17,0,101,3,4,3,3,20,25,8,22,0,81,7,5,4,8,42,52,21,69,0,205,0,0,0,0,3,18,6,18,0,45,0,0,0,0,10,18,9,34,0,73,0,0,0,0,0,5,0,4,0,9,25,28,32,34,173,214,71,191,5,775,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,12
311051327,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,8,0,9,3,4,6,4,0,0,0,22,6,4,3,6,8,4,0,3,0,23,17,7,10,9,24,15,0,0,0,72,18,3,9,4,34,16,0,9,3,97,0,3,5,0,16,16,5,10,0,57,0,0,0,4,16,18,3,11,0,56,0,0,0,0,5,18,8,8,0,39,0,5,0,0,8,20,13,39,0,94,0,3,0,0,4,3,0,16,0,25,0,3,0,0,3,5,4,22,0,44,0,0,0,0,0,0,0,0,0,0,53,41,38,30,127,110,42,114,5,561,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,0,6,4,0,0,0,0,0,0,13
311051328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,4,0,5,0,0,0,0,14,0,0,3,0,4,5,0,7,0,13,0,0,4,0,9,10,6,4,0,36,0,0,0,0,10,5,0,0,0,17,0,0,5,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,6,0,20,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,21,4,31,27,9,28,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
311061329,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,3,0,0,0,12,0,0,0,0,3,5,4,4,0,19,0,0,0,5,4,3,5,0,0,19,0,0,0,0,4,4,0,8,0,8,5,0,0,0,3,7,0,13,0,29,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,4,12,0,19,0,0,0,0,0,0,0,0,0,3,5,13,12,9,23,31,15,40,0,148,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,9
311061330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,0,0,0,3,0,0,16,6,0,0,4,0,0,0,0,0,7,4,0,0,3,9,5,0,0,0,19,0,0,0,4,13,13,0,5,0,30,0,0,3,0,6,8,10,0,0,27,0,0,0,4,6,17,0,8,0,41,0,0,0,0,8,6,5,10,0,26,3,0,0,0,5,19,8,19,0,54,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,4,0,7,0,16,0,0,0,0,0,0,0,0,0,0,11,10,14,14,49,74,28,55,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3
311061331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,8,0,4,4,0,0,0,0,0,16,0,0,6,3,9,0,0,6,0,25,5,7,4,10,22,10,0,0,3,51,0,3,4,0,27,23,0,13,0,78,0,0,5,3,24,11,8,13,0,61,3,3,3,0,25,30,9,9,0,83,8,0,0,0,23,19,5,7,0,69,9,0,0,4,34,34,15,40,0,143,0,0,0,0,5,9,0,7,0,22,0,0,0,0,0,9,9,37,0,56,0,0,0,0,0,3,0,0,0,7,39,19,29,30,180,152,42,132,7,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12
311061332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,10,0,3,7,3,0,6,0,0,0,10,0,4,0,0,3,0,0,4,0,13,0,0,0,4,3,0,0,0,0,14,0,3,0,3,8,3,0,4,0,19,0,0,0,3,0,8,3,5,0,19,0,0,0,0,6,0,0,4,0,13,0,0,0,0,4,7,0,7,0,19,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,7,16,15,14,24,30,6,31,0,152,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,5
311061333,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,12,6,3,5,0,0,4,0,0,0,17,0,5,0,0,3,0,0,3,0,15,3,6,10,6,12,5,0,6,0,50,4,7,0,9,24,19,4,0,0,70,4,7,12,4,42,35,9,25,0,133,0,0,5,3,25,36,16,22,0,117,4,7,0,3,18,47,10,35,0,121,0,0,0,3,20,29,14,18,0,88,0,4,3,0,16,43,17,65,0,152,0,0,3,0,6,5,8,14,0,35,0,0,3,0,4,11,9,33,0,57,0,0,0,0,0,0,0,0,0,7,27,49,43,33,169,245,91,232,3,887,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
311061334,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,4,0,5,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,7,4,3,7,0,0,0,0,6,0,26,6,5,4,5,5,3,0,6,0,30,5,0,4,5,19,11,0,0,0,56,5,6,8,0,28,22,5,3,0,79,3,0,4,5,16,30,8,3,0,71,0,4,4,4,17,33,4,6,0,78,0,0,0,3,12,23,0,12,0,56,3,6,5,3,27,30,20,34,0,123,0,0,0,0,5,13,7,9,0,32,0,4,0,0,8,8,9,30,0,55,0,0,0,0,0,0,0,0,0,0,32,33,53,34,142,174,47,122,3,635,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,3,0,0,0,16,4,6,0,0,0,0,0,0,0,11
311061335,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,9,0,0,5,3,3,0,0,3,0,20,6,0,11,4,16,6,0,0,0,45,0,4,15,3,32,20,4,9,0,96,3,4,11,4,34,34,6,8,0,106,0,6,8,4,28,42,17,10,0,114,0,6,3,4,30,48,9,23,0,114,4,3,4,0,19,19,3,36,0,88,6,8,0,0,31,39,27,53,0,161,0,0,0,0,0,9,7,16,0,42,0,0,0,4,8,17,14,35,0,80,3,0,0,0,0,0,0,3,3,5,32,50,58,44,204,239,89,197,10,914,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,6
311061336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,9,0,0,0,0,8,9,0,0,0,18,0,0,5,0,3,11,3,6,0,34,0,0,0,0,8,14,5,3,0,32,0,3,0,4,10,7,8,10,0,35,0,0,0,0,6,3,7,9,0,25,0,0,0,0,5,9,3,15,0,31,0,0,0,0,0,0,0,3,0,9,0,0,0,0,3,4,0,6,0,16,0,0,0,0,0,0,0,0,0,0,4,15,9,14,50,57,29,58,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
312011337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,5,3,3,0,0,0,11,0,24,0,0,0,3,4,0,0,4,0,16,0,3,3,4,14,9,0,0,0,30,0,0,8,3,9,12,11,14,0,53,0,0,0,0,4,11,3,14,0,32,0,0,0,0,6,5,4,20,0,35,0,0,0,0,0,5,6,5,0,18,0,0,0,0,0,7,7,21,0,31,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,6,9,11,21,12,36,68,22,110,4,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312011338,0,0,0,0,0,0,0,18,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,8,0,0,0,6,0,0,0,9,0,13,0,0,4,0,0,0,0,8,0,13,0,0,0,0,0,0,0,5,0,18,0,3,0,0,5,5,0,24,0,33,0,0,0,0,3,7,3,20,0,40,0,0,0,0,10,5,0,39,4,61,0,4,0,0,4,7,5,38,0,59,0,0,6,0,0,16,5,47,0,74,0,0,0,0,0,3,0,32,4,46,4,3,5,0,3,15,9,77,4,120,0,0,3,0,3,3,12,42,0,65,10,4,0,0,4,16,24,170,5,243,0,0,0,6,0,3,0,11,3,20,25,27,29,18,41,83,67,533,21,836,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
312011339,0,0,0,0,0,0,0,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,8,0,6,0,0,0,0,0,12,4,19,0,0,0,0,3,0,0,17,0,21,0,0,6,5,0,3,0,13,0,28,0,0,5,0,3,3,0,19,0,33,0,0,0,0,0,12,5,23,0,42,0,0,0,0,0,4,0,23,0,30,0,5,0,5,6,8,3,26,0,40,0,0,0,0,0,7,0,23,0,36,0,0,0,0,7,6,3,45,0,67,0,0,0,0,0,0,4,11,0,23,11,4,0,0,3,10,10,88,0,123,0,4,0,0,0,3,0,14,0,19,16,19,13,19,23,54,28,341,8,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
312011340,0,0,5,0,0,3,0,10,0,13,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,9,0,3,3,0,0,0,0,4,0,11,0,0,4,3,0,4,0,9,0,20,0,0,6,0,6,9,0,19,0,28,0,3,3,4,3,12,4,15,0,44,0,0,0,0,10,20,8,23,0,56,0,5,0,0,0,3,8,27,0,40,0,3,0,0,7,4,3,32,0,44,0,0,0,0,8,3,5,25,0,39,0,0,0,0,3,11,3,37,0,54,0,0,0,0,0,0,3,19,0,27,0,0,0,0,0,5,6,46,0,60,0,0,3,0,0,0,0,14,6,17,4,23,20,14,31,70,37,271,7,474,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312011341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,3,5,3,0,0,0,9,0,0,0,0,0,5,0,3,0,14,0,0,0,3,9,5,3,9,0,25,5,0,3,0,6,6,0,6,0,31,4,0,0,0,5,7,3,19,0,38,0,0,0,0,0,7,9,21,0,42,0,0,0,0,0,4,0,22,0,25,0,0,5,0,15,14,12,66,0,106,10,0,0,0,0,6,3,43,0,68,12,0,0,0,0,17,16,145,0,194,0,0,0,0,0,0,0,5,0,7,24,9,15,8,47,75,51,341,3,576,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5
312021342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,9,0,12,0,0,0,5,10,6,3,4,0,29,0,0,0,0,6,7,4,3,0,28,0,0,0,0,6,7,0,3,4,19,0,0,0,0,0,9,0,3,0,17,3,0,0,0,5,10,6,11,0,32,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,4,10,3,7,33,46,14,48,6,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11
312021343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,12,0,11,0,46,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
312021344,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,13,0,0,0,0,0,4,0,5,0,14,4,0,0,0,5,8,3,6,0,29,4,0,5,0,4,3,0,4,0,18,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,4,0,8,0,0,0,0,5,0,3,14,0,19,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,15,8,20,32,9,52,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021346,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,3,0,3,0,13,0,7,0,0,0,0,0,3,0,17,0,0,14,0,3,8,0,10,0,36,0,0,13,16,9,10,4,12,0,61,4,0,12,15,58,23,5,19,0,134,4,0,9,8,55,49,19,21,0,164,4,0,3,4,34,35,17,20,0,115,11,4,4,4,40,42,18,37,0,149,6,4,3,4,28,30,13,28,0,114,3,0,0,3,46,55,26,74,0,221,0,0,0,0,5,11,15,29,0,58,0,3,0,0,6,11,16,47,0,88,0,0,0,0,0,0,0,5,5,5,31,28,66,65,290,286,120,307,12,1201,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,18,0,10,6,0,0,0,0,0,0,13
