POW_SA2_CODE_2021,NS_ArtsR_Bf_91,NS_ArtsR_91_95,NS_ArtsR_96_00,NS_ArtsR_01_05,NS_ArtsR_06_10,NS_ArtsR_11_15,NS_ArtsR_16_20,NS_ArtsR_2021,NS_ArtsR_NS,NS_ArtsR_Tot,NS_OthSvs_Bf_91,NS_OthSvs_91_95,NS_OthSvs_96_00,NS_OthSvs_01_05,NS_OthSvs_06_10,NS_OthSvs_11_15,NS_OthSvs_16_20,NS_OthSvs_2021,NS_OthSvs_NS,NS_OthSvs_Tot,NS_IDNS_Bf_91,NS_IDNS_91_95,NS_IDNS_96_00,NS_IDNS_01_05,NS_IDNS_06_10,NS_IDNS_11_15,NS_IDNS_16_20,NS_IDNS_2021,NS_IDNS_NS,NS_IDNS_Tot,NS_Tot_Bf_91,NS_Tot_91_95,NS_Tot_96_00,NS_Tot_01_05,NS_Tot_06_10,NS_Tot_11_15,NS_Tot_16_20,NS_Tot_2021,NS_Tot_NS,NS_Tot_Tot,Tot_AGFF_Bf_91,Tot_AGFF_91_95,Tot_AGFF_96_00,Tot_AGFF_01_05,Tot_AGFF_06_10,Tot_AGFF_11_15,Tot_AGFF_16_20,Tot_AGFF_2021,Tot_AGFF_NS,Tot_AGFF_Tot,Tot_Min_Bf_91,Tot_Min_91_95,Tot_Min_96_00,Tot_Min_01_05,Tot_Min_06_10,Tot_Min_11_15,Tot_Min_16_20,Tot_Min_2021,Tot_Min_NS,Tot_Min_Tot,Tot_Mnf_Bf_91,Tot_Mnf_91_95,Tot_Mnf_96_00,Tot_Mnf_01_05,Tot_Mnf_06_10,Tot_Mnf_11_15,Tot_Mnf_16_20,Tot_Mnf_2021,Tot_Mnf_NS,Tot_Mnf_Tot,Tot_EGWWS_Bf_91,Tot_EGWWS_91_95,Tot_EGWWS_96_00,Tot_EGWWS_01_05,Tot_EGWWS_06_10,Tot_EGWWS_11_15,Tot_EGWWS_16_20,Tot_EGWWS_2021,Tot_EGWWS_NS,Tot_EGWWS_Tot,Tot_Const_Bf_91,Tot_Const_91_95,Tot_Const_96_00,Tot_Const_01_05,Tot_Const_06_10,Tot_Const_11_15,Tot_Const_16_20,Tot_Const_2021,Tot_Const_NS,Tot_Const_Tot,Tot_WST_Bf_91,Tot_WST_91_95,Tot_WST_96_00,Tot_WST_01_05,Tot_WST_06_10,Tot_WST_11_15,Tot_WST_16_20,Tot_WST_2021,Tot_WST_NS,Tot_WST_Tot,Tot_RetT_Bf_91,Tot_RetT_91_95,Tot_RetT_96_00,Tot_RetT_01_05,Tot_RetT_06_10,Tot_RetT_11_15,Tot_RetT_16_20,Tot_RetT_2021,Tot_RetT_NS,Tot_RetT_Tot,Tot_AcFd_Bf_91,Tot_AcFd_91_95,Tot_AcFd_96_00,Tot_AcFd_01_05,Tot_AcFd_06_10,Tot_AcFd_11_15,Tot_AcFd_16_20,Tot_AcFd_2021,Tot_AcFd_NS,Tot_AcFd_Tot,Tot_TPW_Bf_91,Tot_TPW_91_95,Tot_TPW_96_00,Tot_TPW_01_05,Tot_TPW_06_10,Tot_TPW_11_15,Tot_TPW_16_20,Tot_TPW_2021,Tot_TPW_NS,Tot_TPW_Tot,Tot_IMT_Bf_91,Tot_IMT_91_95,Tot_IMT_96_00,Tot_IMT_01_05,Tot_IMT_06_10,Tot_IMT_11_15,Tot_IMT_16_20,Tot_IMT_2021,Tot_IMT_NS,Tot_IMT_Tot,Tot_FinIns_Bf_91,Tot_FinIns_91_95,Tot_FinIns_96_00,Tot_FinIns_01_05,Tot_FinIns_06_10,Tot_FinIns_11_15,Tot_FinIns_16_20,Tot_FinIns_2021,Tot_FinIns_NS,Tot_FinIns_Tot,Tot_RHRE_Bf_91,Tot_RHRE_91_95,Tot_RHRE_96_00,Tot_RHRE_01_05,Tot_RHRE_06_10,Tot_RHRE_11_15,Tot_RHRE_16_20,Tot_RHRE_2021,Tot_RHRE_NS,Tot_RHRE_Tot,Tot_ProSTS_Bf_91,Tot_ProSTS_91_95,Tot_ProSTS_96_00,Tot_ProSTS_01_05,Tot_ProSTS_06_10,Tot_ProSTS_11_15,Tot_ProSTS_16_20,Tot_ProSTS_2021,Tot_ProSTS_NS,Tot_ProSTS_Tot,Tot_AdSup_Bf_91,Tot_AdSup_91_95,Tot_AdSup_96_00,Tot_AdSup_01_05,Tot_AdSup_06_10,Tot_AdSup_11_15,Tot_AdSup_16_20,Tot_AdSup_2021,Tot_AdSup_NS,Tot_AdSup_Tot,Tot_PubAS_Bf_91,Tot_PubAS_91_95,Tot_PubAS_96_00,Tot_PubAS_01_05,Tot_PubAS_06_10,Tot_PubAS_11_15,Tot_PubAS_16_20,Tot_PubAS_2021,Tot_PubAS_NS,Tot_PubAS_Tot,Tot_EdTrn_Bf_91,Tot_EdTrn_91_95,Tot_EdTrn_96_00,Tot_EdTrn_01_05,Tot_EdTrn_06_10,Tot_EdTrn_11_15,Tot_EdTrn_16_20,Tot_EdTrn_2021,Tot_EdTrn_NS,Tot_EdTrn_Tot
309071552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,3,15,11,38,40,63,0,0,185,4,0,5,3,0,0,3,0,0,12,210,46,100,115,235,183,186,6,24,1118,16,0,8,7,14,7,8,0,0,53,118,32,62,92,147,103,73,3,13,640,44,17,22,35,61,68,46,6,9,298,74,19,42,42,88,56,50,0,4,380,13,9,9,23,28,15,25,0,0,126,60,22,30,49,91,57,55,0,3,365,8,0,0,4,6,6,6,0,0,30,3,0,0,0,4,0,0,0,0,14,13,5,0,4,3,0,0,0,0,24,18,6,6,17,28,23,25,0,0,122,21,8,11,33,23,15,24,0,0,129,15,3,3,3,12,6,3,0,0,44,46,6,19,28,26,14,13,0,3,156
309071553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,3,0,0,0,5,3,5,0,0,22,12,0,0,11,12,12,6,0,0,54,218,61,89,132,242,212,173,7,7,1156,13,6,8,11,20,8,9,0,4,74,156,35,83,102,140,125,79,0,9,725,84,22,34,42,66,47,31,0,0,326,34,5,18,21,49,29,8,0,0,168,11,6,13,11,36,24,14,0,0,109,50,10,30,31,63,36,25,0,7,255,8,8,0,4,3,4,0,0,0,22,6,0,0,0,9,3,0,0,0,17,12,0,9,10,11,9,3,0,0,51,32,8,6,11,30,23,14,0,0,134,19,5,11,13,21,16,17,0,0,98,9,5,0,0,3,0,0,0,0,16,33,8,12,5,19,11,5,0,0,84
309071554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,0,0,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,12,4,3,3,22,20,10,0,0,83,0,0,0,0,0,0,0,0,0,0,6,0,9,15,20,5,11,0,0,67,0,3,4,4,31,23,27,0,0,91,7,0,6,0,17,18,4,0,0,53,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,5,9,0,0,22,9,0,0,0,0,10,0,0,0,15,6,0,3,5,12,12,6,0,0,46,5,3,7,3,12,4,4,0,0,34,0,0,0,0,5,0,4,0,0,14,23,12,11,17,29,21,14,0,0,133
309071555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,3,9,7,8,0,0,39,0,0,0,0,0,0,0,0,0,4,9,4,6,0,31,11,14,0,0,66,0,0,0,5,17,13,16,0,0,59,0,0,0,0,8,3,6,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,7,3,0,0,23,0,0,3,4,11,0,4,0,0,21,5,0,4,5,5,0,5,0,0,19,12,0,5,12,19,17,16,0,0,85
309071556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,7,3,0,0,0,5,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,22,4,10,9,29,12,6,0,3,98,4,0,0,0,0,0,0,0,0,9,4,0,0,5,12,10,5,0,0,36,7,0,5,8,11,10,9,0,0,56,5,0,3,0,9,5,0,0,0,21,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,13,3,0,0,0,0,6,0,0,0,12,13,0,5,13,8,10,0,0,0,48,11,3,3,3,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,7,13,5,5,6,16,3,5,0,0,54
309071557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,13,5,7,3,11,6,5,0,0,48,0,0,0,0,0,0,0,0,0,0,23,10,9,9,31,18,16,0,0,114,6,0,0,3,6,4,5,0,0,26,29,4,13,30,69,44,17,0,0,211,4,0,5,13,58,40,28,0,3,147,37,8,25,22,28,18,14,0,3,154,0,0,0,0,4,0,0,0,0,10,6,0,4,5,9,5,4,0,0,22,6,4,7,14,24,14,3,0,0,65,30,3,3,16,10,13,5,0,0,76,5,0,5,5,11,8,17,0,0,58,8,0,0,6,5,0,0,0,0,20,87,21,47,43,71,32,23,0,0,319
309071558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,5,9,13,18,3,0,4,61,0,3,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,4,3,4,0,0,0,18,0,0,0,0,4,0,0,0,0,7,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,0,3,3,3,5,0,0,22,7,0,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,0,5,3,4,7,9,0,3,38
309081259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,3,0,0,0,24,0,0,0,0,0,0,4,0,0,7,4,0,0,3,5,4,0,0,0,16,0,0,4,3,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,0,5,4,3,0,0,0,0,14,3,4,0,0,3,5,0,0,0,18,9,4,6,4,0,9,5,0,0,24,0,0,0,3,4,6,0,0,0,16,6,0,0,5,0,0,0,0,0,9,8,0,0,7,0,5,3,0,0,28
309081260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,7,5,5,5,7,0,0,32,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,0,7,6,3,3,3,4,4,12,0,0,32,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,3,6,3,0,0,0,21,12,0,6,5,3,4,0,0,0,31,8,0,4,0,3,6,7,0,0,32,0,0,6,0,7,0,0,0,0,10,42,12,21,16,18,11,7,0,0,146
309081262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,4,7,3,12,0,0,45,4,0,0,0,0,0,0,0,0,4,48,11,18,25,28,35,35,0,7,204,6,3,4,7,3,0,7,0,0,34,18,6,8,8,14,16,14,0,0,89,24,8,8,17,27,33,32,0,5,156,13,3,6,6,7,8,13,0,0,60,22,8,3,14,15,7,9,0,0,76,30,12,20,27,21,15,10,0,0,125,9,0,10,3,13,8,6,0,0,51,66,14,40,51,58,58,39,0,4,341,31,7,17,33,33,29,53,0,5,207,36,3,14,12,14,3,0,0,6,88,32,7,19,34,42,32,26,0,3,193
309081559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,6,0,5,0,0,26,0,0,0,3,3,0,0,0,0,11,27,8,10,20,24,7,12,0,3,115,12,0,0,0,4,8,5,0,0,34,45,12,26,40,30,28,37,0,0,214,21,7,12,12,30,24,25,0,0,139,14,0,3,3,12,7,7,0,0,42,6,0,4,0,0,3,7,0,0,13,14,0,4,13,8,8,6,0,0,55,18,5,12,10,7,3,0,0,0,52,36,6,20,22,19,35,23,0,0,160,22,0,5,16,14,6,16,0,0,86,6,0,0,6,4,9,0,0,0,30,121,40,59,60,99,68,42,0,0,497
309081560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,3,3,0,0,27,0,0,0,0,0,0,0,0,0,3,29,6,16,9,25,21,14,0,0,115,4,0,8,5,0,6,3,0,0,27,103,20,48,74,112,72,68,4,9,509,38,7,30,55,83,71,96,0,3,384,9,4,3,0,0,0,0,0,0,25,9,0,8,5,4,7,3,0,0,35,23,0,12,15,22,14,7,0,0,93,36,6,10,13,21,15,12,0,0,115,41,9,20,36,49,44,29,0,5,234,56,21,28,26,36,40,56,0,6,263,29,12,9,10,10,7,9,0,0,80,34,6,10,25,31,21,11,0,0,136
309091263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,29,3,9,9,6,14,12,0,0,80,10,0,5,3,5,0,0,0,0,33,34,9,12,19,20,16,13,0,5,130,13,4,4,8,8,0,5,0,0,38,46,10,13,24,33,32,22,0,0,182,17,9,8,12,28,23,26,0,0,134,19,4,0,6,3,4,3,0,0,42,3,0,0,0,4,7,3,0,0,22,9,5,5,9,8,3,0,0,0,32,14,0,0,3,0,0,4,0,0,26,33,12,15,14,18,14,17,0,0,127,10,4,0,4,4,9,11,0,0,49,21,0,9,6,4,6,7,0,0,51,41,8,12,23,36,19,13,0,0,157
309091264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,130,37,65,77,114,66,79,0,7,584,16,0,3,5,3,10,0,0,0,38,97,22,26,43,82,69,48,0,11,405,27,3,23,30,23,13,10,0,0,132,48,16,16,30,40,36,33,0,8,218,11,3,3,8,17,18,18,0,4,82,125,29,45,60,90,82,74,0,8,512,0,0,0,4,0,3,0,0,0,13,3,0,0,0,5,0,3,0,0,15,5,0,3,9,6,0,5,0,0,23,19,8,6,9,10,7,8,0,4,69,16,6,4,7,14,9,10,0,0,79,16,3,3,0,3,6,3,0,0,35,13,3,7,9,3,0,12,0,0,56
309091265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,4,0,3,13,5,4,0,0,40,0,0,0,5,3,0,0,0,0,3,14,0,4,10,11,9,16,0,4,67,9,3,8,10,16,15,11,0,0,72,8,0,0,4,3,0,4,0,0,19,0,0,0,0,0,3,0,0,0,6,4,0,6,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,19,0,0,7,5,0,3,0,0,43,0,0,0,7,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,6,5,0,0,23
309091540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0,0,6,0,0,6,0,0,0,5,0,0,9,0,0,0,0,0,0,5,0,0,3,41,9,20,19,39,21,20,0,0,179,0,0,0,0,0,0,5,0,0,12,65,16,22,29,55,35,37,0,5,255,20,3,6,12,10,3,5,0,0,62,85,26,48,74,100,87,102,0,3,534,59,15,45,65,128,128,216,6,11,664,42,8,12,16,27,26,50,0,0,183,18,8,14,19,24,26,17,3,0,134,67,22,37,39,55,35,32,4,0,288,63,15,26,46,49,50,36,0,3,282,107,27,61,92,128,99,104,5,6,639,57,20,28,35,43,65,86,0,3,337,90,24,44,43,34,30,21,0,5,292,299,84,118,198,290,258,157,4,21,1432
309091541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,5,0,6,8,13,8,0,0,53,0,0,0,0,0,0,0,0,0,4,29,4,10,22,30,15,12,0,0,123,8,3,4,6,0,10,4,0,0,40,70,11,27,47,55,58,45,3,7,318,18,9,13,37,45,51,72,0,4,255,12,0,0,3,0,10,16,0,0,43,0,0,0,0,0,6,0,0,0,5,10,0,6,4,7,5,0,0,0,29,33,5,15,19,15,11,4,0,0,100,29,10,16,17,20,26,18,0,0,122,9,8,10,0,11,13,34,0,4,95,18,0,5,12,5,0,5,0,0,38,56,6,18,41,38,32,31,0,3,221
309101267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,38,8,17,13,18,12,15,0,0,119,0,0,0,3,0,0,0,0,0,3,19,11,0,7,15,23,13,0,0,92,32,6,17,14,31,18,29,0,0,148,8,0,0,0,5,3,0,0,0,23,4,0,5,0,0,0,0,0,0,6,7,4,8,0,0,5,0,0,0,25,7,5,3,12,11,10,3,0,0,49,23,5,8,18,5,8,5,0,0,74,11,0,8,9,9,8,12,0,0,55,7,0,5,0,0,0,0,0,0,14,40,12,12,21,28,14,14,0,0,140
309101268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,6,0,8,0,0,8,0,0,29,0,0,0,0,0,0,0,0,0,3,27,12,8,15,6,26,21,0,4,109,15,0,3,4,9,7,6,0,0,56,87,14,17,20,42,30,29,0,7,260,24,5,11,14,36,35,45,0,4,178,19,6,7,4,22,20,16,3,0,96,11,5,5,3,0,7,3,0,0,40,40,14,20,19,41,30,15,7,0,194,17,6,13,10,13,8,8,0,0,72,85,24,51,56,63,67,70,4,3,419,24,0,6,19,11,20,30,0,4,108,129,27,49,60,86,51,27,0,4,432,8,0,0,5,7,3,6,0,0,28
309101269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,3,5,9,8,4,5,0,0,47,4,0,3,0,0,0,0,0,0,14,18,5,5,9,10,8,12,0,0,72,68,18,31,42,79,74,140,0,11,470,13,0,0,3,3,5,8,0,0,33,6,0,0,0,0,0,3,0,0,17,3,0,0,0,0,5,0,0,0,12,16,3,6,6,6,3,0,0,0,37,13,0,0,4,4,0,8,0,0,29,11,6,4,3,10,5,13,0,0,57,3,0,0,0,6,5,0,0,0,15,3,5,0,0,0,0,0,0,0,12
309101561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,5,10,0,0,33,0,0,0,0,5,0,0,0,0,10,40,5,13,16,15,31,27,0,3,147,5,0,0,0,6,6,8,0,0,24,24,8,20,27,31,22,70,0,4,216,142,64,79,133,251,224,441,10,19,1363,13,3,5,3,8,10,26,0,0,67,4,3,0,3,10,0,6,0,0,25,31,9,4,11,20,17,4,0,0,108,71,9,18,35,42,30,14,0,0,219,57,11,23,34,45,46,55,3,0,268,32,10,17,25,36,47,80,0,0,239,33,4,12,10,20,3,6,0,0,90,8,0,5,7,16,19,16,0,0,73
309101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,4,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,21,9,10,13,14,15,27,0,0,104,3,0,0,0,0,0,0,0,0,9,10,7,11,11,9,13,27,0,0,87,48,24,41,58,84,111,180,0,8,563,6,0,0,0,9,9,34,0,0,57,4,0,0,4,0,6,6,0,0,27,12,3,0,9,16,14,9,0,0,72,24,4,9,6,18,12,5,0,0,74,32,7,6,13,29,22,33,0,0,150,27,8,6,12,13,15,27,0,0,116,20,5,4,10,14,4,7,0,0,66,10,5,0,6,9,7,7,0,0,49
310011271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,10,4,0,0,4,14,11,11,0,0,42,10,0,7,0,8,9,0,0,0,39,204,49,75,104,255,135,135,0,12,968,20,0,3,8,8,6,8,0,0,53,120,19,38,63,86,80,46,0,11,460,72,14,11,34,34,42,25,0,5,248,60,25,24,27,61,43,26,0,3,266,12,12,9,9,22,15,21,0,0,98,67,24,38,45,101,74,40,3,0,399,6,0,0,0,4,0,0,0,0,11,7,0,0,0,12,3,0,0,0,20,18,0,9,0,5,0,0,0,0,25,36,11,14,38,40,18,26,0,0,185,15,9,10,7,11,16,16,0,0,76,44,6,26,10,38,18,12,0,0,153,14,3,0,6,11,3,0,0,0,43
310011272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,3,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,6,0,0,20,0,0,0,0,0,0,5,0,0,11,6,0,4,0,11,4,10,0,0,32,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,4,0,0,5,0,0,0,0,16,3,0,0,0,3,0,5,0,0,7,0,3,0,0,0,0,0,0,0,3,55,17,22,24,46,51,23,0,0,231
310011274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,5,5,0,0,13,0,0,0,4,0,0,0,0,0,5,116,46,52,56,110,89,54,3,16,542,0,0,0,0,5,0,0,0,0,7,40,6,12,19,30,36,19,0,0,161,60,16,22,33,35,32,22,0,0,215,77,32,33,33,66,67,58,0,8,374,36,23,18,22,56,49,35,0,0,234,39,12,22,22,65,59,39,0,3,256,3,0,4,0,3,0,0,0,0,12,10,0,0,6,6,5,0,0,3,23,20,12,7,3,17,13,10,0,0,83,43,8,15,15,24,7,19,0,4,135,22,0,8,9,25,19,22,0,0,111,58,8,16,18,19,21,0,0,0,138,27,14,9,18,20,18,6,0,0,108
310011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,4,7,3,4,0,5,44,12,0,3,0,3,0,0,0,0,22,11,4,7,4,14,14,11,0,0,56,3,0,0,0,7,5,5,0,0,20,36,9,21,25,43,38,23,0,4,194,14,0,5,7,25,12,22,0,0,91,7,4,3,5,3,10,3,0,0,41,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,7,3,6,4,3,3,0,0,0,23,6,4,5,6,8,3,5,0,0,44,15,0,4,8,19,9,20,0,0,78,45,10,14,10,17,15,11,0,0,109,9,0,4,0,7,6,0,0,0,26
310011276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,5,0,6,4,0,0,0,12,10,0,0,9,7,5,0,0,0,29,345,108,158,237,363,345,346,6,32,1940,6,0,0,7,9,4,9,0,0,27,56,17,23,36,56,31,27,0,3,240,76,9,25,42,56,43,47,0,0,308,19,3,7,5,8,4,3,0,0,63,14,4,0,0,7,4,3,0,0,31,39,11,18,28,44,30,12,0,5,180,4,0,0,0,0,0,0,0,0,5,6,0,4,4,5,0,4,0,0,15,9,5,8,0,15,9,7,0,0,57,16,3,9,5,5,10,4,0,0,54,12,0,6,12,24,19,34,0,3,113,182,47,89,83,124,78,34,0,11,653,0,3,0,6,0,4,3,0,0,30
310011563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,12,0,3,4,3,5,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,7,8,3,0,0,0,18,5,0,0,6,12,4,0,0,0,24,3,0,0,0,5,11,4,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,5,8,0,0,0,12,4,0,0,4,3,0,0,0,0,13,5,4,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,3,3,8,8,11,0,0,0,38
