POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,14,0,0,0,0,6,0,0,0,0,4,0,0,0,0,6,0,4,0,0,12,0,0,0,3,0,0,0,0,0,4,9,0,0,5,7,0,9,0,0,37,8,0,9,0,13,19,17,0,0,71,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,6,4,0,0,27,6,0,0,0,0,4,0,0,0,21,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,34,4,14,11,33,25,20,0,0,144,0,0,0,0,0,0,0,0,0,6,4,0,0,3,6,3,0,0,0,11,5,0,0,8,5,0,4,0,0,18
306021152,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,21,0,0,0,3,4,0,0,0,0,8,18,6,5,8,15,7,3,0,4,55,0,0,0,0,4,3,6,0,0,16,18,5,13,8,7,9,9,0,0,73,25,3,8,11,24,19,26,0,0,127,8,0,0,4,11,7,6,0,0,37,3,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,10,0,3,3,7,0,5,0,0,27,16,6,8,10,11,13,12,0,0,67,17,7,0,14,12,0,0,0,0,54,95,30,25,29,54,26,19,0,4,277,69,25,37,52,61,67,20,0,4,332,5,0,0,0,0,4,6,0,0,18,12,4,0,7,16,9,9,0,0,62,9,5,4,0,5,6,11,0,0,39
306021153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,13,0,0,0,0,3,0,0,0,0,6,19,5,4,8,10,8,0,0,0,58,3,0,6,4,14,9,7,3,3,48,6,0,0,3,9,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,0,0,3,0,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,4,7,15,0,12,0,0,48,0,0,0,0,0,0,0,0,0,0,5,5,0,3,4,0,0,0,0,20,4,0,0,0,0,0,7,0,0,8
306021154,12,0,0,6,3,0,3,0,5,27,0,0,0,0,0,4,4,0,0,10,98,15,22,22,51,32,18,0,9,269,9,0,0,7,8,6,0,0,0,43,74,22,12,32,44,31,30,0,0,242,84,11,16,7,22,17,12,0,0,172,110,37,36,40,67,44,38,0,10,381,29,4,10,25,36,32,27,0,6,169,121,22,33,29,69,65,39,0,3,383,5,0,0,0,0,9,6,0,0,15,13,0,0,4,3,3,0,0,0,30,12,0,3,0,3,3,3,0,0,26,46,3,9,13,29,15,17,0,3,154,34,7,13,12,18,23,15,0,3,121,126,25,41,42,68,39,8,0,8,354,14,0,0,0,6,0,3,0,0,29,80,20,43,44,86,60,49,0,4,388,7,0,0,4,6,3,5,0,0,22,58,16,22,22,43,43,45,0,0,252,41,5,14,28,31,35,22,0,11,193
306021155,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17,13,8,9,4,10,4,0,0,56,10,7,0,4,22,30,9,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,5
306021156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,17,4,0,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,0,15,3,0,5,3,8,17,23,0,4,64,4,0,0,0,3,4,4,0,0,17,4,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,5,12,0,0,5,6,3,0,0,0,19,13,4,3,4,3,0,4,0,0,37,10,0,5,0,6,0,4,0,4,23,10,0,0,3,0,0,0,0,0,17,30,3,6,9,8,6,6,0,0,72,28,10,13,13,23,25,26,0,0,134,0,0,0,0,0,0,0,0,0,7,3,3,0,0,10,6,5,0,0,16,3,0,0,4,0,0,3,0,0,17
306021157,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,10,5,4,0,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,15,5,6,4,9,3,0,0,0,36,10,9,10,6,5,0,6,0,0,39,3,3,0,3,14,0,5,0,0,34,10,0,3,3,11,12,13,0,3,56,19,0,0,7,7,6,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,7,0,0,5,0,0,3,0,0,18,0,6,0,3,0,0,3,0,0,14,8,0,0,0,0,0,0,0,0,12,40,11,11,10,9,5,5,0,0,91,9,3,11,7,10,13,9,0,0,61,3,0,4,0,5,0,0,0,0,11,5,0,3,4,3,0,0,0,0,16,3,0,0,6,6,3,4,0,4,25
306031158,26,5,6,3,28,17,58,0,0,146,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,3,6,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,13,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,3,0,0,0,5,3,0,0,0,10
306031159,4,0,3,0,5,17,21,0,24,91,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,13,6,0,0,0,4,0,0,0,0,7,3,0,0,0,0,0,5,0,0,12,7,0,0,0,0,3,0,0,4,11,15,0,0,7,11,9,6,0,0,56,4,0,0,6,15,6,9,0,3,49,8,0,0,4,3,5,0,0,0,25,6,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,3,0,0,11,7,0,4,0,0,0,11,0,0,22,20,0,8,4,6,7,5,0,0,47,28,0,3,9,3,12,5,0,4,66,60,9,6,16,33,36,46,0,4,211,0,0,0,0,0,0,0,0,0,0,10,7,0,5,7,0,0,0,0,28,10,0,0,3,9,0,18,0,4,46
306031160,43,16,9,12,63,50,143,16,8,353,0,0,0,0,0,0,0,0,0,0,17,8,0,3,3,7,0,0,4,50,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,11,0,0,3,0,0,9,0,6,28,5,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,11,4,0,0,0,0,0,6,0,0,14,3,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0,4,0,0,20,4,0,0,4,4,0,0,0,0,13,4,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,11,0,4,26
306031161,35,11,6,19,40,46,91,20,41,302,0,0,4,0,0,0,0,0,0,7,8,0,4,6,8,3,5,3,0,32,0,0,0,0,0,0,6,0,0,3,11,6,0,4,0,0,6,0,0,21,5,0,0,0,0,0,0,0,0,4,21,3,9,4,11,10,7,0,0,62,24,4,6,5,15,9,26,4,0,98,14,0,3,3,5,3,0,0,3,35,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,14,4,4,0,0,0,8,3,0,0,24,17,0,0,0,4,0,0,0,0,25,21,0,3,6,3,9,10,0,0,50,23,3,9,8,13,16,12,0,0,87,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,11,20,0,3,3,5,13,19,3,0,60
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,5,4,0,6,4,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
306041164,15,0,3,0,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,0,0,16,4,0,0,0,0,0,0,0,0,4,4,5,0,0,4,0,4,0,0,15,4,0,0,0,0,0,0,0,0,4,20,0,3,9,5,9,3,0,0,51,29,3,9,8,8,9,21,0,0,80,13,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,7,10,0,5,4,0,0,0,0,0,13,10,0,0,6,6,3,3,0,0,28,12,7,6,4,4,6,4,0,0,40,20,0,10,9,8,9,5,0,0,64,23,0,12,11,15,7,5,0,5,84,0,3,0,6,0,0,0,0,0,6,3,3,0,0,0,4,0,0,0,15,10,0,0,3,4,0,5,0,0,28
306041165,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,19,0,0,0,0,0,0,0,0,0,0,20,0,5,8,14,5,3,0,4,58,6,0,0,0,0,0,0,0,0,5,29,7,11,9,10,9,3,0,4,80,75,13,26,50,75,82,276,7,11,612,20,8,10,3,16,22,9,0,3,93,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,13,11,0,0,4,4,3,0,0,5,30,6,3,6,3,5,8,7,0,0,33,19,4,6,3,10,5,21,0,0,74,0,0,0,0,6,0,0,0,0,10,0,0,4,0,3,3,3,0,0,17,18,0,4,7,10,16,20,0,4,76,3,5,6,0,3,8,6,0,0,30,4,0,0,3,9,5,11,0,0,38,6,0,0,0,8,4,11,0,8,40
306051166,36,3,7,11,16,27,161,12,17,293,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,10,0,0,4,0,6,3,0,0,28,5,0,4,0,3,0,0,0,0,13,33,3,5,11,5,7,3,0,0,75,9,0,6,3,9,12,13,0,0,54,10,0,0,0,0,0,0,0,0,16,3,0,0,0,6,0,0,0,0,5,4,0,0,0,0,6,0,0,0,8,7,0,0,0,0,0,0,0,0,12,14,3,7,3,0,0,8,0,0,34,9,0,6,0,0,0,3,0,3,24,21,3,3,9,10,4,0,0,0,50,44,3,4,9,8,13,5,0,0,83,62,14,19,22,30,20,31,0,11,209,4,0,0,3,0,0,0,0,0,4,12,0,0,0,0,4,0,0,0,20,15,0,0,5,6,5,8,4,0,46
306051167,13,0,0,4,0,3,9,0,0,27,6,0,0,0,0,0,0,0,0,6,3,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,5,0,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,13,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,5,0,0,4,0,3,0,0,0,11,15,0,5,0,8,5,5,0,0,28,9,0,4,5,5,5,0,0,4,39,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,4,0,0,4,8,0,0,0,0,6,5,0,6,19
306051168,11,0,0,0,0,5,5,0,0,15,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,6,24,6,0,7,6,3,0,0,0,47,7,4,4,3,3,8,3,0,0,35,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,7,7,0,6,0,0,0,0,0,0,21,7,0,0,0,4,3,0,0,0,16,3,0,0,0,0,0,0,0,0,3,16,3,6,9,9,6,3,0,0,43,11,0,4,0,0,0,3,0,0,25,13,0,0,3,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19
306051169,34,5,3,5,7,5,18,0,0,79,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,3,0,0,24,14,4,0,5,5,7,4,0,3,38,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,7,0,6,3,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,12,0,0,3,0,0,0,5,0,0,7,13,0,4,4,6,3,3,0,6,41,18,0,7,0,0,4,14,0,0,49,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,6,0,0,5,0,3,0,0,0,16
306051170,35,0,7,10,21,36,118,18,11,248,5,0,0,0,0,0,0,0,0,6,18,0,3,3,9,6,41,0,3,85,0,0,0,0,0,0,0,0,0,6,14,0,0,0,5,0,0,0,0,18,10,0,5,0,3,0,0,0,0,24,11,0,3,3,11,6,7,0,0,47,19,0,3,6,9,13,13,0,0,71,9,0,5,0,11,6,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,7,0,0,0,0,0,0,0,0,12,7,0,0,4,5,0,5,0,0,27,18,0,0,0,0,0,5,0,0,29,19,0,6,4,8,0,0,0,5,41,20,5,10,3,7,4,3,0,3,63,50,9,7,17,19,23,19,0,8,141,0,0,0,0,0,0,0,0,0,7,9,0,0,5,4,0,5,0,0,28,12,3,0,5,6,3,10,0,4,44
307011171,16,0,4,0,0,8,28,3,0,61,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,6,0,0,4,0,8,3,10,0,0,21,5,0,0,0,3,0,11,0,0,16,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,11,4,0,0,0,3,0,0,0,0,8,8,6,4,0,10,5,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,5,14
307011172,7,0,0,0,0,0,3,0,0,13,27,8,5,4,18,16,3,0,0,77,0,0,0,3,3,6,4,0,0,17,9,4,0,12,14,6,31,0,0,78,19,3,4,9,17,8,70,0,0,128,4,0,0,0,0,0,0,0,0,8,10,6,3,5,18,14,0,0,7,60,5,0,0,3,7,13,9,0,0,43,3,4,0,6,7,0,3,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,13,12,3,0,3,8,11,0,0,0,36,7,0,4,0,3,3,11,0,0,36,0,4,3,4,4,4,3,0,0,21,10,3,0,4,0,6,3,0,0,23,6,3,0,3,14,9,11,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,18,8,0,3,4,9,3,22,0,0,44
307011173,11,0,0,0,18,13,21,0,0,63,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,11,5,0,0,0,5,0,0,0,0,10,7,0,0,4,7,6,3,0,0,25,5,0,0,0,9,11,6,0,0,35,4,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,3,0,0,13,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,0,4,8,9,3,0,0,0,29,13,0,9,7,14,7,5,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,4,7,0,0,19
307011174,10,0,4,5,16,4,27,15,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,0,8,4,0,4,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6
307011175,16,0,3,0,0,7,4,0,4,35,13,7,4,8,15,7,5,0,0,51,0,0,0,0,0,0,3,0,0,7,12,0,3,7,3,3,23,0,0,61,9,0,6,0,11,11,59,0,5,91,0,0,0,0,0,0,0,0,0,0,4,0,4,4,12,7,3,0,0,26,6,0,3,3,6,5,5,0,0,28,4,0,0,5,5,6,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,0,0,0,15,0,0,0,3,0,0,7,0,0,11,6,0,0,0,3,0,0,0,0,12,5,0,0,0,3,0,3,0,0,11,3,0,3,0,3,8,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,22
307011176,3,0,0,0,0,0,0,0,0,3,16,0,10,15,23,28,14,0,0,107,5,0,0,0,0,8,0,0,0,18,3,0,0,0,6,9,5,0,0,16,8,4,4,4,4,0,3,0,0,29,3,0,0,0,7,3,4,0,0,17,3,0,0,0,7,8,8,0,0,39,11,0,3,4,31,30,20,0,0,95,9,0,0,0,6,0,0,0,0,19,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,5,5,0,0,23,0,0,0,3,0,4,4,0,0,13,5,0,3,0,8,4,3,0,0,32,10,0,0,0,12,3,4,0,0,35,17,0,7,12,29,21,21,0,6,112,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,7,0,0,16,7,0,7,3,10,9,6,0,0,32
307011177,12,3,6,0,0,4,3,0,0,33,15,0,0,0,8,3,3,0,0,33,6,0,0,0,0,6,0,0,0,11,3,4,0,4,4,0,0,0,0,29,0,0,0,4,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,13,5,3,0,6,8,10,9,0,0,36,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,9,3,0,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,9,4,0,0,0,0,0,5,0,0,14,0,0,0,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,0,0,4,10
307011178,4,0,0,0,0,10,10,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,7,0,0,0,0,0,6,3,0,0,0,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
307021179,20,4,4,3,7,10,21,0,0,70,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,6,0,0,4,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,6,0,7,0,0,0,4,0,0,15,4,0,0,3,5,4,3,0,0,17,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,4,9,7,0,0,7,0,0,0,0,0,16,8,3,4,4,4,9,10,0,0,46,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,6,3,0,0,0,4,0,5,0,0,13
