POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
505021097,33,230,147,100,213,207,74,153,33,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,8,4,0,0,0,33,0,0,0,0,0,3,0,0,0,3,0,13,6,12,8,3,3,4,0,45,0,0,0,3,0,0,0,0,0,8,5,61,40,25,30,20,4,4,0,197,0,52,22,9,12,4,3,5,0,110,0,0,4,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,10,0,10,5,3,4,5,0,0,0,26,0,7,8,3,12,5,0,5,0,44,4,28,18,11,15,26,3,7,3,107,0,14,10,6,10,4,0,5,0,50,0,9,4,0,0,0,0,0,0,16,12,60,53,45,50,38,18,25,3,296,47,158,228,162,229,116,23,61,3,1030,0,12,3,5,6,3,0,0,0,26,6,20,19,8,9,8,3,8,0,80
505021301,41,282,164,94,266,270,67,162,34,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,4,4,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,8,11,7,7,4,0,0,0,34,0,0,0,0,0,0,0,0,0,5,27,214,123,52,90,29,10,9,11,568,5,115,38,8,15,15,0,9,4,202,0,4,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,5,5,3,3,9,4,0,0,0,24,5,6,8,4,22,10,0,3,0,56,0,14,11,10,15,8,0,3,0,64,0,8,14,7,41,15,3,7,3,109,20,29,27,22,93,50,16,7,5,266,22,79,78,53,64,45,28,32,0,401,34,107,144,88,228,87,15,45,0,756,0,4,3,3,3,0,0,0,0,18,0,35,25,12,15,10,0,0,0,105
505021302,17,147,94,54,112,123,52,108,17,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,6,4,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,6,8,5,4,3,3,4,0,29,0,3,0,7,0,5,0,0,0,10,6,71,32,16,20,11,3,4,5,172,4,21,4,11,4,3,6,3,0,52,0,3,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,6,4,4,5,0,0,3,0,23,0,3,3,0,0,7,0,7,0,14,4,12,10,3,0,3,0,3,0,28,0,8,8,3,0,4,0,0,0,17,0,0,3,3,8,4,0,0,0,26,11,50,52,17,61,48,19,25,0,285,10,23,34,13,35,7,3,0,0,129,0,0,3,5,0,0,0,0,0,10,0,23,13,15,7,6,0,8,0,76
505031098,7,118,91,41,98,110,25,92,13,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,3,4,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,11,10,4,4,0,0,0,0,24,0,0,3,0,0,0,0,0,0,6,11,60,42,16,29,9,4,9,0,168,0,21,7,3,4,4,0,0,0,46,0,3,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,3,4,0,3,0,0,3,0,14,0,5,5,0,0,3,0,0,0,17,0,0,0,0,8,0,0,0,0,8,15,33,59,39,58,63,19,43,0,338,7,22,26,25,36,12,4,6,3,130,0,0,0,0,0,0,0,0,0,5,3,7,3,4,3,0,0,0,0,20
505031099,50,305,129,98,191,304,88,195,38,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,4,3,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,14,4,0,6,10,0,0,0,30,0,0,0,0,4,0,0,0,0,4,12,169,93,29,52,30,17,6,7,413,4,126,64,11,9,6,0,4,0,228,0,3,6,3,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,3,0,0,0,23,0,3,4,0,3,7,0,0,0,19,0,13,12,5,9,9,0,0,0,49,0,30,13,3,8,6,3,8,0,73,4,7,11,7,12,4,0,6,0,49,40,107,133,111,158,102,33,82,4,770,23,94,139,95,105,46,13,23,5,529,0,24,6,0,3,6,0,0,0,45,3,41,12,7,13,9,0,6,0,95
505031100,65,220,152,97,289,462,201,358,29,1880,0,15,3,5,7,9,4,0,0,48,0,0,3,0,0,4,0,3,0,15,3,14,16,6,27,12,6,7,0,95,0,0,9,0,0,0,0,0,0,10,0,12,13,10,11,12,4,8,0,67,0,0,6,0,3,4,0,0,0,17,14,110,82,20,46,12,7,8,0,304,9,94,42,14,16,16,0,4,0,196,0,7,0,0,0,4,0,5,0,18,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,6,0,15,4,0,0,0,3,0,0,0,0,12,3,16,18,9,3,13,0,0,0,60,0,15,12,8,4,0,3,4,0,47,0,7,3,0,0,6,0,0,0,19,17,74,65,34,61,82,23,56,0,416,6,35,40,36,51,19,6,7,0,201,0,8,4,8,0,0,0,0,0,25,5,32,26,7,15,13,0,0,3,109
505031101,50,252,159,112,257,310,71,175,27,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,7,0,0,5,0,0,0,30,0,0,0,0,3,3,4,0,0,13,5,6,15,0,3,0,0,0,0,30,0,4,0,4,0,6,0,0,0,15,27,254,148,62,96,43,14,6,4,664,4,141,55,25,30,10,0,4,3,272,0,8,7,0,4,0,0,4,0,29,0,3,0,0,0,0,0,0,0,3,0,6,12,0,9,16,0,0,0,47,0,7,8,4,6,3,0,5,0,30,0,7,10,4,9,10,0,9,3,45,0,25,18,4,25,7,0,4,0,86,5,3,6,4,18,11,0,3,0,47,14,61,47,24,37,42,8,20,0,248,15,61,71,52,63,39,5,10,0,313,3,16,6,4,0,0,0,6,0,34,11,45,42,23,25,22,3,5,0,181
505031102,10,120,64,46,73,88,30,74,15,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,3,28,24,5,20,14,7,9,0,106,0,46,22,9,10,10,0,5,4,103,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,11,0,9,0,5,0,0,0,0,0,16,0,3,0,0,3,0,0,0,0,13,16,60,64,35,42,48,16,31,4,316,6,22,31,21,24,20,0,8,0,139,0,3,0,0,0,0,0,0,0,10,3,14,0,0,6,0,3,0,0,30
505031104,10,49,34,29,52,52,26,48,12,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,4,0,7,9,3,4,0,0,0,0,21,0,10,5,3,0,0,0,5,0,17,0,6,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,8,4,0,0,0,0,3,0,13,3,9,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,11,19,14,21,11,7,12,0,98,13,60,105,77,81,37,0,28,3,400,0,4,0,0,0,0,0,0,0,7,0,4,3,4,0,0,0,0,0,18
505031105,36,268,148,113,153,298,79,209,34,1335,0,4,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,7,0,7,7,5,0,4,0,3,0,27,0,0,0,0,0,0,0,0,0,0,3,16,24,8,10,15,0,3,4,78,0,0,0,0,0,0,0,0,0,3,12,52,33,25,16,19,9,9,0,175,13,151,68,24,17,16,0,6,4,309,0,6,0,0,4,0,0,0,0,14,0,0,0,0,0,4,0,0,0,4,0,3,0,6,0,4,0,0,0,21,0,0,5,6,7,8,4,4,0,30,3,17,21,8,17,23,3,8,0,100,0,22,8,0,5,10,3,0,0,54,0,0,0,0,0,0,0,0,0,8,21,84,99,57,109,116,39,58,0,567,16,81,89,55,74,32,11,16,0,380,0,8,8,0,0,0,0,3,0,18,3,35,28,4,13,4,0,0,0,94
505031106,7,0,0,0,10,40,15,13,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,26,101,73,47,174,180,41,134,16,792,4,16,14,8,8,11,3,10,0,80,0,0,3,0,0,0,0,0,0,6,0,4,4,8,6,0,0,0,0,28,0,5,0,0,0,0,0,0,0,4,4,15,11,4,9,0,0,0,5,42,0,0,4,0,5,0,0,0,0,10,0,30,14,8,12,12,3,0,0,77,3,26,11,3,0,0,0,0,0,46,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,4,0,7,5,0,0,0,0,13,5,18,11,5,4,3,0,0,0,46,0,19,4,4,3,0,0,0,0,35,4,5,3,0,16,7,0,3,0,39,13,35,55,15,37,41,11,25,0,244,4,15,23,8,29,7,0,4,0,81,0,3,4,0,0,0,0,0,0,10,3,26,20,8,6,6,5,10,4,89
505031255,13,95,73,54,88,159,57,126,7,676,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,3,7,8,6,0,0,3,35,0,0,0,0,0,4,0,0,0,6,9,36,33,13,15,6,5,0,0,111,0,47,12,9,5,0,0,3,0,88,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,6,0,5,8,0,0,0,12,0,0,0,0,0,4,0,0,0,7,0,10,4,7,6,4,0,0,0,30,0,17,5,0,6,4,0,7,0,36,0,0,0,0,0,0,0,0,0,0,18,47,55,36,81,66,21,35,0,368,5,36,50,29,51,20,5,9,0,195,0,4,3,0,0,0,0,0,0,9,5,20,6,5,5,4,0,0,0,49
505031256,11,40,52,31,108,136,34,102,16,534,3,14,20,15,33,25,0,24,4,141,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,11,5,4,16,12,50,23,0,5,0,119,0,4,0,0,0,3,0,0,0,11,0,12,5,0,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,5,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3
505031257,9,19,20,19,18,34,17,24,8,170,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,16,10,4,0,0,0,0,0,29,0,10,13,12,11,6,3,4,4,65,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,0,0,5,0,0,0,0,5,0,7,0,5,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,10,23,5,8,13,6,6,0,60,0,17,13,7,7,0,0,7,0,44,0,0,0,0,0,0,0,0,0,5,6,7,5,0,0,0,0,3,0,18
505031258,19,84,70,44,83,131,43,110,15,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,3,0,8,4,0,0,0,23,0,0,5,0,0,0,0,0,0,8,10,45,40,11,20,7,5,3,3,138,6,45,29,14,18,9,0,7,0,130,0,6,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,8,0,0,0,0,15,0,7,8,0,7,4,0,9,0,34,0,11,11,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,7,15,39,35,31,43,34,17,24,0,244,18,46,72,30,32,22,3,9,4,228,0,9,3,3,3,0,0,0,0,19,0,9,9,0,8,0,4,0,0,42
505031303,43,163,111,88,269,450,138,380,35,1684,0,16,10,17,9,14,0,9,0,63,0,0,0,0,5,0,0,0,0,9,0,15,11,3,8,4,0,4,0,47,0,0,0,0,4,0,0,0,0,10,0,34,25,13,19,28,0,9,0,125,5,0,7,6,21,6,0,0,0,47,4,57,29,13,19,14,0,0,0,133,0,9,7,0,3,6,0,4,0,33,0,10,4,3,0,6,0,3,0,31,0,3,0,0,6,4,0,0,0,12,0,3,3,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,9,4,17,15,8,9,10,0,5,0,59,0,9,4,0,0,0,0,0,0,21,0,0,0,0,4,3,0,4,0,11,4,39,39,23,29,15,10,21,3,191,5,27,23,19,32,26,6,6,0,140,0,3,0,0,4,6,0,3,0,19,0,14,12,4,4,8,0,0,0,49
505031304,6,71,54,18,77,97,35,74,3,435,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,11,0,3,0,0,0,3,37,0,0,0,0,0,0,0,0,0,3,0,23,13,6,5,6,4,0,4,57,0,18,0,3,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,5,0,0,10,0,0,4,0,5,0,0,0,0,7,5,13,10,3,8,5,0,0,0,45,3,14,5,0,9,0,0,4,0,38,0,0,0,0,0,0,0,0,0,5,13,28,40,13,31,28,14,16,3,179,4,15,23,23,22,16,3,8,0,114,0,3,0,0,0,0,0,0,0,4,5,25,19,7,3,0,0,0,0,63
505031305,340,813,708,502,2937,3857,1312,2903,174,13553,0,10,6,0,8,4,0,0,0,28,3,13,15,15,38,21,3,14,3,131,19,111,114,66,218,118,19,33,4,694,0,10,9,7,7,6,0,6,0,42,19,108,138,66,232,171,31,43,5,814,5,50,57,30,86,60,12,16,5,307,23,176,179,86,173,98,26,31,7,794,11,143,67,33,29,32,6,19,0,339,4,18,45,20,26,19,10,4,0,147,0,3,0,7,4,6,0,3,0,19,0,26,26,5,44,25,10,15,0,149,3,13,15,9,9,11,5,11,0,75,11,43,43,30,92,67,20,12,5,323,9,20,28,15,34,18,0,8,3,146,4,16,21,11,17,20,5,4,0,93,26,152,115,78,92,85,38,52,0,638,32,98,135,82,116,66,17,23,0,572,3,40,16,12,9,3,0,4,0,100,10,79,55,30,52,61,9,16,4,313
505031306,51,286,161,115,343,350,89,211,27,1630,0,0,8,0,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,11,0,19,10,0,5,7,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,13,3,7,3,4,0,0,0,39,0,6,3,0,18,7,0,7,0,30,9,132,51,31,43,22,9,5,0,305,16,119,69,30,26,12,6,13,3,285,0,7,8,0,6,8,0,0,0,24,0,5,0,4,3,0,0,0,0,9,0,9,5,0,5,4,0,0,0,28,0,3,0,0,10,10,0,0,0,32,8,27,21,8,16,7,5,8,0,96,0,12,7,8,17,6,0,0,0,51,26,30,41,42,147,71,8,8,3,379,15,77,65,54,63,51,20,28,0,375,30,139,158,108,119,47,5,27,6,638,3,24,10,6,6,6,0,0,0,48,4,26,18,13,17,13,7,3,0,105
506011110,83,381,214,141,539,537,207,331,49,2487,0,4,0,0,3,0,0,0,0,9,0,0,5,0,0,0,0,0,0,7,4,25,8,8,10,16,3,3,0,82,0,0,0,0,0,0,0,0,0,3,0,10,12,5,15,0,0,0,0,50,0,6,0,3,0,0,0,0,0,8,50,327,184,72,121,55,15,15,10,844,11,175,69,37,32,16,8,8,8,355,3,9,3,0,0,4,0,0,0,26,0,16,5,3,3,5,0,0,0,21,4,8,18,5,6,10,0,0,0,48,3,0,0,0,8,0,0,0,0,19,3,17,18,12,14,8,0,0,0,82,8,32,20,11,39,17,5,0,0,124,22,39,40,20,129,83,18,13,0,366,30,107,111,111,130,90,30,62,6,680,58,175,182,136,249,116,31,47,5,992,0,7,8,4,5,0,0,0,0,22,10,42,35,20,25,6,4,7,3,144
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,8,36,38,30,66,68,31,34,9,316,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,7,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,6,0,12,0,0,0,0,20,0,6,3,0,0,0,0,0,0,18,0,4,6,0,6,4,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,12,0,3,3,5,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,4,8,33,41,41,36,47,19,24,0,244,6,19,17,7,14,7,0,10,0,83,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,14
506011114,51,228,165,107,365,428,157,318,37,1872,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,3,0,15,0,12,9,3,11,6,4,3,0,57,0,0,4,6,8,0,0,0,0,15,0,21,12,4,8,13,4,6,0,72,0,0,0,0,3,4,0,0,0,11,19,73,53,33,37,26,5,11,6,260,7,77,30,15,22,3,0,5,3,159,3,14,17,7,5,3,0,4,0,56,0,8,4,0,0,0,0,0,0,12,0,6,0,0,3,0,0,0,0,9,0,7,5,0,17,8,0,0,0,41,0,17,14,10,14,12,0,3,0,72,4,17,5,0,7,4,0,0,0,37,0,9,4,0,16,7,4,0,0,44,12,56,46,41,54,49,16,34,0,314,13,70,100,62,64,34,14,21,0,383,0,8,4,3,4,3,0,0,0,27,4,35,18,12,15,11,7,9,0,108
506011115,27,54,56,64,114,194,33,114,22,674,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,4,0,5,3,0,0,0,28,0,3,0,0,0,0,0,0,0,8,0,0,3,4,0,0,0,0,0,15,3,13,9,0,6,9,3,3,0,51,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,4,0,0,0,25,0,10,5,3,4,6,0,0,0,21,0,5,11,4,13,3,0,0,0,38,8,19,21,19,26,14,6,18,0,126,138,152,246,289,281,270,38,62,12,1480,0,3,4,0,0,0,0,0,0,6,0,5,4,4,7,4,0,0,0,30
506011116,8,92,56,38,59,89,27,93,8,464,0,16,9,9,5,8,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,5,0,0,6,25,0,3,7,0,0,0,0,0,0,14,0,31,22,5,0,3,0,4,0,81,0,14,8,10,0,4,0,4,3,48,0,0,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,11,0,5,6,0,0,3,0,0,0,17,0,8,10,3,3,10,0,4,0,32,3,8,3,6,0,0,0,0,0,28,0,4,0,0,0,0,0,0,0,4,6,12,17,17,25,16,5,4,0,100,6,12,28,6,11,8,0,3,0,61,0,13,5,3,0,3,0,0,0,24,0,14,13,4,0,5,0,0,0,39
506011117,11,67,45,35,47,65,27,38,5,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,27,20,21,19,5,3,0,0,103,0,22,9,3,3,0,0,0,0,48,0,3,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,3,0,3,0,0,0,21,0,14,6,3,5,0,0,4,0,36,10,28,31,30,35,26,15,23,4,205,4,30,26,22,27,6,0,11,0,117,0,16,10,5,0,3,0,0,0,36,5,9,7,0,0,0,0,5,0,27
506011307,14,139,71,45,113,150,49,88,8,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,10,69,43,26,42,10,3,0,0,207,3,92,31,12,11,16,0,3,3,163,0,8,7,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,3,0,6,7,0,3,0,0,0,0,31,0,3,9,3,0,0,0,0,0,20,0,0,0,0,6,0,0,0,0,5,22,80,79,44,96,70,37,63,0,494,9,19,28,19,30,12,0,11,0,120,5,5,0,0,0,0,0,0,0,14,0,11,14,8,8,6,0,0,0,48
