POW_SA2_CODE_2021,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
209041529,4,0,0,47,28,0,3,0,0,35,22,4,3,0,0,34,26,6,0,0,0,34,23,6,4,0,0,28,31,5,8,0,0,36,23,0,0,0,0,29,15,4,0,0,0,17,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,239,14,25,0,0,288,21,0,0,0,0,21,44,0,0,0,0,47,27,0,3,0,0,30,42,0,10,0,0,46,33,4,9,0,0,50,43,0,0,4,0,51,38,6,3,0,0,47,49,0,0,0,0,47,48,0,4,4,0,58,33,0,0,0,0,39,20,0,0,0,0,25,9,0,0,0,0,9,0,0,0,0,0,3,414,17,31,9,3,467,30,0,3,0,0,37,12,0,0,0,0,10,695,35,58,8,4,805,9,0,0,0,0,9,27,0,0,0,0,35,76,0,11,0,0,85,62,9,12,0,0,78,42,18,13,0
209041530,0,0,0,84,53,4,4,3,0,66,74,3,0,0,0,77,51,4,0,0,0,59,60,7,3,0,0,70,63,6,0,3,0,72,46,0,0,0,0,49,24,4,4,0,0,29,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,496,24,12,4,0,545,20,0,0,0,0,20,42,0,0,0,0,42,36,5,7,0,0,43,45,0,3,0,0,58,53,4,6,0,0,59,45,3,9,0,0,63,59,0,3,0,0,61,40,5,10,0,0,52,43,0,0,0,0,45,25,0,0,0,0,28,13,0,0,0,0,18,0,6,0,0,0,5,0,0,0,0,0,0,429,24,33,6,0,501,34,0,3,3,0,46,17,0,0,0,0,22,985,59,57,13,4,1111,9,0,0,0,0,9,88,4,3,0,0,92,195,9,9,0,0,204,180,29,7,8,0,227,220,32,10,0
209041531,3,0,0,41,33,0,0,0,0,35,29,8,5,0,0,35,32,4,0,0,0,34,21,3,3,0,0,30,30,0,0,0,0,30,5,0,0,0,0,9,19,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,16,26,0,0,264,51,0,0,0,0,57,38,0,5,0,0,42,14,0,3,0,0,19,41,0,7,0,0,51,42,4,10,4,0,59,44,3,8,0,0,62,25,3,4,0,0,29,13,0,4,0,0,17,9,0,0,0,0,11,13,0,3,0,0,13,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,305,19,36,9,0,362,28,0,11,0,0,40,10,0,0,0,0,12,561,32,68,8,3,678,6,0,0,0,0,6,35,0,4,0,0,43,57,10,3,0,0,70,61,8,11,0,0,79,57,9,10,0
209041532,0,0,3,56,50,0,0,0,0,48,36,0,3,0,0,43,32,0,8,0,0,46,48,4,6,0,0,50,21,0,0,0,0,21,11,0,0,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,276,12,20,0,3,309,62,0,0,0,0,62,42,0,3,0,0,45,23,0,7,0,0,34,41,3,13,0,0,53,49,0,5,0,0,60,27,3,6,6,0,40,37,0,0,0,0,40,13,0,4,0,0,15,12,0,4,0,0,12,7,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,317,14,51,10,0,385,49,0,0,0,0,55,3,0,0,0,4,10,644,28,66,19,5,760,14,0,0,0,0,14,49,0,6,0,0,52,99,3,0,0,3,102,94,10,6,0,0,108,85,17,16,0
210011226,5,0,0,101,78,3,0,3,0,82,43,3,0,0,0,46,67,10,5,0,0,86,70,3,0,0,0,75,67,7,5,0,0,74,59,9,0,0,0,68,32,6,0,0,0,37,8,0,0,0,0,7,0,5,0,0,0,8,0,0,0,0,0,0,590,45,20,0,0,655,263,0,0,0,0,266,195,0,4,0,0,197,71,3,7,0,0,81,94,0,10,8,0,112,73,13,7,4,0,92,86,9,10,6,0,105,87,7,3,0,0,99,73,7,9,0,0,88,84,6,7,0,0,96,61,9,9,0,0,74,22,0,0,5,0,34,11,3,0,0,0,16,0,0,0,0,0,6,1112,52,65,22,5,1252,191,3,6,0,4,206,26,3,4,0,4,36,1916,104,93,29,9,2145,57,0,0,0,0,57,251,0,0,0,0,257,313,15,15,0,3,339,293,25,16,4,0,341,223,38,14,3
210011227,0,0,0,164,204,0,0,0,0,204,162,0,0,0,0,164,132,0,0,0,0,132,138,0,0,0,0,139,141,0,0,0,0,146,116,0,0,0,0,114,57,0,0,0,0,62,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1272,4,5,0,5,1288,83,0,0,0,0,83,174,0,0,0,0,176,99,0,0,0,0,96,78,5,4,0,0,80,78,3,0,3,0,86,71,3,0,0,0,77,74,0,0,0,0,76,91,7,3,0,0,96,44,0,0,0,0,49,44,0,3,0,0,41,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,858,12,14,3,0,884,197,4,0,0,7,208,23,0,0,7,3,32,2358,24,13,6,8,2415,36,0,0,0,0,36,303,0,0,0,0,305,411,3,0,0,4,422,535,7,0,0,0,539,561,4,4,0
210011228,0,0,0,359,404,17,3,0,0,424,340,13,3,0,0,363,370,15,4,0,0,395,368,29,3,0,3,397,432,28,5,0,0,469,281,17,9,0,6,309,160,12,3,3,0,178,45,3,4,0,0,51,13,3,0,0,0,12,4,0,0,0,0,5,3010,152,33,11,16,3220,146,0,0,3,0,145,189,0,5,0,0,198,173,0,6,0,0,179,221,7,4,5,0,242,212,11,8,9,0,243,196,11,6,8,0,232,215,19,16,0,0,251,216,19,17,7,0,259,146,23,6,10,0,189,116,20,3,3,0,141,64,15,4,4,0,81,18,7,6,0,0,27,3,3,0,0,0,12,1927,138,82,49,6,2207,253,8,9,3,4,283,90,7,7,4,10,116,5284,307,133,68,29,5823,182,0,0,0,0,182,971,3,4,0,0,975,1453,41,34,3,5,1538,1602,116,27,5,6,1754,1552,159,35,0
210011230,0,0,0,81,62,0,3,0,0,65,52,3,0,0,0,58,40,9,9,0,0,57,57,10,7,0,0,72,79,6,6,0,0,90,51,3,3,0,0,65,29,0,0,0,0,35,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,486,46,38,5,0,569,64,0,0,0,0,64,80,0,0,0,0,89,40,0,3,0,0,50,54,0,3,4,0,61,43,5,16,0,0,60,52,4,3,0,0,60,64,4,9,3,0,78,70,8,9,3,0,85,55,3,10,0,0,72,47,3,0,0,0,58,11,3,4,0,0,22,7,0,0,0,0,9,0,0,0,0,0,0,592,38,57,14,0,698,81,4,15,0,0,96,19,0,0,0,0,22,1174,80,102,19,3,1381,21,0,0,0,0,21,78,0,7,0,0,84,152,3,8,0,0,167,125,18,15,0,0,159,116,27,4,0
210011231,0,0,0,39,32,0,0,0,0,34,40,8,0,0,0,50,22,5,3,0,0,33,30,10,5,3,0,35,28,3,5,0,0,38,23,0,0,0,0,26,20,4,7,0,0,34,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,253,25,25,0,0,307,60,0,4,0,0,60,33,0,4,0,0,36,16,0,5,0,0,23,19,0,8,0,0,29,34,6,8,0,0,52,36,10,12,0,0,60,30,6,7,0,0,51,42,0,7,0,0,55,34,0,6,0,0,40,33,9,7,3,0,43,13,5,5,0,0,23,5,0,0,0,0,12,0,0,0,0,0,3,357,37,66,13,3,471,45,0,6,3,0,61,5,0,0,0,0,4,657,63,94,20,7,846,5,0,0,0,0,5,29,0,0,0,0,29,84,0,5,0,0,95,58,13,4,0,0,74,75,17,14,0
210011533,0,0,0,38,43,4,0,0,0,44,31,4,0,0,0,31,28,5,0,0,0,39,33,0,5,0,0,36,24,7,0,0,0,29,27,0,0,0,0,29,13,0,0,0,0,15,7,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,258,22,12,0,0,293,65,0,0,0,0,68,53,0,0,0,0,56,49,0,3,0,0,55,46,0,4,5,0,56,50,4,12,0,0,69,37,3,13,0,0,55,51,5,10,0,0,64,42,0,4,3,0,53,43,5,0,0,0,48,34,0,5,0,0,43,15,4,5,0,0,17,0,0,4,0,0,4,0,4,0,0,0,8,490,27,51,14,4,586,31,0,0,0,4,38,18,3,4,0,0,27,794,53,74,18,5,948,3,0,0,0,0,3,38,0,3,0,0,43,60,3,3,4,0,67,79,10,12,0,0,98,56,20,8,0
210011534,0,0,0,71,57,0,6,0,0,56,43,0,0,0,0,50,54,12,3,0,0,67,60,6,8,0,0,74,72,7,4,0,0,80,56,9,3,0,0,65,33,5,0,0,0,39,6,0,0,0,0,12,4,0,0,0,0,5,0,0,0,0,0,0,488,34,33,4,0,560,45,0,0,5,0,47,70,0,4,0,0,72,45,0,5,0,0,52,56,0,10,4,0,64,62,14,10,3,0,86,68,3,11,4,0,82,76,9,8,4,0,85,69,6,8,5,0,98,63,3,14,0,0,89,44,0,0,0,0,59,35,5,7,4,0,46,13,0,0,0,0,15,6,0,0,0,0,6,646,46,69,25,8,797,61,4,13,0,0,75,22,0,0,3,3,25,1217,84,110,36,14,1458,8,0,0,0,0,8,62,0,0,0,0,63,115,3,9,0,0,123,109,9,9,0,0,126,97,19,12,0
210021232,7,0,0,103,66,5,5,0,0,75,58,14,12,3,0,86,93,15,10,0,3,115,89,11,5,4,0,105,89,20,12,4,0,125,65,13,11,0,0,91,34,11,0,0,0,49,13,0,3,0,0,17,0,0,3,0,0,10,0,0,0,0,0,0,709,90,68,7,4,875,212,0,0,0,0,211,143,0,4,0,0,148,78,0,5,0,0,84,72,3,8,6,0,98,104,0,29,3,0,143,110,9,31,6,0,161,132,14,13,4,0,161,117,7,15,7,0,143,107,0,17,3,0,125,82,5,15,7,0,108,38,7,11,4,0,54,8,3,0,3,0,15,4,0,0,3,0,8,1200,58,157,46,0,1462,131,4,13,0,0,153,40,0,0,0,4,48,2079,155,237,61,15,2539,58,0,0,0,0,58,208,0,5,0,0,220,205,6,12,0,0,229,179,23,14,0,0,219,167,40,20,3
210021233,0,0,0,13,14,0,0,0,0,13,10,3,0,0,0,9,14,3,0,0,0,23,16,0,4,0,0,20,16,4,3,0,0,21,13,0,3,0,0,18,4,0,0,0,0,5,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,124,14,16,5,4,164,14,0,0,0,0,14,18,0,0,0,0,17,9,0,0,0,0,9,9,0,0,0,0,11,10,0,5,0,0,17,21,4,4,0,0,32,15,0,8,0,0,26,16,4,4,0,0,18,10,0,8,0,4,24,12,0,5,0,0,22,12,0,0,3,0,18,6,0,5,0,0,8,0,0,0,0,0,0,152,16,43,6,3,217,29,10,0,0,0,39,4,0,0,0,0,3,309,42,58,13,9,425,7,0,0,0,0,11,32,0,0,0,0,29,31,0,5,0,0,36,29,3,0,0,0,33,26,8,3,0
210021234,0,0,0,20,11,0,0,0,0,17,10,0,0,0,0,7,12,4,3,0,0,15,10,6,0,0,0,21,15,4,9,0,0,27,6,3,3,4,0,17,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,23,15,5,0,148,46,0,0,0,0,52,28,0,0,0,0,24,12,0,0,0,0,11,10,0,0,0,0,14,10,0,9,0,0,18,22,0,0,3,0,23,20,0,0,0,0,20,27,5,5,0,0,28,25,4,3,0,0,34,9,0,8,0,0,17,4,5,0,0,0,7,5,0,0,0,0,3,0,0,3,0,0,0,211,14,28,11,0,267,28,5,5,0,0,30,6,0,0,0,0,10,350,38,50,15,5,455,8,0,0,0,0,8,35,3,0,0,0,39,32,0,3,0,0,38,31,3,4,0,0,34,33,13,8,0
210021235,3,0,0,62,33,0,7,0,0,38,14,3,0,0,0,24,25,9,8,8,3,54,28,6,8,0,0,47,50,11,14,6,0,77,28,6,7,0,0,40,15,7,6,0,0,30,7,3,4,0,0,12,0,0,0,0,0,3,0,0,0,0,0,3,292,48,49,21,3,408,69,0,0,0,0,69,55,0,0,0,0,55,33,0,5,0,0,45,36,4,5,0,0,40,41,6,12,0,0,60,45,0,13,7,0,67,67,11,15,4,0,89,41,10,16,0,0,62,33,6,12,0,0,56,31,5,12,8,0,52,17,0,10,6,0,33,9,0,4,0,0,9,0,6,0,0,0,11,472,46,97,38,6,662,56,3,7,5,3,75,9,0,3,3,3,17,824,105,159,58,14,1161,43,0,0,0,0,43,91,0,3,0,0,96,118,12,13,0,0,143,71,15,17,3,3,107,65,19,9,0
210031236,0,0,0,112,117,3,5,0,0,125,75,10,6,3,0,93,87,9,5,5,0,96,92,13,5,4,0,114,98,9,4,5,0,121,80,4,6,0,0,93,47,0,0,0,0,52,8,4,0,0,0,15,4,0,0,0,0,4,4,0,0,0,0,6,777,54,38,10,5,890,85,0,0,0,0,85,135,0,0,0,0,139,88,6,13,0,0,103,75,0,11,3,0,92,76,8,9,7,0,94,79,8,13,5,0,106,81,4,14,3,0,110,84,6,11,0,0,100,68,8,4,0,0,85,44,3,0,4,0,60,21,0,0,0,0,19,5,5,0,0,0,11,0,0,0,0,0,0,845,50,84,25,5,1009,82,5,6,0,0,98,23,0,0,0,0,26,1728,112,135,38,4,2023,33,0,0,0,0,33,187,3,11,0,0,205,331,24,13,0,0,374,365,30,16,0,0,419,298,49,24,3
210031237,0,0,0,56,53,0,3,0,0,58,32,0,5,0,0,39,30,6,8,4,0,46,60,5,3,0,0,71,64,8,6,0,0,75,57,5,3,0,0,59,18,0,3,0,0,21,4,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,409,19,39,6,0,471,43,0,0,0,0,44,61,0,0,0,0,64,34,0,0,0,0,39,42,5,3,3,0,57,58,0,9,3,0,73,72,0,4,0,0,78,66,0,9,6,0,78,56,0,3,0,0,67,50,8,5,0,0,57,36,0,5,6,0,45,11,3,0,0,0,15,12,0,0,0,0,14,0,0,0,4,0,4,541,20,42,22,4,627,51,0,3,0,0,62,17,3,3,0,0,23,1016,47,80,30,8,1180,13,0,0,0,0,13,64,5,0,0,0,75,126,7,12,0,0,145,115,16,16,0,0,144,99,9,20,0
210031439,0,0,0,7,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,10,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,9,0,0,0,0,7,3,0,3,0,0,4,5,0,4,0,0,9,3,0,5,0,0,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,10,0,0,50,3,0,3,0,0,5,0,0,0,0,0,0,56,7,16,0,0,89,4,0,0,0,0,4,3,5,0,0,0,6,9,0,0,0,0,9,4,0,0,0,0,5,3,6,9,0
210031440,0,0,0,42,42,0,0,0,0,41,34,0,0,0,0,36,38,3,4,0,0,42,27,0,0,0,0,36,29,0,0,0,0,33,20,0,0,0,0,29,9,0,0,0,0,12,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,266,14,12,3,0,293,16,0,0,0,0,16,29,0,4,0,0,35,14,0,3,0,0,14,37,4,0,0,0,42,29,0,4,0,0,34,26,0,5,0,0,29,28,0,0,0,0,30,22,0,3,0,0,25,20,0,0,0,0,19,9,4,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,250,10,21,0,0,282,26,0,0,0,0,33,8,0,0,0,0,6,556,21,33,6,0,612,8,0,0,0,0,8,44,0,0,0,0,45,102,0,7,0,0,113,116,3,8,0,0,133,110,12,3,0
210031535,0,0,0,98,70,3,0,0,0,82,61,0,7,0,0,66,61,0,3,0,0,63,50,0,0,0,0,55,57,0,4,0,0,65,47,0,8,0,0,52,36,0,0,0,0,36,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,511,8,21,3,0,545,10,0,0,0,0,5,39,0,3,0,0,42,58,5,8,0,0,71,72,4,8,3,0,81,95,0,6,3,0,109,69,5,7,0,0,81,67,3,10,0,0,85,54,0,5,0,0,62,40,0,0,0,0,44,30,4,0,0,0,37,17,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,560,16,49,14,4,644,67,3,12,0,0,77,21,0,0,0,0,23,1155,31,83,18,6,1287,6,0,0,0,0,6,53,0,0,0,0,56,162,5,10,0,5,178,136,20,14,0,0,169,105,23,16,0
210031536,9,0,0,77,41,4,0,0,0,43,36,6,4,0,0,41,35,4,6,0,0,38,29,6,6,0,0,33,29,6,5,0,0,34,26,0,0,0,0,29,24,0,0,0,0,19,5,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,321,16,20,0,0,362,34,0,0,0,0,34,41,0,5,0,0,42,31,0,5,0,0,32,50,0,3,0,0,54,42,0,3,3,0,53,42,0,5,0,0,49,32,7,6,0,0,41,39,0,10,0,0,50,39,0,0,0,0,45,29,0,4,0,0,34,14,0,4,0,0,18,3,0,0,0,0,7,0,0,4,0,0,3,395,15,44,4,4,464,45,5,5,5,0,61,13,0,0,0,0,18,775,40,72,9,8,904,13,0,0,0,0,13,50,0,0,0,0,50,102,11,10,0,0,120,66,10,8,0,0,82,83,19,7,0
210031537,0,0,0,32,23,0,0,0,0,30,20,3,0,0,0,26,12,0,4,0,0,16,14,4,0,0,0,16,17,0,3,0,0,19,9,4,0,0,0,11,7,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,153,16,16,0,0,183,42,0,0,0,0,42,36,0,0,0,0,35,10,0,0,0,0,14,21,0,7,0,0,28,25,0,0,0,0,26,14,0,3,0,0,21,16,0,5,3,0,18,14,6,0,0,0,16,19,0,3,0,0,29,12,0,0,0,0,15,7,0,0,0,0,12,7,0,0,0,0,8,0,0,0,0,0,0,220,14,25,4,0,266,28,0,0,0,0,29,5,0,0,0,0,5,403,32,39,4,0,478,3,0,0,0,0,3,22,0,0,0,0,28,47,6,5,0,0,54,51,10,5,0,0,66,45,13,5,0
210031538,0,0,0,67,86,6,4,0,0,96,64,9,9,0,0,75,49,7,5,0,0,52,57,4,6,0,0,77,42,5,6,4,0,57,53,6,5,0,0,65,32,3,5,0,0,38,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,478,40,48,11,6,576,33,0,0,0,0,33,70,0,0,0,0,76,47,4,6,0,0,56,66,9,8,4,0,88,53,6,12,0,0,72,54,4,10,6,0,78,53,7,10,0,0,72,62,9,13,3,0,80,65,4,3,0,0,77,40,5,7,0,0,50,17,0,0,0,0,16,5,0,0,0,0,5,0,0,0,0,0,0,572,37,83,12,0,702,72,6,17,0,0,94,10,0,0,0,0,10,1137,76,147,22,9,1388,11,0,0,0,0,11,65,5,5,0,0,76,118,9,9,0,0,140,145,32,19,0,0,199,106,28,20,0
210041240,7,0,0,82,58,0,0,0,0,58,42,8,8,0,0,60,61,0,0,0,0,61,46,5,8,0,0,48,49,5,8,0,0,56,47,10,0,0,0,56,35,6,4,0,0,39,14,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,5,440,31,30,6,0,502,26,0,0,0,0,26,35,0,0,0,0,39,26,0,4,3,0,26,47,0,7,0,0,55,47,5,14,3,0,69,43,0,3,0,0,52,41,4,17,0,0,64,53,11,3,5,0,70,45,4,13,6,0,64,34,3,11,0,0,51,11,6,6,5,0,23,6,0,0,0,0,14,0,0,0,0,0,6,417,34,74,18,3,552,63,0,15,3,3,80,11,0,4,5,0,22,935,68,125,31,3,1159,32,0,0,0,0,32,73,5,3,0,0,77,137,6,11,0,0,162,104,16,14,0,0,134,86,24,14,0
210041539,0,0,0,10,9,0,3,0,0,17,10,0,0,0,0,13,10,0,0,0,0,11,6,4,0,0,0,8,9,0,0,0,0,8,0,5,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,7,9,0,0,91,5,0,0,0,0,5,11,0,0,0,0,15,6,0,4,0,0,7,9,0,8,0,0,17,13,0,5,0,0,15,8,0,5,0,0,18,13,6,0,0,0,17,6,0,0,0,0,10,9,0,0,0,0,9,0,4,0,0,0,8,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,85,12,25,0,0,123,17,0,3,0,0,21,3,0,0,0,0,5,180,23,31,0,3,242,3,0,0,0,0,3,16,0,0,0,0,17,25,3,3,0,0,31,39,5,6,0,0,52,20,0,4,5
210041540,4,0,0,183,119,14,7,0,0,140,100,6,8,0,0,124,127,17,11,4,0,149,111,15,4,0,0,128,129,14,11,0,0,156,106,6,9,0,0,128,48,10,0,0,0,61,19,4,0,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,1094,87,50,13,7,1253,361,0,0,0,0,363,273,0,4,0,0,278,132,3,16,0,0,152,140,5,15,8,0,174,166,4,19,8,0,208,155,12,12,3,5,184,151,9,13,0,0,175,156,14,10,5,0,189,136,9,3,0,0,155,121,4,10,0,0,129,53,0,6,8,0,70,14,0,0,0,0,17,4,0,0,0,0,10,1873,64,127,35,9,2106,221,4,24,0,0,255,36,0,5,0,3,43,3228,159,209,45,19,3660,87,0,0,0,0,87,308,0,3,0,0,318,390,12,14,0,0,417,325,43,26,4,0,398,256,44,32,0
