POW_SA2_CODE_2021,EWFT_15_TertVE_TPTP_FT,EWFT_15_TertVE_TPTP_PT,EWFT_15_TertVE_TPTP_NS,EWFT_15_TertVE_TPTP_Tot,EWFT_15_TertUni_or_OHE_FT,EWFT_15_TertUni_or_OHE_PT,EWFT_15_TertUni_or_OHE_NS,EWFT_15_TertUni_or_OHE_Tot,EWFT_15_Other_FT,EWFT_15_Other_PT,EWFT_15_Other_NS,EWFT_15_Other_Tot,EWFT_15_Not_Stated,EWFT_15_Tot,EWFT_16_TertVE_TPTP_FT,EWFT_16_TertVE_TPTP_PT,EWFT_16_TertVE_TPTP_NS,EWFT_16_TertVE_TPTP_Tot,EWFT_16_TertUni_or_OHE_FT,EWFT_16_TertUni_or_OHE_PT,EWFT_16_TertUni_or_OHE_NS,EWFT_16_TertUni_or_OHE_Tot,EWFT_16_Other_FT,EWFT_16_Other_PT,EWFT_16_Other_NS,EWFT_16_Other_Tot,EWFT_16_Not_Stated,EWFT_16_Tot,EWFT_17_TertVE_TPTP_FT,EWFT_17_TertVE_TPTP_PT,EWFT_17_TertVE_TPTP_NS,EWFT_17_TertVE_TPTP_Tot,EWFT_17_TertUni_or_OHE_FT,EWFT_17_TertUni_or_OHE_PT,EWFT_17_TertUni_or_OHE_NS,EWFT_17_TertUni_or_OHE_Tot,EWFT_17_Other_FT,EWFT_17_Other_PT,EWFT_17_Other_NS,EWFT_17_Other_Tot,EWFT_17_Not_Stated,EWFT_17_Tot,EWFT_18_TertVE_TPTP_FT,EWFT_18_TertVE_TPTP_PT,EWFT_18_TertVE_TPTP_NS,EWFT_18_TertVE_TPTP_Tot,EWFT_18_TertUni_or_OHE_FT,EWFT_18_TertUni_or_OHE_PT,EWFT_18_TertUni_or_OHE_NS,EWFT_18_TertUni_or_OHE_Tot,EWFT_18_Other_FT,EWFT_18_Other_PT,EWFT_18_Other_NS,EWFT_18_Other_Tot,EWFT_18_Not_Stated,EWFT_18_Tot,EWFT_19_TertVE_TPTP_FT,EWFT_19_TertVE_TPTP_PT,EWFT_19_TertVE_TPTP_NS,EWFT_19_TertVE_TPTP_Tot,EWFT_19_TertUni_or_OHE_FT,EWFT_19_TertUni_or_OHE_PT,EWFT_19_TertUni_or_OHE_NS,EWFT_19_TertUni_or_OHE_Tot,EWFT_19_Other_FT,EWFT_19_Other_PT,EWFT_19_Other_NS,EWFT_19_Other_Tot,EWFT_19_Not_Stated,EWFT_19_Tot,EWFT_20_24_TertVE_TPTP_FT,EWFT_20_24_TertVE_TPTP_PT,EWFT_20_24_TertVE_TPTP_NS,EWFT_20_24_TertVE_TPTP_Tot,EWFT_20_24_TertUni_or_OHE_FT,EWFT_20_24_TertUni_or_OHE_PT,EWFT_20_24_TertUni_or_OHE_NS,EWFT_20_24_TertUni_or_OHE_Tot,EWFT_20_24_Other_FT,EWFT_20_24_Other_PT,EWFT_20_24_Other_NS,EWFT_20_24_Other_Tot,EWFT_20_24_Not_Stated,EWFT_20_24_Tot,EWFT_25_29_TertVE_TPTP_FT,EWFT_25_29_TertVE_TPTP_PT,EWFT_25_29_TertVE_TPTP_NS,EWFT_25_29_TertVE_TPTP_Tot,EWFT_25_29_TertUni_or_OHE_FT,EWFT_25_29_TertUni_or_OHE_PT,EWFT_25_29_TertUni_or_OHE_NS,EWFT_25_29_TertUni_or_OHE_Tot,EWFT_25_29_Other_FT,EWFT_25_29_Other_PT,EWFT_25_29_Other_NS,EWFT_25_29_Other_Tot,EWFT_25_29_Not_Stated,EWFT_25_29_Tot,EWFT_30ov_TertVE_TPTP_FT,EWFT_30ov_TertVE_TPTP_PT,EWFT_30ov_TertVE_TPTP_NS,EWFT_30ov_TertVE_TPTP_Tot,EWFT_30ov_TertUni_or_OHE_FT,EWFT_30ov_TertUni_or_OHE_PT,EWFT_30ov_TertUni_or_OHE_NS,EWFT_30ov_TertUni_or_OHE_Tot,EWFT_30ov_Other_FT,EWFT_30ov_Other_PT,EWFT_30ov_Other_NS,EWFT_30ov_Other_Tot,EWFT_30ov_Not_Stated,EWFT_30ov_Tot,EWFT_Tot_TertVE_TPTP_FT,EWFT_Tot_TertVE_TPTP_PT,EWFT_Tot_TertVE_TPTP_NS,EWFT_Tot_TertVE_TPTP_Tot,EWFT_Tot_TertUni_or_OHE_FT,EWFT_Tot_TertUni_or_OHE_PT,EWFT_Tot_TertUni_or_OHE_NS,EWFT_Tot_TertUni_or_OHE_Tot,EWFT_Tot_Other_FT,EWFT_Tot_Other_PT,EWFT_Tot_Other_NS,EWFT_Tot_Other_Tot,EWFT_Tot_Not_Stated,EWFT_Tot_Tot,EWPT_15_TertVE_TPTP_FT,EWPT_15_TertVE_TPTP_PT,EWPT_15_TertVE_TPTP_NS,EWPT_15_TertVE_TPTP_Tot,EWPT_15_TertUni_or_OHE_FT,EWPT_15_TertUni_or_OHE_PT,EWPT_15_TertUni_or_OHE_NS,EWPT_15_TertUni_or_OHE_Tot,EWPT_15_Other_FT,EWPT_15_Other_PT,EWPT_15_Other_NS,EWPT_15_Other_Tot,EWPT_15_Not_Stated,EWPT_15_Tot,EWPT_16_TertVE_TPTP_FT,EWPT_16_TertVE_TPTP_PT,EWPT_16_TertVE_TPTP_NS,EWPT_16_TertVE_TPTP_Tot,EWPT_16_TertUni_or_OHE_FT,EWPT_16_TertUni_or_OHE_PT,EWPT_16_TertUni_or_OHE_NS,EWPT_16_TertUni_or_OHE_Tot,EWPT_16_Other_FT,EWPT_16_Other_PT,EWPT_16_Other_NS,EWPT_16_Other_Tot,EWPT_16_Not_Stated,EWPT_16_Tot,EWPT_17_TertVE_TPTP_FT,EWPT_17_TertVE_TPTP_PT,EWPT_17_TertVE_TPTP_NS,EWPT_17_TertVE_TPTP_Tot,EWPT_17_TertUni_or_OHE_FT,EWPT_17_TertUni_or_OHE_PT,EWPT_17_TertUni_or_OHE_NS,EWPT_17_TertUni_or_OHE_Tot,EWPT_17_Other_FT,EWPT_17_Other_PT,EWPT_17_Other_NS,EWPT_17_Other_Tot,EWPT_17_Not_Stated,EWPT_17_Tot,EWPT_18_TertVE_TPTP_FT,EWPT_18_TertVE_TPTP_PT,EWPT_18_TertVE_TPTP_NS,EWPT_18_TertVE_TPTP_Tot,EWPT_18_TertUni_or_OHE_FT,EWPT_18_TertUni_or_OHE_PT,EWPT_18_TertUni_or_OHE_NS,EWPT_18_TertUni_or_OHE_Tot,EWPT_18_Other_FT,EWPT_18_Other_PT,EWPT_18_Other_NS,EWPT_18_Other_Tot,EWPT_18_Not_Stated,EWPT_18_Tot,EWPT_19_TertVE_TPTP_FT,EWPT_19_TertVE_TPTP_PT,EWPT_19_TertVE_TPTP_NS,EWPT_19_TertVE_TPTP_Tot,EWPT_19_TertUni_or_OHE_FT,EWPT_19_TertUni_or_OHE_PT,EWPT_19_TertUni_or_OHE_NS,EWPT_19_TertUni_or_OHE_Tot,EWPT_19_Other_FT,EWPT_19_Other_PT,EWPT_19_Other_NS,EWPT_19_Other_Tot,EWPT_19_Not_Stated,EWPT_19_Tot,EWPT_20_24_TertVE_TPTP_FT,EWPT_20_24_TertVE_TPTP_PT,EWPT_20_24_TertVE_TPTP_NS,EWPT_20_24_TertVE_TPTP_Tot
311031313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,9,3,0,0,4,0,0,0,0,0,8,0,6,0,6,0,0,0,0,0,3,0,4,0,10,3,5,0,13,0,6,0,6,3,4,0,9,0,25,4,14,0,27,10,8,0,19,4,6,0,9,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0
311031314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,9,0,0,0,0,0,0,0,0,0,12,3,21,0,23,0,7,0,8,4,0,0,3,0,38,5,8,0,16,4,8,0,12,0,0,0,0,0,29,0,35,0,38,7,30,0,42,0,14,0,17,7,100,16,80,0,95,14,41,0,55,6,12,0,26,15,188,0,0,0,0,0,0,0,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,3,0,0,0,0,7,0,0,7,0,10,0,0,0,0,0,0,0,4,6,0,0,6,0,10,0,0,0,0,4,0,0,4,0,0,0,0,0,8,4,4,0,14
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,8,10,0,13,0,4,0,4,0,0,0,0,0,18,6,9,0,11,0,6,0,6,0,0,0,0,0,17,5,13,0,19,3,16,0,22,0,7,0,7,0,44,19,30,0,47,9,27,0,33,0,7,0,7,0,84,0,0,0,0,0,0,0,0,5,0,0,5,0,5,3,0,0,3,0,0,0,0,13,0,0,13,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,0,3,5,0,0,5,0,0,0,0,0,8,7,8,0,9
311031317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,3,3,0,8,4,7,0,9,0,0,0,0,0,17,4,0,0,5,7,3,0,4,0,0,0,0,0,6,8,7,0,16,5,9,0,8,0,9,0,11,0,30,10,17,0,21,4,12,0,25,3,12,0,9,0,61,0,0,0,0,0,0,0,0,15,0,0,15,0,11,0,0,0,0,0,0,0,0,24,0,0,24,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,28,0,0,0,0,4,0,0,6,4,0,0,4,0,12,0,4,0,5,10,0,0,10,0,0,0,0,0,11,0,3,0,3
311031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,8,0,7,0,0,0,0,0,0,0,0,0,4,4,15,0,13,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
311031319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,8,0,3,0,6,0,13,0,11,0,0,0,0,0,22,7,9,0,13,4,19,0,15,0,0,0,0,0,43,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,8,0,0,13,0,0,0,0,0,10,0,0,0,0,3,0,0,3,0,0,0,0,0,5,3,4,0,10
311041322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,3,0,0,0,0,0,13,0,4,0,4,0,0,0,0,0,0,0,0,0,10,4,13,0,14,0,4,0,5,0,0,0,7,0,28,0,26,0,33,0,13,0,9,3,4,0,5,0,52,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,7,0,0,7,0,12,4,0,0,4,4,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
311041567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,6,0,4,0,4,0,3,0,3,0,8,0,3,0,3,0,9,0,6,0,0,0,0,0,14,0,10,0,11,4,12,0,18,3,3,0,6,0,32,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,0,0,0,0,0,0,0,37,0,0,37,0,37,0,0,0,0,0,0,0,0,36,0,0,36,0,36,0,0,0,0,10,0,0,10,0,0,0,0,0,12,0,0,0,0,7,0,0,9,0,0,0,0,0,10,0,4,0,7
311041568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,3,3,0,4,0,0,0,0,0,19,4,17,0,21,0,3,0,4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311041569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,11,0,0,0,7,0,0,0,0,0,20,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,6,0,6,0,0,0,3,4,0,0,4,0,10,8,15,0,24,10,9,0,12,0,0,0,0,0,40,0,0,0,0,0,0,0,0,8,0,0,8,0,9,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,4,0,0,4,0,0,0,3,0,6,0,0,0,0,5,0,0,10,0,0,0,0,0,10,4,4,0,6
311041570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,8,4,7,0,11,0,7,0,7,0,0,0,0,0,22,0,9,0,11,4,3,0,10,0,0,0,0,0,19,0,29,0,32,5,33,0,39,0,4,0,4,0,74,8,47,0,57,13,42,0,55,5,4,0,10,0,124,0,0,0,0,0,0,0,0,46,0,0,46,0,46,0,0,0,0,0,0,0,0,59,0,0,59,0,59,4,0,0,4,0,0,0,0,52,0,0,52,0,54,0,3,0,6,14,7,0,20,15,0,0,15,0,36,0,4,0,7,18,5,0,20,0,0,0,0,0,26,4,4,0,6
311041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,10,0,7,0,7,0,0,0,0,0,13,0,5,0,4,0,4,0,4,4,0,0,4,0,13,0,15,0,11,0,11,0,9,4,0,0,6,0,24,7,21,0,29,3,14,0,21,3,0,0,7,5,58,0,0,0,0,0,0,0,0,23,0,0,23,0,23,0,0,0,0,0,0,0,0,32,0,0,32,0,32,0,0,0,0,0,0,0,0,37,0,0,37,0,37,3,0,0,3,8,0,0,8,3,0,0,3,0,14,0,3,0,3,7,0,0,7,0,0,0,0,0,8,0,0,0,4
311051323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,4,0,0,0,0,0,6,3,4,0,5,6,5,0,8,0,0,0,0,0,16,0,3,0,9,4,5,0,7,0,0,0,0,0,18,7,15,0,18,7,18,0,28,0,9,0,9,5,57,10,27,0,36,14,30,0,44,0,7,0,7,5,99,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,23,0,0,23,0,24,0,3,0,11,7,0,0,9,8,0,0,8,0,19,3,0,0,0,13,0,0,13,0,0,0,0,0,19,5,3,0,9
311051324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,6,5,5,0,8,0,5,0,8,0,0,0,0,0,14,3,0,0,0,0,5,0,9,0,0,0,0,0,11,6,13,0,19,0,21,0,27,0,4,0,4,0,47,5,28,0,34,3,30,0,35,0,8,0,8,0,75,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,28,0,0,28,0,28,0,0,0,0,3,0,0,3,3,0,0,3,0,12,0,0,0,0,7,0,0,7,0,0,0,0,0,7,3,3,0,6
311051325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,6,0,0,0,0,0,0,0,0,0,5,0,11,0,11,5,0,0,5,0,0,0,0,0,19,11,32,0,40,11,13,0,21,4,0,0,3,0,68,6,26,0,26,7,14,0,20,0,0,0,0,3,57,9,51,0,58,7,44,0,51,4,22,0,20,10,140,23,130,0,152,28,70,0,98,6,22,0,32,10,296,0,0,0,0,0,0,0,0,61,0,0,61,0,61,0,0,0,3,0,0,0,0,52,0,0,52,0,56,0,0,0,0,0,0,0,0,67,0,0,67,0,70,0,0,0,0,22,0,0,22,6,0,0,7,0,35,6,0,0,8,27,4,0,33,0,0,0,0,0,43,14,14,0,26
311051326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,5,7,0,7,3,0,0,3,0,0,0,0,0,10,3,23,0,26,9,24,0,39,3,0,0,3,5,72,3,12,0,15,8,40,0,49,0,8,0,7,3,74,10,52,0,65,19,126,0,150,11,21,0,31,11,255,20,98,0,116,45,196,0,240,13,27,0,43,11,416,0,0,0,0,0,0,0,0,36,0,0,36,0,36,0,3,0,3,0,0,0,0,42,0,0,42,0,45,0,0,0,0,0,0,0,0,43,0,0,43,0,42,9,5,0,10,5,5,0,9,8,0,0,8,0,30,3,0,0,7,23,4,0,24,0,0,0,0,0,28,10,6,0,17
311051327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,7,0,0,0,0,0,5,4,15,0,17,5,9,0,12,0,0,0,0,0,32,0,4,0,4,3,5,0,7,0,4,0,4,0,13,8,28,0,36,3,31,0,34,5,8,0,14,0,84,13,51,0,65,12,44,0,59,3,9,0,17,0,139,0,0,0,0,0,0,0,0,47,0,0,47,0,44,4,0,0,4,0,0,0,0,70,0,0,70,0,72,3,0,0,3,0,0,0,0,78,0,0,78,0,80,3,4,0,7,38,3,0,41,17,0,0,17,0,64,0,0,0,0,37,3,0,36,0,0,0,0,0,43,5,14,0,20
311051328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,5,0,13,0,0,0,0,0,12,0,4,0,5,0,0,0,0,0,0,0,0,0,10,7,3,0,6,0,11,0,15,0,0,0,0,0,24,3,13,0,19,9,19,0,26,0,0,0,0,0,47,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,0,0,0,0,0,0,0,22,0,0,22,0,27,0,0,0,0,0,0,0,0,38,0,0,38,0,38,3,0,0,3,11,0,0,11,5,0,0,5,0,21,0,5,0,3,7,0,0,7,3,0,0,3,0,14,3,0,0,10
311061329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,6,5,5,0,11,0,0,0,0,0,17,0,0,0,0,0,7,0,7,0,5,0,5,0,15,0,12,0,12,4,18,0,23,0,9,0,9,0,42,3,19,0,22,8,37,0,36,0,10,0,10,0,70,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,17,0,0,17,0,24,0,0,0,0,9,0,0,9,0,0,0,0,0,11,0,0,0,0,5,0,0,12,0,0,0,0,0,11,3,3,0,3
311061330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,9,0,3,0,7,0,0,0,0,0,16,5,8,0,7,4,5,0,9,0,0,0,0,0,19,4,10,0,12,0,19,0,22,0,0,0,6,4,39,6,23,0,27,10,30,0,36,0,0,0,8,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,9,0,0,9,0,0,0,0,0,9,4,0,0,0
311061331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,0,0,10,0,9,0,15,10,11,0,21,0,3,0,0,0,39,3,8,0,13,11,19,0,27,0,3,0,7,0,41,11,41,0,46,17,68,0,83,8,18,0,19,7,154,21,62,0,82,34,97,0,128,6,21,0,31,7,242,0,0,0,0,0,0,0,0,23,0,0,23,0,19,0,0,0,0,0,0,0,0,43,0,0,43,0,43,0,0,0,0,0,0,0,0,59,0,0,59,0,63,0,4,0,4,14,0,0,15,11,0,0,12,0,27,0,3,0,4,8,3,0,15,0,0,0,0,0,15,9,15,0,22
311061332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,5,0,3,0,0,0,0,0,11,5,7,0,6,4,8,0,16,0,5,0,5,4,30,5,7,0,17,8,17,0,25,0,3,0,6,4,45,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,4,0,0,3,4,0,0,4,0,9,0,0,0,7,6,0,0,6,0,0,0,0,0,11,4,0,0,7
