POW_SA2_CODE_2021,F_M2_TrnFer_15_24,F_M2_TrnFer_25_34,F_M2_TrnFer_35_44,F_M2_TrnFer_45_54,F_M2_TrnFer_55_64,F_M2_TrnFer_65_74,F_M2_TrnFer_75ov,F_M2_TrnFer_Tot,F_M2_TrnTrm_or_LR_15_24,F_M2_TrnTrm_or_LR_25_34,F_M2_TrnTrm_or_LR_35_44,F_M2_TrnTrm_or_LR_45_54,F_M2_TrnTrm_or_LR_55_64,F_M2_TrnTrm_or_LR_65_74,F_M2_TrnTrm_or_LR_75ov,F_M2_TrnTrm_or_LR_Tot,F_M2_TrnCarAsDriv_15_24,F_M2_TrnCarAsDriv_25_34,F_M2_TrnCarAsDriv_35_44,F_M2_TrnCarAsDriv_45_54,F_M2_TrnCarAsDriv_55_64,F_M2_TrnCarAsDriv_65_74,F_M2_TrnCarAsDriv_75ov,F_M2_TrnCarAsDriv_Tot,F_M2_TrnCarAsPas_15_24,F_M2_TrnCarAsPas_25_34,F_M2_TrnCarAsPas_35_44,F_M2_TrnCarAsPas_45_54,F_M2_TrnCarAsPas_55_64,F_M2_TrnCarAsPas_65_74,F_M2_TrnCarAsPas_75ov,F_M2_TrnCarAsPas_Tot,F_M2_TrnOth_15_24,F_M2_TrnOth_25_34,F_M2_TrnOth_35_44,F_M2_TrnOth_45_54,F_M2_TrnOth_55_64,F_M2_TrnOth_65_74,F_M2_TrnOth_75ov,F_M2_TrnOth_Tot,F_M2_Train_and_Tot_15_24,F_M2_Train_and_Tot_25_34,F_M2_Train_and_Tot_35_44,F_M2_Train_and_Tot_45_54,F_M2_Train_and_Tot_55_64,F_M2_Train_and_Tot_65_74,F_M2_Train_and_Tot_75ov,F_M2_Train_and_Tot_Tot,F_M2_BusFer_15_24,F_M2_BusFer_25_34,F_M2_BusFer_35_44,F_M2_BusFer_45_54,F_M2_BusFer_55_64,F_M2_BusFer_65_74,F_M2_BusFer_75ov,F_M2_BusFer_Tot,F_M2_BusTrm_or_LR_15_24,F_M2_BusTrm_or_LR_25_34,F_M2_BusTrm_or_LR_35_44,F_M2_BusTrm_or_LR_45_54,F_M2_BusTrm_or_LR_55_64,F_M2_BusTrm_or_LR_65_74,F_M2_BusTrm_or_LR_75ov,F_M2_BusTrm_or_LR_Tot,F_M2_BusCarAsDriv_15_24,F_M2_BusCarAsDriv_25_34,F_M2_BusCarAsDriv_35_44,F_M2_BusCarAsDriv_45_54,F_M2_BusCarAsDriv_55_64,F_M2_BusCarAsDriv_65_74,F_M2_BusCarAsDriv_75ov,F_M2_BusCarAsDriv_Tot,F_M2_BusCarAsPas_15_24,F_M2_BusCarAsPas_25_34,F_M2_BusCarAsPas_35_44,F_M2_BusCarAsPas_45_54,F_M2_BusCarAsPas_55_64,F_M2_BusCarAsPas_65_74,F_M2_BusCarAsPas_75ov,F_M2_BusCarAsPas_Tot,F_M2_BusOth_15_24,F_M2_BusOth_25_34,F_M2_BusOth_35_44,F_M2_BusOth_45_54,F_M2_BusOth_55_64,F_M2_BusOth_65_74,F_M2_BusOth_75ov,F_M2_BusOth_Tot,F_M2_BusTot_15_24,F_M2_BusTot_25_34,F_M2_BusTot_35_44,F_M2_BusTot_45_54,F_M2_BusTot_55_64,F_M2_BusTot_65_74,F_M2_BusTot_75ov,F_M2_BusTot_Tot,F_M2_Other_M2_15_24,F_M2_Other_M2_25_34,F_M2_Other_M2_35_44,F_M2_Other_M2_45_54,F_M2_Other_M2_55_64,F_M2_Other_M2_65_74,F_M2_Other_M2_75ov,F_M2_Other_M2_Tot,F_M2_Tot_M2_15_24,F_M2_Tot_M2_25_34,F_M2_Tot_M2_35_44,F_M2_Tot_M2_45_54,F_M2_Tot_M2_55_64,F_M2_Tot_M2_65_74,F_M2_Tot_M2_75ov,F_M2_Tot_M2_Tot,F_M3_Trn_and_2_oth_Ms_15_24,F_M3_Trn_and_2_oth_Ms_25_34,F_M3_Trn_and_2_oth_Ms_35_44,F_M3_Trn_and_2_oth_Ms_45_54,F_M3_Trn_and_2_oth_Ms_55_64,F_M3_Trn_and_2_oth_Ms_65_74,F_M3_Trn_and_2_oth_Ms_75ov,F_M3_Trn_and_2_oth_Ms_Tot,F_M3_Bus2othMs_ex_tn_15_24,F_M3_Bus2othMs_ex_tn_25_34,F_M3_Bus2othMs_ex_tn_35_44,F_M3_Bus2othMs_ex_tn_45_54,F_M3_Bus2othMs_ex_tn_55_64,F_M3_Bus2othMs_ex_tn_65_74,F_M3_Bus2othMs_ex_tn_75ov,F_M3_Bus2othMs_ex_tn_Tot,F_M3_Other_M3_15_24,F_M3_Other_M3_25_34,F_M3_Other_M3_35_44,F_M3_Other_M3_45_54,F_M3_Other_M3_55_64,F_M3_Other_M3_65_74,F_M3_Other_M3_75ov,F_M3_Other_M3_Tot,F_M3_Tot_M3_15_24,F_M3_Tot_M3_25_34,F_M3_Tot_M3_35_44,F_M3_Tot_M3_45_54,F_M3_Tot_M3_55_64,F_M3_Tot_M3_65_74,F_M3_Tot_M3_75ov,F_M3_Tot_M3_Tot,F_Wkd_at_home_15_24,F_Wkd_at_home_25_34,F_Wkd_at_home_35_44,F_Wkd_at_home_45_54,F_Wkd_at_home_55_64,F_Wkd_at_home_65_74,F_Wkd_at_home_75ov,F_Wkd_at_home_Tot,F_Did_not_go_to_work_15_24,F_Did_not_go_to_work_25_34,F_Did_not_go_to_work_35_44,F_Did_not_go_to_work_45_54,F_Did_not_go_to_work_55_64,F_Did_not_go_to_work_65_74,F_Did_not_go_to_work_75ov,F_Did_not_go_to_work_Tot,F_MT_NS_15_24,F_MT_NS_25_34,F_MT_NS_35_44,F_MT_NS_45_54,F_MT_NS_55_64,F_MT_NS_65_74,F_MT_NS_75ov,F_MT_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75ov,F_Tot_Tot,P_M1_Train_15_24,P_M1_Train_25_34,P_M1_Train_35_44,P_M1_Train_45_54,P_M1_Train_55_64,P_M1_Train_65_74,P_M1_Train_75ov,P_M1_Train_Tot,P_M1_Bus_15_24,P_M1_Bus_25_34,P_M1_Bus_35_44,P_M1_Bus_45_54,P_M1_Bus_55_64,P_M1_Bus_65_74,P_M1_Bus_75ov,P_M1_Bus_Tot,P_M1_Ferry_15_24,P_M1_Ferry_25_34,P_M1_Ferry_35_44,P_M1_Ferry_45_54,P_M1_Ferry_55_64,P_M1_Ferry_65_74,P_M1_Ferry_75ov,P_M1_Ferry_Tot
305031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,6,5,0,0,31,0,0,4,0,0,0,0,6,0,0,0,6,0,0,0,10,35,44,40,55,35,8,0,214,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,15,21,29,17,8,9,0,90,8,9,9,5,9,5,0,43,5,7,0,0,5,0,0,14,24,40,46,22,22,6,0,152,11,28,10,11,0,0,0,65,65,120,91,90,58,14,0,439,12,22,18,28,16,0,0,106,0,0,0,0,4,0,0,7,12,22,9,3,5,0,0,54,25,50,34,29,28,0,0,179,55,297,449,460,273,41,0,1574,237,692,552,373,276,85,3,2211,3,4,10,11,0,0,0,27,1265,3375,3157,2642,1737,359,10,12553,30,56,73,64,37,7,0,261,153,341,246,196,152,28,5,1117,0,0,0,4,0,0,0,5
305031127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,8,4,0,0,0,0,0,10,4,0,0,0,0,0,0,6,9,10,0,5,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,7,0,5,0,0,0,0,0,10,3,21,27,39,15,4,0,107,84,24,21,12,7,0,0,151,0,0,0,0,0,0,0,3,299,168,144,159,81,16,0,868,7,4,3,3,0,0,0,13,26,16,3,4,7,0,0,61,0,0,0,0,0,0,0,0
305031128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,36,25,12,0,0,144,8,8,0,0,4,4,0,33,0,7,0,0,3,0,0,17,60,91,51,45,26,9,0,287,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,16,0,8,0,4,0,0,0,15,4,7,0,0,0,0,0,14,14,12,13,3,0,0,0,45,13,29,14,9,5,0,0,80,85,132,77,66,39,7,0,407,17,16,9,8,7,3,0,60,0,0,0,0,4,0,0,4,16,29,9,4,3,6,0,72,35,46,25,10,12,7,0,133,187,844,938,656,292,59,3,2973,257,375,311,151,107,28,7,1233,5,7,11,6,0,5,0,32,1556,3316,2716,1957,1046,214,19,10816,197,382,363,229,147,26,4,1343,158,213,100,72,42,5,3,606,13,36,19,23,17,0,0,112
305031129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,9,17,41,41,31,10,3,139,47,17,15,10,5,6,0,103,0,0,0,0,0,0,0,0,175,150,135,124,79,22,3,687,15,7,8,0,0,0,0,29,10,3,5,0,0,0,0,17,0,0,0,0,0,0,0,0
305031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,4,7,6,8,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,8,5,4,0,0,0,0,0,9,0,0,0,0,0,0,0,5,9,11,7,8,4,0,0,36,0,0,4,0,0,0,0,5,0,3,0,0,0,0,0,3,5,3,3,0,0,0,0,13,6,5,0,0,0,0,0,18,20,89,79,84,48,13,0,343,86,46,37,33,33,8,0,239,0,0,0,0,0,0,0,3,356,501,406,377,237,51,8,1939,22,9,17,10,3,0,0,62,17,24,7,7,5,0,0,61,0,0,0,0,0,0,0,0
305031131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,6,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,12,9,15,11,3,0,4,0,37,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,13,11,10,4,0,0,0,0,21,10,76,124,125,50,13,5,398,71,87,67,65,54,9,0,358,0,0,5,7,0,0,0,7,304,613,573,573,335,78,6,2480,11,18,14,11,4,0,0,65,14,35,13,12,8,0,0,83,0,0,0,0,0,0,0,0
305041132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,5,6,0,0,0,0,0,10,16,5,3,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,9,4,4,0,0,0,0,0,11,14,66,99,169,87,19,8,467,108,50,51,44,42,13,6,308,0,6,0,0,0,0,0,0,443,401,416,552,360,83,16,2268,0,3,0,0,0,0,0,7,30,17,10,6,3,0,0,70,0,0,0,0,0,0,0,0
305041133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,0,0,23,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,4,13,14,10,5,5,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,3,0,4,0,0,8,15,16,16,8,8,0,0,69,0,0,3,0,5,0,0,11,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,16,0,12,6,3,3,0,0,22,17,28,65,86,44,18,8,269,47,145,136,96,95,30,0,553,0,0,0,0,0,0,0,4,281,658,590,594,509,138,16,2792,22,37,32,21,18,6,0,142,3,4,4,6,3,0,0,17,3,0,0,0,0,0,0,6
305041134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,7,16,32,79,111,64,29,0,325,37,36,23,14,19,6,0,134,0,0,0,0,0,0,0,5,204,166,209,266,179,56,6,1077,0,0,0,0,0,0,0,0,9,6,4,5,0,0,0,19,0,0,0,0,0,0,0,0
305041135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,16,15,9,0,0,64,4,7,8,4,3,0,0,28,0,4,0,0,0,0,0,10,43,56,31,25,13,6,0,177,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,13,5,0,0,0,0,0,0,12,4,3,0,0,0,0,0,10,17,10,9,0,0,0,0,39,7,6,6,3,8,0,0,29,66,73,41,35,23,3,0,243,12,5,4,9,0,0,0,24,0,3,0,0,0,0,0,4,7,15,8,4,4,0,0,34,22,21,8,9,3,0,0,63,163,714,875,683,330,48,3,2806,392,310,200,122,85,37,5,1151,8,5,10,0,6,0,5,29,1624,2432,2124,1749,963,207,24,9119,155,199,162,91,73,17,0,690,173,137,76,43,37,4,0,472,14,18,14,7,0,3,0,57
305041136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,4,5,6,5,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,3,0,4,0,0,0,15,17,30,50,63,30,11,0,208,54,36,29,26,22,7,0,164,0,0,0,0,0,0,0,0,216,274,227,229,148,36,0,1123,0,5,0,0,0,0,0,11,9,10,4,5,6,0,0,31,0,0,0,0,0,0,0,0
305041137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,9,3,0,0,24,4,6,0,0,0,0,0,9,0,0,4,0,0,0,0,5,26,18,25,9,4,0,0,83,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,6,0,0,0,3,0,0,4,4,0,0,0,0,0,0,4,7,3,3,4,3,0,0,21,0,0,0,0,0,0,0,3,37,16,30,10,12,0,0,111,6,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,13,14,9,4,3,0,0,0,34,44,227,286,253,108,34,8,960,208,129,102,72,55,27,0,594,0,4,5,0,0,0,0,13,816,951,893,777,498,146,14,4088,67,104,45,30,30,3,0,282,77,44,24,17,8,3,0,166,6,0,0,6,4,0,0,14
306011138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,8,24,20,16,6,0,80,6,12,15,11,4,0,0,46,0,0,0,0,0,0,0,0,15,41,69,80,51,16,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306011139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,0,4,0,0,0,0,3,0,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,0,23,48,83,73,26,5,263,53,48,49,44,38,12,0,247,0,0,0,0,4,0,0,5,176,188,224,280,219,76,10,1171,0,0,0,0,0,0,0,0,15,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0
306011140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,3,0,0,12,0,5,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,4,0,0,0,0,9,4,22,41,45,24,5,3,143,39,51,66,64,53,14,0,277,0,0,0,0,0,0,0,6,154,223,287,327,218,42,7,1255,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0
306011141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,7,0,5,5,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,3,0,0,0,0,6,7,29,68,68,49,14,0,230,81,51,57,54,44,10,0,304,0,0,0,0,0,0,0,8,285,266,400,439,275,56,0,1720,0,0,0,0,0,0,0,4,0,3,4,0,3,0,0,18,0,0,0,0,0,0,0,0
306011142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,12,7,3,0,6,0,0,0,16,17,10,0,6,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,9,14,70,122,122,92,20,5,447,175,95,86,88,72,24,3,539,0,0,0,0,0,7,0,6,573,500,588,616,445,118,12,2853,0,0,0,0,0,0,0,0,26,12,7,3,6,0,0,54,0,0,0,0,0,0,0,0
306011143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,30,28,8,3,91,18,11,17,12,11,3,0,68,0,0,0,0,0,0,0,10,54,40,69,88,88,22,4,365,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0
306021144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,35,29,15,3,0,99,29,18,21,11,22,8,0,117,0,0,0,0,0,0,0,8,96,151,194,171,132,36,0,782,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0
306021145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,6,10,0,0,0,36,0,5,0,0,0,0,0,4,16,9,8,8,0,0,0,46,17,21,23,15,15,0,0,82,36,32,30,23,18,0,0,134,0,0,0,0,0,0,0,5,11,3,3,0,0,0,0,20,13,20,9,6,8,0,0,62,23,22,13,7,10,0,0,80,61,349,487,473,278,51,5,1692,483,750,609,508,430,115,5,2907,8,10,3,8,10,4,0,50,1719,3274,3330,3193,2264,513,34,14328,0,0,0,0,0,0,0,4,81,52,46,41,38,12,0,274,0,0,0,0,0,0,0,4
306021146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,5,0,0,4,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,12,6,3,3,0,0,0,0,16,3,16,29,45,27,12,0,133,111,55,38,33,38,13,6,288,3,3,0,0,0,0,0,3,359,264,235,248,186,54,12,1360,0,0,0,0,0,0,0,0,16,6,8,8,0,0,0,41,0,0,0,0,0,0,0,0
306021147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,4,4,0,0,0,0,0,3,4,22,35,46,15,13,0,135,50,32,35,30,17,5,0,179,4,0,0,0,0,4,0,11,265,214,248,276,146,45,3,1192,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
306021148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,13,4,0,4,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,64,55,42,18,4,212,44,43,48,33,35,11,0,212,0,0,0,3,0,0,0,12,168,231,289,267,233,69,7,1258,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,13,7,0,6,7,3,0,0,29
306021149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,29,24,10,0,123,9,17,19,23,15,0,0,80,0,3,0,0,0,0,0,3,41,104,133,138,84,22,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,4,0,0,0,0,0,0,7,3,16,21,25,17,3,0,78,41,24,33,15,14,6,4,140,0,0,0,0,0,0,0,0,178,158,181,170,118,23,5,840,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0
