POW_SA2_CODE_2021,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20mo_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20mo_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20mo_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20mo_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20mo_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20mo_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20mo_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20mo_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20mo_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20mo_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20mo_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20mo_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20mo_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20mo_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20mo_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20mo_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20mo_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20mo_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20mo_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20mo_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20mo_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20mo_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20mo_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20mo_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20mo_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20mo_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20mo_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20mo_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20mo_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20mo_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20mo_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20mo_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20mo_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20mo_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20mo_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20mo_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20mo_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20mo_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20mo_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20mo_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
601041026,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,6,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,14,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,38,21,0,0,57,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,4,0,0,15,0,0,0,0,0,3,3,0,0,9,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,28,0,0,0,35,3,5,0,0,6,0,0,0,0,0,11,0,0,0,8,9,0,0,0,11,11,0,0,0,11,4,0,0,0,8
601051027,5,0,0,0,8,0,0,0,0,0,7,38,11,0,57,0,0,3,0,3,13,50,18,0,80,3,15,3,0,23,24,119,18,0,165,31,150,48,0,219,7,8,0,0,20,3,14,3,0,22,18,63,5,0,84,11,32,15,0,58,59,208,71,0,335,4,21,8,0,35,9,11,0,0,22,0,27,0,0,35,36,102,21,0,152,6,28,0,0,31,11,77,3,0,90,10,29,3,0,43,265,982,240,7,1491,0,4,0,0,5,0,0,0,0,0,25,16,0,0,43,5,0,0,0,5,66,16,0,0,84,4,0,0,0,6,66,61,3,0,129,48,70,4,0,119,21,0,0,0,17,20,3,0,0,17,13,7,0,0,23,9,7,0,0,11,128,52,42,0,218,43,3,0,0,50,10,0,0,0,13,70,9,0,0,80,222,51,0,0,274,46,16,0,0,59,116,44,4,0,168
601051028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,0,0,26,0,3,0,0,4,3,3,0,0,13,0,3,0,0,4,0,0,0,0,0,4,0,0,0,4,0,3,0,0,3,0,0,0,0,0,18,7,0,0,28,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,8,17,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,47,59,0,0,107,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,27,7,0,0,36,0,0,0,0,0,9,0,0,0,13,0,0,0,0,0,4,0,0,0,4,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,31,3,0,0,38,10,3,0,0,13,0,0,0,0,0,14,0,0,0,17,46,9,0,0,57,19,0,0,0,17,11,3,0,0,16
601051029,3,6,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,9,0,0,9,3,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,14,14,0,0,30,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,36,5,0,76,3,4,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,3,0,0,12,0,0,0,0,5,3,0,0,0,4,0,0,0,0,7,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,20,4,0,0,20,4,0,0,0,7,0,0,0,0,0,14,0,0,0,14,9,7,0,0,9,4,0,0,0,4,5,0,0,0,5
601051030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,14,0,0,0,0,5,0,4,0,0,11,3,15,0,0,20,4,4,0,0,7,0,0,0,0,0,0,0,0,0,5,0,6,0,0,5,4,10,0,0,17,0,0,0,0,6,0,0,0,0,0,0,3,0,0,5,3,4,0,0,12,0,4,0,0,4,0,3,0,0,6,0,0,0,0,3,24,82,11,0,117,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,23,6,0,0,23,0,0,0,0,0,6,3,0,0,8,5,3,0,0,7,17,0,0,0,22,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,3,0,0,19,10,0,0,0,10,0,0,0,0,0,13,0,0,0,15,34,9,0,0,48,13,4,0,0,17,24,3,0,0,28
601051031,3,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,19,0,0,25,5,0,0,0,7,6,20,6,0,27,6,31,11,0,48,4,4,0,0,3,0,0,0,0,3,4,9,0,0,9,9,11,0,0,22,30,27,0,0,59,10,3,0,0,17,0,0,0,0,0,5,4,0,0,14,10,16,0,0,23,3,9,5,0,14,9,5,0,0,17,4,8,0,0,16,108,164,22,3,299,0,3,0,0,5,0,0,0,0,0,12,3,0,0,11,0,0,0,0,0,29,11,0,0,36,0,0,0,0,0,8,10,0,0,11,14,27,0,0,39,15,5,0,0,18,9,3,0,0,7,9,0,0,0,9,3,0,0,0,4,55,4,0,0,64,26,4,0,0,32,0,0,0,0,6,29,0,0,0,31,58,9,3,0,66,24,0,0,0,24,26,12,0,0,37
601051032,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,6,3,0,0,8,0,0,0,0,0,0,6,0,0,8,0,7,0,0,8,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,6,13,10,3,0,32,3,6,0,0,8,0,0,0,0,0,5,0,0,0,5,4,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,46,57,3,0,109,0,0,0,0,4,0,0,0,0,0,6,4,0,0,6,0,0,0,0,0,17,12,0,0,32,0,0,0,0,0,16,4,0,0,17,9,0,0,0,9,8,0,0,0,7,5,0,0,0,5,0,0,0,0,0,5,0,0,0,5,60,3,0,0,63,10,0,0,0,10,0,0,0,0,0,23,0,0,0,23,35,12,0,0,48,22,0,0,0,22,17,3,0,0,13
601051033,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,7,0,0,14,0,0,0,0,0,0,9,0,0,4,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,18,7,0,0,24,0,0,0,0,0,0,4,0,0,4,3,0,0,0,3,3,0,0,0,3,6,0,0,0,6,7,4,0,0,7,0,0,0,0,0,46,37,3,0,88,5,0,0,0,5,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,13,7,0,0,20,0,0,0,0,0,12,0,0,0,8,4,6,0,0,8,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,31,0,0,0,33,10,0,0,0,13,0,0,0,0,3,15,0,0,0,15,22,3,0,0,27,20,0,0,0,21,7,4,0,0,12
601061034,0,8,0,0,8,0,0,0,0,0,0,5,0,0,9,0,3,0,0,3,12,11,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,3,5,5,0,0,9,0,0,0,0,5,38,47,3,0,85,5,3,0,0,11,0,0,0,0,0,16,6,0,0,24,0,0,0,0,0,34,12,0,0,46,5,0,0,0,5,15,3,0,0,13,9,6,0,0,12,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,28,0,0,0,34,12,0,0,0,16,0,0,0,0,0,13,0,0,0,14,11,0,0,0,11,13,3,0,0,15,18,0,0,0,17
601061035,4,10,0,0,15,0,4,0,0,4,0,12,0,0,14,0,0,0,0,0,10,25,0,0,39,0,0,0,0,0,3,13,5,0,25,5,9,3,0,18,0,6,5,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,10,0,0,16,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,4,0,0,4,3,8,0,0,7,0,0,0,0,4,42,126,15,0,182,28,11,0,0,42,0,0,0,0,0,18,4,0,0,21,0,0,0,0,0,48,19,0,0,65,3,0,0,0,7,20,15,0,0,35,7,8,0,0,17,5,3,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,24,0,0,0,27,17,0,0,0,23,3,0,0,0,3,13,0,0,0,11,29,3,0,0,34,10,5,0,0,9,15,16,0,0,30
602011036,0,5,0,0,6,0,0,0,0,0,8,25,4,0,39,0,5,0,0,5,3,35,7,0,49,0,13,0,0,17,4,18,0,0,23,0,3,0,0,3,3,4,0,0,6,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,7,3,0,8,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,15,0,0,21,0,7,0,0,10,29,150,25,0,205,0,0,0,0,0,0,0,0,0,0,4,16,0,0,21,0,0,0,0,0,16,4,0,0,29,4,0,0,0,4,9,12,0,0,15,7,13,0,0,16,10,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,0,0,14,5,0,0,0,8,0,0,0,0,0,8,0,0,0,10,24,3,0,0,26,8,0,0,0,8,27,14,0,0,41
602011037,0,0,0,0,5,0,0,0,0,0,4,9,4,0,18,0,0,0,0,0,10,15,0,0,28,0,12,0,0,12,0,15,0,0,18,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7,0,0,0,0,0,5,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,9,0,0,0,0,0,0,6,0,0,4,0,0,0,0,4,30,96,9,0,133,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,24,8,0,0,31,0,3,0,0,3,0,3,0,0,6,0,4,0,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,5,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,3,0,0,13,3,0,0,0,3,27,9,0,0,31
602011038,3,7,4,0,11,0,0,0,0,0,3,15,3,0,27,0,0,0,0,3,14,18,4,0,42,0,4,0,0,3,6,92,11,0,106,6,73,35,0,120,13,3,0,0,20,4,6,0,0,4,8,38,0,0,48,11,22,7,0,44,34,74,32,0,143,5,7,0,0,13,0,0,0,0,5,5,9,0,0,16,25,80,8,0,120,0,4,0,0,7,7,37,0,0,50,7,9,4,0,19,154,497,137,0,793,3,0,0,0,6,0,0,0,0,0,12,3,0,0,14,0,0,0,0,0,41,12,0,0,55,9,4,0,0,11,31,54,3,0,83,25,52,4,0,84,13,7,0,0,21,3,0,0,0,3,5,4,0,0,17,4,4,0,0,5,44,37,16,0,95,22,7,0,0,25,3,0,0,0,4,19,5,0,0,25,102,40,0,0,142,15,4,0,0,19,55,47,0,0,97
602011039,0,4,0,0,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,22,0,0,27,5,0,0,0,5,0,5,0,0,5,0,0,0,0,5,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0,4,4,3,0,0,8,0,0,0,0,0,30,45,3,0,87,3,3,0,0,11,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,16,12,0,0,27,0,0,0,0,0,4,9,0,0,11,10,0,0,0,10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,4,0,0,0,6,0,0,0,0,0,3,0,0,0,3,26,3,0,0,27,0,0,0,0,0,20,5,0,0,25
602011040,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,10,3,0,21,0,7,0,0,7,0,4,0,0,5,3,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,7,0,0,6,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,49,4,0,65,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,9,4,0,0,6,0,0,0,0,0,7,5,0,0,12,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,6,0,0,0,6,8,0,0,0,8,0,0,0,0,0,7,3,0,0,15
602011041,0,0,0,0,0,0,0,0,0,0,0,12,3,0,11,0,0,0,0,3,6,3,0,0,9,0,3,0,0,3,0,5,0,0,7,0,3,0,0,3,7,7,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,3,0,68,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,16,11,0,0,27,0,0,0,0,6,4,0,0,0,6,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,4,0,0,4,14,0,0,0,14,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,10,0,0,0,10
602011042,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,23,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,28,42,7,0,82,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,13,3,0,0,15,0,0,0,0,0,10,3,3,0,17,4,3,0,0,11,3,5,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,4,0,0,7,4,4,0,0,8,0,0,0,0,0,7,3,0,0,12,23,11,4,0,36,9,0,0,0,9,6,3,0,0,7
602011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,4,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,0,0,0,5,3,0,0,0,3,7,0,0,0,7,0,0,0,0,0,4,0,0,0,4,9,0,0,0,9,0,0,0,0,4,9,0,0,0,9
602011044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,3,0,24,0,0,0,0,0,0,5,0,0,7,4,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,30,32,6,0,68,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,22,9,0,0,29,0,0,0,0,0,5,9,0,0,11,8,6,0,0,7,4,0,0,0,9,0,0,0,0,0,5,0,0,0,5,4,0,0,0,4,8,3,0,0,8,12,8,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,8,16,5,0,0,21
602011045,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7
602011046,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,21,0,0,0,0,4,4,8,0,0,12,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,9,4,0,0,8,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,35,45,3,0,81,3,6,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,26,12,0,0,29,0,0,0,0,0,12,3,0,0,13,5,0,0,0,7,7,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,0,0,19,11,0,0,0,11,0,0,0,0,0,11,0,0,0,11,21,0,0,0,22,0,0,0,0,0,16,4,0,0,13
602011047,0,0,0,0,4,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,4,20,5,0,31,4,12,0,0,16,5,12,0,0,13,0,6,3,0,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,8,0,0,18,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,3,0,0,0,5,0,6,0,0,6,0,0,3,0,6,23,89,15,0,137,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,26,5,0,0,29,4,0,0,0,0,4,6,0,0,17,0,4,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,16,10,0,0,0,13,0,0,0,0,0,6,0,0,0,10,22,4,0,0,25,4,0,0,0,4,15,7,0,0,26
602011048,0,7,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,18,0,0,21,0,0,0,0,4,5,8,5,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3,0,0,0,0,0,0,4,0,0,4,3,0,3,0,4,18,54,11,0,77,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,15,6,0,0,20,0,0,0,0,3,5,0,0,0,9,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,14,9,0,0,0,9,0,0,0,0,0,3,0,0,0,3,16,0,3,0,21,6,0,0,0,6,18,0,0,0,19
602011049,4,0,0,0,5,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,20,26,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,0,0,3,3,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,19,0,0,0,21,8,0,0,0,12,0,0,0,0,0,10,0,0,0,10,6,0,0,0,11,8,0,0,0,8,7,0,0,0,7
602011050,0,0,0,0,5,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,3,15,7,0,26,0,8,0,0,8,0,3,0,0,3,0,5,0,0,5,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,18,49,12,0,77,5,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,13,3,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,7,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,17
