POW_SA2_CODE_2021,Lab_1_149_H_0,Lab_1_149_H_1_19,Lab_1_149_H_20_29,Lab_1_149_H_30_34,Lab_1_149_H_35_39,Lab_1_149_H_40_44,Lab_1_149_H_45_49,Lab_1_149_H_50ov,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_19,Lab_150_299_H_20_29,Lab_150_299_H_30_34,Lab_150_299_H_35_39,Lab_150_299_H_40_44,Lab_150_299_H_45_49,Lab_150_299_H_50ov,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_19,Lab_300_399_H_20_29,Lab_300_399_H_30_34,Lab_300_399_H_35_39,Lab_300_399_H_40_44,Lab_300_399_H_45_49,Lab_300_399_H_50ov,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_19,Lab_400_499_H_20_29,Lab_400_499_H_30_34,Lab_400_499_H_35_39,Lab_400_499_H_40_44,Lab_400_499_H_45_49,Lab_400_499_H_50ov,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_19,Lab_500_649_H_20_29,Lab_500_649_H_30_34,Lab_500_649_H_35_39,Lab_500_649_H_40_44,Lab_500_649_H_45_49,Lab_500_649_H_50ov,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_19,Lab_650_799_H_20_29,Lab_650_799_H_30_34,Lab_650_799_H_35_39,Lab_650_799_H_40_44,Lab_650_799_H_45_49,Lab_650_799_H_50ov,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_19,Lab_800_999_H_20_29,Lab_800_999_H_30_34,Lab_800_999_H_35_39,Lab_800_999_H_40_44,Lab_800_999_H_45_49,Lab_800_999_H_50ov,Lab_800_999_H_NS,Lab_800_999_H_Tot,Lab_1000_1249_H_0,Lab_1000_1249_H_1_19,Lab_1000_1249_H_20_29,Lab_1000_1249_H_30_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40_44,Lab_1000_1249_H_45_49,Lab_1000_1249_H_50ov,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_19,Lab_1250_1499_H_20_29,Lab_1250_1499_H_30_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40_44,Lab_1250_1499_H_45_49,Lab_1250_1499_H_50ov,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_19,Lab_1500_1749_H_20_29,Lab_1500_1749_H_30_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40_44,Lab_1500_1749_H_45_49,Lab_1500_1749_H_50ov,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_19,Lab_1750_1999_H_20_29,Lab_1750_1999_H_30_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40_44,Lab_1750_1999_H_45_49,Lab_1750_1999_H_50ov,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_19,Lab_2000_2999_H_20_29,Lab_2000_2999_H_30_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40_44,Lab_2000_2999_H_45_49,Lab_2000_2999_H_50ov,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000_3499_H_0,Lab_3000_3499_H_1_19,Lab_3000_3499_H_20_29,Lab_3000_3499_H_30_34,Lab_3000_3499_H_35_39,Lab_3000_3499_H_40_44,Lab_3000_3499_H_45_49,Lab_3000_3499_H_50ov,Lab_3000_3499_H_NS,Lab_3000_3499_H_Tot,Lab_3500mo_H_0,Lab_3500mo_H_1_19,Lab_3500mo_H_20_29,Lab_3500mo_H_30_34,Lab_3500mo_H_35_39,Lab_3500mo_H_40_44,Lab_3500mo_H_45_49,Lab_3500mo_H_50ov,Lab_3500mo_H_NS,Lab_3500mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_19,Lab_PINS_H_20_29,Lab_PINS_H_30_34,Lab_PINS_H_35_39,Lab_PINS_H_40_44,Lab_PINS_H_45_49,Lab_PINS_H_50ov,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_19,Lab_Tot_H_20_29,Lab_Tot_H_30_34,Lab_Tot_H_35_39,Lab_Tot_H_40_44,Lab_Tot_H_45_49,Lab_Tot_H_50ov,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_19,OIDNS_NNI_H_20_29,OIDNS_NNI_H_30_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40_44,OIDNS_NNI_H_45_49,OIDNS_NNI_H_50ov,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_19,OIDNS_1_149_H_20_29,OIDNS_1_149_H_30_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40_44,OIDNS_1_149_H_45_49,OIDNS_1_149_H_50ov,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_19,OIDNS_150_299_H_20_29,OIDNS_150_299_H_30_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40_44,OIDNS_150_299_H_45_49,OIDNS_150_299_H_50ov,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_19,OIDNS_300_399_H_20_29,OIDNS_300_399_H_30_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40_44,OIDNS_300_399_H_45_49,OIDNS_300_399_H_50ov,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031222,0,17,3,0,0,0,0,0,0,22,3,14,4,0,0,0,0,0,0,24,0,13,3,0,0,0,0,0,0,14,0,12,6,4,0,0,0,0,0,28,4,13,25,10,9,0,0,0,6,59,4,11,12,21,16,6,0,4,5,75,9,7,16,20,37,20,7,4,3,121,3,0,10,14,27,10,5,6,0,81,0,0,4,6,9,6,0,4,0,28,0,0,0,0,3,3,0,0,0,7,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,86,82,78,105,47,17,27,6,467,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031223,4,71,3,0,0,0,0,0,4,87,0,39,6,0,0,3,0,0,0,55,3,19,16,7,0,0,0,0,0,42,0,33,34,5,6,0,0,0,3,73,0,34,36,9,15,6,0,0,4,105,6,12,37,19,26,7,3,0,0,106,4,7,12,15,28,22,7,0,0,99,6,5,4,4,26,21,7,12,0,77,0,4,5,3,12,3,4,8,0,34,0,0,0,0,3,0,0,9,0,17,0,0,0,0,0,0,4,6,0,9,0,0,0,5,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,24,227,142,65,127,76,19,39,14,725,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,11,0,5,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0
308041528,5,13,0,0,0,0,0,0,0,26,0,11,0,0,0,0,0,6,3,20,0,3,3,0,0,3,0,3,0,19,0,17,14,5,0,3,0,5,0,36,4,15,19,4,4,7,0,10,3,59,0,12,4,13,23,17,3,12,0,92,6,11,0,4,37,44,5,24,4,128,5,3,5,4,36,45,13,42,3,159,0,0,0,0,11,13,4,23,0,56,4,0,0,0,3,7,9,11,0,41,0,0,0,0,4,0,0,11,0,25,3,0,0,0,4,3,3,17,0,29,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,7,10,20,35,86,49,29,124,156,46,185,22,740,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
308041529,6,23,0,0,0,0,0,0,0,26,3,22,4,0,0,0,0,0,0,30,0,12,6,4,0,0,0,0,0,22,4,11,8,0,0,0,0,0,0,25,7,11,8,9,3,0,3,0,0,43,3,6,7,9,11,9,0,0,0,51,0,5,0,3,16,12,0,0,0,46,0,3,0,4,23,15,5,8,0,59,0,0,0,0,8,10,0,5,0,13,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,88,32,26,66,61,8,26,0,330,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
308051530,0,16,0,0,0,0,0,0,0,19,0,14,3,0,0,0,0,0,0,21,5,15,4,3,0,0,0,0,0,25,0,16,9,0,0,0,0,0,0,25,0,13,25,3,0,8,0,3,0,52,0,0,15,6,8,3,0,0,0,39,0,0,3,0,11,4,0,7,0,25,0,0,3,4,3,3,7,6,0,33,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,5,0,8,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,9,85,58,23,29,27,10,31,7,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
308051531,0,60,0,0,0,0,0,0,0,56,0,23,6,0,0,0,0,0,0,32,0,5,4,0,0,0,0,0,0,10,0,10,12,3,0,0,0,0,0,22,5,6,10,3,9,0,0,0,0,35,0,8,16,5,7,0,0,0,0,40,0,0,3,0,6,5,4,0,0,30,0,0,0,6,5,7,5,0,0,20,0,0,0,0,3,5,5,3,0,18,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,111,54,29,34,16,21,13,4,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051532,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,13,0,3,0,0,6,0,0,0,0,19,0,0,0,0,5,5,3,6,0,24,5,0,0,8,6,15,7,3,3,47,0,0,0,5,6,8,8,15,0,38,4,3,0,0,4,3,5,10,3,35,3,4,0,0,3,7,0,20,0,37,3,0,0,0,8,4,7,35,0,58,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,26,13,13,44,47,31,107,10,304,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051533,7,22,0,0,0,0,0,0,0,30,0,16,7,0,0,0,0,0,0,26,0,12,0,0,0,0,0,0,0,12,0,16,4,0,0,3,0,0,0,21,3,11,12,9,0,0,0,0,0,34,5,6,12,9,15,6,0,0,0,49,0,6,4,4,18,15,0,0,0,50,0,3,4,5,15,5,4,4,6,44,4,0,0,5,8,7,11,13,3,45,4,4,0,0,6,17,0,6,0,33,0,0,0,0,4,0,4,3,0,12,0,0,0,0,4,3,0,15,0,25,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,23,91,40,30,66,52,23,51,9,390,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051534,0,35,0,0,0,0,0,0,0,39,0,31,3,0,0,0,0,0,0,46,0,19,12,3,0,0,0,0,0,39,0,24,23,5,0,0,0,4,0,53,3,25,26,16,6,4,0,3,6,85,3,15,21,14,26,17,0,5,0,103,0,15,10,16,29,19,8,5,0,98,4,6,7,7,22,30,12,14,5,108,5,0,0,7,21,18,4,28,4,82,0,0,0,6,9,12,7,11,0,38,0,0,0,0,6,7,5,13,0,37,6,0,0,0,7,3,6,19,0,41,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,0,0,3,3,13,28,191,103,62,127,124,44,102,18,802,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
308051535,0,39,5,0,0,0,0,0,0,38,0,21,4,0,0,4,0,0,0,23,0,7,12,0,0,0,0,0,0,25,0,13,10,0,0,0,0,7,4,30,0,10,15,0,4,0,0,5,0,32,3,9,8,11,11,6,0,3,0,47,0,5,3,10,7,15,6,10,0,57,3,0,0,4,16,11,0,12,3,53,0,5,0,0,10,6,8,15,0,47,0,0,0,0,3,4,7,29,0,55,0,0,4,0,4,12,3,23,5,52,0,0,5,0,7,10,7,34,0,71,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,4,0,3,0,8,0,3,0,0,0,0,0,0,0,8,22,102,60,26,62,85,36,150,16,561,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
308051536,0,9,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,5,0,6,3,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,13,4,0,5,0,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,4,0,3,0,12,0,0,0,0,6,0,7,0,0,12,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,11,7,27,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,5,6,0,0,0,0,0,0,6,0,3,0,0,4,0,0,0,0,6,0,3,3,3,0,0,0,0,0,13,3,6,0,0,7,0,0,0,0,11,0,0,0,0,0,10,5,3,0,22,6,0,0,0,0,0,0,4,0,8,0,0,0,0,0,5,0,6,0,14,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,11,4,15,19,9,24,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051539,4,57,0,0,0,0,0,0,0,58,0,31,0,0,0,0,0,0,0,33,0,12,6,0,0,0,0,0,0,23,0,15,17,6,0,0,0,0,0,31,3,4,12,3,9,0,0,0,0,34,3,9,10,8,6,5,0,0,0,49,0,0,0,3,18,8,0,9,0,43,0,0,0,0,5,7,0,3,0,24,0,0,0,0,4,7,0,3,0,17,0,0,0,5,0,0,0,4,0,10,0,0,0,0,3,0,0,6,0,7,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,137,58,27,41,23,3,30,7,344,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
309011224,10,27,0,0,0,0,0,0,0,38,8,20,3,0,0,0,0,0,0,25,11,21,3,0,0,0,0,0,0,38,11,22,12,10,0,0,0,0,0,46,14,19,24,6,3,3,0,0,0,68,6,12,21,10,10,5,0,0,0,57,0,6,15,4,17,3,0,0,0,44,9,3,0,3,16,3,0,0,0,38,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,131,80,24,46,20,0,9,0,379,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
309011225,20,74,3,0,0,0,0,0,0,97,7,31,3,0,0,3,0,0,0,49,16,33,13,6,0,0,0,0,0,70,12,40,23,5,0,5,0,0,0,85,23,45,48,32,9,6,0,3,3,169,17,36,44,31,47,25,0,3,0,205,14,29,25,40,98,56,16,9,0,288,5,6,24,21,76,58,22,23,3,241,5,10,3,7,15,29,12,22,0,100,0,4,0,0,11,20,3,15,0,57,0,0,0,0,4,11,3,8,0,28,0,0,0,5,0,7,0,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,3,0,0,5,0,0,3,13,118,319,203,140,258,229,58,106,14,1448,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,5,6,5,3,3,0,0,0,0,0,6,14
309011226,4,48,0,0,0,0,0,0,0,52,4,27,0,0,0,0,0,0,0,28,6,20,5,6,0,0,0,0,0,34,0,17,3,4,0,0,0,0,0,26,8,6,22,7,0,0,0,0,0,46,3,4,14,12,9,0,0,0,0,36,0,4,11,10,11,5,5,0,0,46,0,0,3,4,12,4,0,0,0,30,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,129,60,29,33,23,5,9,8,328,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4
309011227,15,53,0,0,0,0,0,0,4,74,8,43,4,0,0,0,0,0,0,53,13,45,13,0,0,0,0,0,0,76,24,44,25,7,4,0,0,0,0,103,42,41,47,16,9,0,0,0,5,159,41,42,44,29,37,4,0,3,3,200,21,17,39,32,55,14,3,0,4,188,8,18,11,11,31,24,3,5,0,116,3,4,5,3,19,26,0,4,0,70,8,3,8,0,9,14,3,5,0,47,0,0,0,0,0,16,4,4,0,26,4,0,0,0,3,12,9,15,0,45,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,188,311,198,104,167,109,19,47,18,1178,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309011228,13,34,0,0,0,0,0,0,0,44,0,25,3,0,0,0,0,0,0,28,0,11,8,0,0,0,0,0,0,21,0,12,4,6,0,0,0,0,0,21,8,10,14,6,0,4,0,0,0,38,0,3,16,5,3,0,0,0,0,33,0,8,3,10,15,11,0,0,0,41,0,0,0,0,5,8,0,0,0,25,3,3,0,5,0,7,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,25,108,41,32,39,26,6,11,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
309011229,3,27,0,0,0,0,0,0,0,32,4,17,0,0,0,0,0,0,0,20,5,10,0,0,0,0,0,0,0,18,0,10,3,0,0,0,0,0,0,11,9,12,13,7,3,0,0,0,0,36,0,4,9,9,4,0,0,0,0,37,3,9,6,4,20,8,0,0,0,47,0,0,4,4,23,15,9,0,0,57,3,0,0,0,0,6,0,9,0,29,0,0,0,0,3,0,3,0,0,9,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,86,42,18,59,40,20,18,0,313,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5
309021230,13,27,3,0,0,0,0,0,0,39,8,18,3,0,0,0,0,0,0,33,9,15,6,0,0,5,0,4,0,36,8,17,8,0,0,0,0,0,0,37,4,26,20,4,0,0,0,0,0,57,8,10,16,9,10,6,0,0,0,54,6,0,12,8,17,0,0,0,0,45,0,9,5,9,10,0,0,0,0,28,0,0,0,0,3,0,3,0,0,15,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,53,127,67,34,37,17,9,8,3,357,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
309021231,13,41,0,0,0,0,0,0,0,57,8,21,5,0,0,0,0,0,0,29,8,20,0,0,4,0,0,0,0,35,3,19,4,6,0,0,0,0,0,31,5,20,24,8,5,0,0,0,4,61,7,20,28,17,18,11,0,3,4,102,6,8,20,19,30,5,4,3,3,112,7,9,6,7,30,25,3,3,0,90,0,0,0,6,10,12,0,4,0,33,0,0,0,0,3,4,3,3,0,23,0,0,0,0,0,4,0,5,0,9,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,63,165,101,61,102,64,19,28,12,606,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
309021232,0,21,0,0,0,0,0,0,0,19,0,11,0,0,0,0,0,0,0,13,3,15,0,0,3,0,0,0,0,27,0,11,4,0,3,4,0,0,0,16,6,12,16,3,3,0,0,0,0,40,4,9,5,16,5,7,3,0,0,49,0,0,9,8,33,18,6,0,0,77,3,0,6,11,13,25,9,7,0,67,3,0,0,3,12,7,5,3,0,35,0,0,0,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,76,45,37,76,65,18,19,11,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
309021233,5,30,0,0,0,0,0,0,0,35,4,31,4,0,0,0,0,0,0,40,0,7,4,0,0,0,0,0,0,21,0,14,14,7,0,0,0,0,0,36,7,12,11,0,5,0,0,0,0,41,5,10,10,11,5,0,0,0,0,33,0,5,3,4,15,5,0,0,0,33,0,0,7,5,7,4,0,0,0,26,0,0,0,6,0,3,0,6,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,108,68,28,46,15,3,7,4,294,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
309021234,8,43,0,0,0,0,0,0,0,50,4,17,0,0,0,0,0,0,0,27,6,17,3,4,0,0,0,0,0,29,0,9,5,0,0,0,0,0,0,18,10,11,18,8,0,4,0,0,0,41,6,9,14,5,6,6,0,3,0,40,3,9,14,11,10,4,0,0,0,48,4,0,8,3,11,3,0,8,0,27,0,0,0,3,5,4,0,8,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,14,0,14,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,116,70,27,26,18,8,29,7,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
309031235,0,17,0,0,0,0,0,0,0,15,8,17,0,0,0,0,0,0,0,27,7,13,4,0,0,0,0,0,0,30,5,12,17,0,4,0,0,0,3,34,4,9,12,10,3,10,0,0,3,47,5,11,17,17,25,5,5,0,0,86,4,6,12,8,65,28,11,3,0,135,0,3,3,8,40,38,6,16,0,112,3,3,0,3,14,20,3,8,0,50,0,5,0,0,8,11,0,5,0,32,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49,101,75,45,167,107,25,41,13,609,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
