POW_SA2_CODE_2021,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000_3499_A_15_19,TaTW_3000_3499_A_20_24,TaTW_3000_3499_A_25_34,TaTW_3000_3499_A_35_44,TaTW_3000_3499_A_45_54,TaTW_3000_3499_A_55_64,TaTW_3000_3499_A_65_74,TaTW_3000_3499_A_75ov,TaTW_3000_3499_Tot,TaTW_3500mo_A_15_19,TaTW_3500mo_A_20_24,TaTW_3500mo_A_25_34,TaTW_3500mo_A_35_44,TaTW_3500mo_A_45_54,TaTW_3500mo_A_55_64,TaTW_3500mo_A_65_74,TaTW_3500mo_A_75ov,TaTW_3500mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000_3499_A_15_19,CoPSW_3000_3499_A_20_24,CoPSW_3000_3499_A_25_34,CoPSW_3000_3499_A_35_44,CoPSW_3000_3499_A_45_54,CoPSW_3000_3499_A_55_64,CoPSW_3000_3499_A_65_74,CoPSW_3000_3499_A_75ov,CoPSW_3000_3499_Tot,CoPSW_3500mo_A_15_19,CoPSW_3500mo_A_20_24,CoPSW_3500mo_A_25_34,CoPSW_3500mo_A_35_44,CoPSW_3500mo_A_45_54,CoPSW_3500mo_A_55_64,CoPSW_3500mo_A_65_74,CoPSW_3500mo_A_75ov,CoPSW_3500mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64
407021151,3,4,3,0,22,0,0,0,8,0,0,0,0,10,0,0,5,0,5,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,13,23,50,38,33,24,14,6,197,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,4,4,0,0,8,3,0,16,0,0,0,0,3,4,0,0,10,0,0,3,5,6,3,3,0,26,0,0,8,3,5,10,0,0,30,0,4,3,0,11,4,3,0,29,0,5,6,4,8,3,5,0,32,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407021152,0,10,0,0,17,0,0,6,0,4,0,0,0,10,0,0,0,3,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,30,57,43,48,46,9,0,264,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,0,0,0,3,0,0,0,10,0,3,0,0,0,3,0,0,13,4,0,0,3,5,4,0,0,25,5,6,12,12,7,12,0,0,56,3,5,16,18,5,15,0,0,67,3,6,14,7,17,13,0,0,58,0,0,4,7,9,18,0,0,37,0,8,0,4,4,5,0,0,18,0,0,0,7,0,3,0,0,5,0,0,0,0,0,8,0,0,11,0,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407021154,13,7,0,0,39,0,0,0,4,0,5,0,0,12,0,0,7,0,0,4,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,32,51,90,54,58,61,26,0,377,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,8,0,0,9,0,0,0,0,16,0,6,0,0,4,0,0,0,11,5,3,3,5,0,5,0,0,25,0,5,10,12,12,13,0,0,50,0,9,7,16,9,10,5,0,49,0,7,15,11,13,11,4,0,52,0,5,13,6,6,6,4,0,36,0,0,4,3,9,7,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,9,0,0,3,0,3,6,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407021155,0,0,0,0,7,0,0,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,21,21,20,17,0,0,94,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,7,0,6,0,0,0,0,0,0,11,0,0,0,3,4,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407021156,7,0,0,0,13,0,0,3,0,0,4,0,0,9,0,0,4,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,33,32,34,24,9,0,163,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,8,0,5,0,0,7,0,0,0,16,0,3,10,8,4,11,0,0,30,0,3,3,3,3,3,3,0,18,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407021157,11,7,0,0,29,0,0,7,10,10,4,0,0,30,0,5,9,0,6,4,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,45,77,100,85,81,59,20,4,484,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,3,0,3,0,0,0,0,0,11,0,0,9,0,0,0,0,0,12,0,5,0,4,3,4,0,0,15,0,0,4,7,11,3,4,0,36,3,3,5,11,8,10,0,0,34,0,11,7,10,7,3,4,0,39,0,4,6,7,10,5,0,0,36,0,0,3,0,6,0,0,0,20,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,5,0,5,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407021158,7,4,0,0,17,0,0,0,6,3,5,0,0,14,0,0,3,8,12,11,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,25,33,36,41,8,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,9,3,0,0,0,0,4,0,0,6,0,0,0,3,9,0,0,0,13,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407021173,7,11,4,0,46,0,0,0,7,10,6,0,0,28,0,0,3,4,11,3,0,0,28,0,0,0,3,0,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,8,51,104,176,131,132,112,33,6,748,0,0,0,0,0,0,0,0,0,38,0,4,0,0,0,0,0,47,15,0,3,0,4,3,0,0,30,6,5,0,4,7,6,0,0,31,11,7,4,8,4,8,0,0,47,12,14,20,18,13,13,0,0,89,11,19,29,23,28,18,0,0,123,0,18,26,20,22,24,5,0,113,0,12,32,20,32,29,4,0,128,0,5,20,17,12,15,0,0,64,0,0,10,6,4,3,0,0,34,0,4,4,4,4,5,0,0,19,0,0,9,6,6,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
407021174,19,19,0,0,109,0,3,24,18,15,9,0,0,69,0,0,21,22,22,10,0,0,77,0,0,0,0,0,0,0,0,7,0,0,8,0,9,0,0,0,12,0,0,3,0,4,3,0,0,9,118,181,318,244,214,168,45,5,1287,0,0,3,0,0,0,0,0,10,34,0,5,6,0,0,0,0,46,14,11,0,3,7,3,0,0,38,11,6,18,4,0,14,0,0,49,11,13,18,8,12,11,7,0,76,20,20,34,39,22,25,6,0,160,7,24,47,37,34,29,3,0,185,5,24,54,53,42,33,6,0,219,0,17,34,39,33,37,9,0,178,0,8,21,18,28,12,5,0,92,0,3,13,12,13,14,0,0,61,0,0,12,13,10,6,0,0,38,0,0,4,17,19,4,0,0,53,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0
407031159,8,5,0,0,23,0,0,6,5,5,0,0,0,13,0,0,5,3,6,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,19,33,70,46,52,48,20,0,289,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,5,0,3,4,0,0,0,4,0,15,0,6,0,0,5,7,0,0,24,0,9,4,4,13,9,0,0,36,0,0,11,11,15,8,0,0,50,0,3,9,9,12,4,5,0,49,0,0,3,5,11,9,0,0,31,0,0,3,5,3,0,0,0,8,0,0,0,0,6,5,0,0,9,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0
407031160,5,0,0,0,30,0,0,5,8,3,0,0,0,23,0,0,0,6,4,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,37,60,103,68,57,51,18,0,390,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,4,6,0,0,3,0,0,0,12,4,6,4,3,4,3,0,0,20,0,5,3,3,5,3,0,0,25,6,7,7,7,9,4,4,0,41,5,13,15,15,19,23,6,0,89,0,9,16,10,12,13,4,0,65,0,9,15,12,16,18,3,0,78,0,6,11,9,14,5,4,0,41,0,0,3,0,3,4,0,0,12,0,0,4,3,4,4,0,0,20,0,0,9,10,14,13,0,0,40,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031161,6,0,0,0,16,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,37,23,30,15,10,0,150,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,8,0,0,0,0,0,6,0,0,7,0,4,0,4,0,3,0,0,14,0,0,3,3,3,0,0,0,16,0,0,0,5,5,9,0,0,17,0,0,0,0,8,4,5,0,17,0,0,4,5,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031162,3,0,0,0,21,0,0,4,0,5,4,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,67,59,49,35,9,0,286,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,7,0,0,0,0,4,0,0,8,5,0,0,4,0,4,0,0,10,0,0,4,0,3,8,0,0,18,7,0,11,11,10,9,0,0,42,0,13,8,3,9,13,0,0,52,0,10,15,10,15,9,0,0,60,0,4,7,10,10,10,4,0,41,0,4,6,7,4,6,0,0,30,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031163,4,0,0,0,13,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,11,20,13,12,6,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031164,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,35,30,43,45,12,0,200,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,9,3,0,5,0,3,0,0,0,15,0,3,5,0,3,0,0,0,13,0,0,0,3,0,4,0,0,11,0,8,7,3,5,7,0,0,27,4,4,3,12,7,9,0,0,32,0,7,3,4,7,11,0,0,32,0,3,3,7,7,9,0,0,30,0,0,4,0,3,0,0,0,9,0,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031165,14,8,0,0,58,0,3,8,5,3,4,0,0,29,0,0,16,4,10,8,0,0,38,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,6,0,4,0,0,5,0,0,0,12,63,124,197,133,163,150,35,8,863,7,0,0,0,0,0,0,0,3,20,0,3,4,0,0,0,0,27,9,3,7,3,6,3,0,0,29,3,11,3,10,11,7,3,0,47,4,15,12,15,16,15,4,0,90,11,21,32,15,24,35,7,0,148,4,19,41,23,45,46,10,3,182,6,28,45,47,32,33,9,5,193,3,11,38,46,51,47,9,0,215,0,4,25,31,38,37,8,0,137,0,4,18,17,29,24,3,0,102,0,5,13,15,22,14,7,0,68,0,0,11,15,19,15,0,0,63,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,3,0,0,3
407031166,4,8,0,0,41,0,0,3,7,4,0,0,0,8,0,0,7,8,8,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,13,19,79,62,53,45,11,0,279,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,8,0,4,0,3,0,0,0,0,5,0,4,3,0,0,3,0,0,17,0,0,0,3,4,0,0,0,7,0,0,0,0,4,0,0,0,7,0,0,3,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031167,4,4,0,0,20,0,5,0,0,0,0,0,0,8,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,44,72,42,39,49,13,0,275,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,16,0,3,0,7,0,0,0,20,7,0,4,3,0,0,0,0,13,5,3,7,0,3,0,0,0,20,5,10,11,9,15,8,0,0,53,10,8,21,11,18,11,0,0,76,0,9,7,15,16,15,4,0,68,0,3,9,14,13,9,3,0,46,0,0,0,3,0,7,0,0,24,0,0,4,4,0,4,0,0,12,0,0,0,0,3,3,0,0,7,0,0,0,5,3,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031168,4,4,0,0,11,0,0,0,3,0,0,0,0,7,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,46,32,37,37,10,0,188,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,0,0,6,0,0,12,0,0,3,0,0,0,0,0,10,0,0,5,0,3,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031169,3,6,0,0,11,0,0,3,0,0,6,0,0,8,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,28,56,27,18,41,13,0,192,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,12,0,0,5,3,0,0,0,0,9,0,4,4,4,3,3,0,0,13,7,4,7,9,6,10,3,0,32,3,8,8,6,3,9,0,0,24,0,0,8,0,8,5,0,0,33,0,0,5,7,4,5,0,0,24,0,0,4,0,0,4,0,0,10,0,0,0,0,4,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031170,3,5,0,0,19,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,3,20,25,52,48,64,30,23,4,262,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,9,0,0,4,4,0,0,21,3,0,4,4,10,4,0,0,26,0,3,5,0,8,8,0,0,30,0,0,8,3,12,10,0,0,26,0,0,7,3,3,9,6,0,24,0,0,4,0,9,5,4,0,23,0,0,5,4,3,6,0,0,18,0,0,5,0,3,0,0,0,13,0,0,0,4,3,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497979799,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499999499,312,205,31,0,1330,0,19,211,210,142,109,16,0,717,0,26,274,239,213,124,23,3,900,0,5,42,62,26,28,0,0,169,3,6,39,35,26,15,0,0,113,10,20,23,19,27,29,0,0,130,538,1339,2911,2446,2385,1987,537,49,12184,3,3,4,3,4,0,0,0,25,117,42,16,15,27,22,6,0,237,41,87,43,20,30,51,10,0,296,19,61,63,47,47,81,23,5,348,10,62,68,54,88,122,40,6,458,18,77,123,118,161,188,58,3,749,16,78,136,110,174,187,65,7,771,3,66,166,152,169,184,42,3,790,4,60,155,123,178,189,42,3,753,0,30,92,65,104,83,8,3,389,0,23,57,41,41,41,7,0,218,0,8,31,24,40,21,3,0,123,0,3,31,35,29,29,8,0,139,0,0,0,7,8,5,0,0,23,0,3,7,7,7,0,4,0,29,0,10,4,3,3,7
501011001,4,0,5,0,19,0,0,4,4,0,0,0,0,9,0,0,5,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,19,17,60,85,61,42,13,0,303,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,0,0,26,4,0,0,4,0,3,0,0,11,0,0,0,3,0,4,0,0,7,0,0,7,0,0,3,0,0,21,3,9,6,4,4,0,0,0,24,0,6,7,3,4,4,0,0,32,0,0,7,7,9,0,0,0,28,0,3,5,5,3,10,0,0,25,0,3,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501011003,21,16,3,0,77,0,3,5,18,13,4,0,0,47,0,6,17,19,7,3,0,0,50,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,7,55,84,185,206,152,113,24,4,834,4,0,0,0,0,0,0,0,3,63,0,3,0,3,0,0,0,69,12,3,3,0,0,7,6,0,32,10,3,0,9,4,4,0,0,29,5,6,7,12,7,4,0,0,43,5,9,15,12,8,4,0,0,58,10,11,20,21,23,11,0,0,93,8,25,32,13,12,7,3,0,96,0,7,19,9,9,3,5,0,57,0,0,9,4,0,3,0,0,18,0,0,8,5,0,3,0,0,14,0,0,0,4,3,0,0,0,5,0,0,0,3,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
501011004,16,11,3,0,66,0,0,10,14,9,9,0,0,39,0,0,10,11,14,0,0,0,35,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,29,53,150,180,123,93,25,0,658,0,0,0,9,0,0,0,0,7,42,0,3,6,0,0,0,0,60,4,0,4,7,3,0,0,0,22,3,11,9,12,9,6,6,0,41,3,6,9,5,5,12,0,0,45,5,9,7,22,10,13,0,0,65,0,11,22,24,22,9,5,0,91,0,8,34,21,28,11,0,0,100,0,9,17,17,20,12,0,0,73,0,0,6,7,5,5,4,0,32,0,0,4,8,5,0,0,0,16,0,0,4,4,7,0,0,0,14,0,0,6,0,4,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
