POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
101061544,8,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,3,0,12,0,4,9,0,7,0,0,0,22,0,0,5,3,4,6,0,0,18,0,0,5,0,3,4,0,0,8,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,8,20,20,13,23,5,0,113,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,3,0,0,3,3,0,7,5,0,17,0,0,3,9,3,6,4,0,28,0,6,3,3,6,11,0,0,25,0
102011028,11,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,5,4,0,0,0,4,0,0,0,11,0,3,4,0,3,3,5,0,12,0,5,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,6,0,0,0,0,3,0,0,0,4,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,26,14,16,8,40,13,7,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
102011029,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,5,0,0,0,0,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,4,4,3,0,0,14,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,8,12,16,14,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0
102011030,11,0,3,0,0,0,3,0,0,9,0,0,0,0,0,4,0,0,14,0,3,0,0,0,6,0,0,14,4,4,4,5,0,0,0,0,21,0,6,4,8,14,5,0,0,36,0,0,4,11,7,5,0,0,26,0,0,5,8,12,7,5,0,32,0,0,4,0,7,4,0,0,14,0,0,0,7,3,3,0,0,13,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,14,24,27,49,52,43,11,3,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,4,6,7,4,9,0,8,0,0,25,6,11,18,11,24,17,0,0,85,7,29,54,46,53,35,4,0,235,0,23,60,51,89,57,5,0,287,0
102011031,158,31,61,16,11,20,27,7,0,175,26,65,49,31,39,50,11,0,263,12,75,51,35,38,35,10,0,258,0,34,70,34,33,40,13,0,228,0,11,28,16,25,28,13,0,123,3,0,15,7,18,7,6,0,55,0,0,8,10,13,11,0,0,37,0,0,5,5,4,3,3,0,20,0,0,0,6,12,7,0,0,26,0,0,0,0,0,0,0,0,9,0,0,0,5,5,9,0,0,21,4,0,3,0,0,0,0,0,12,519,365,267,191,231,244,84,4,1904,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,17,12,7,0,0,0,0,0,0,20,6,3,0,0,0,0,0,0,16,0,5,0,4,0,0,0,0,12,4,9,3,0,4,4,3,0,27,3,3,5,4,3,7,0,0,32,0,4,8,18,13,9,0,0,56,0,0,4,3,9,13,0,0,35,0
102011032,96,21,19,21,6,16,14,11,0,109,24,38,28,16,30,24,6,5,171,15,46,30,33,30,33,8,3,204,9,37,70,39,42,40,14,0,254,0,22,38,38,51,30,4,0,187,0,7,27,23,41,23,4,0,119,0,4,13,15,26,20,0,0,72,0,0,8,12,8,7,3,0,42,0,0,13,13,7,14,0,0,44,0,0,0,0,0,0,0,0,3,0,0,3,3,5,5,0,0,14,7,0,0,0,0,0,0,0,13,313,219,272,211,285,239,57,11,1606,0,0,0,0,0,0,0,0,4,16,0,0,0,0,3,0,0,17,11,8,4,0,0,5,5,0,32,10,0,7,0,0,0,3,0,24,0,6,6,0,5,10,5,0,29,7,11,5,4,10,8,14,4,60,5,9,20,17,19,19,10,3,93,3,13,32,30,35,23,7,0,146,4,13,24,24,39,37,11,0,143,0
102011033,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,7,3,0,0,14,0,0,0,0,0,0,0,0,11,0,0,8,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,10,3,17,12,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,6,0
102011034,30,8,4,3,0,3,0,0,0,25,0,5,8,8,3,5,0,0,33,0,6,9,3,7,7,0,0,39,0,3,9,3,3,6,0,0,19,0,3,7,3,4,3,0,0,21,0,0,4,0,3,4,0,0,8,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,159,37,36,31,39,34,6,0,346,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,14,16,4,0,0,0,0,0,0,24,0,5,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,8,3,0,0,5,0,0,3,0,9,0,3,0,0,0,0,4,0,11,0,0,0,0,4,10,0,0,20,0,0,7,5,11,26,3,0,49,0
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
102011036,36,5,5,0,0,4,4,0,0,20,6,12,8,0,0,0,3,0,34,6,5,12,9,4,6,0,0,47,0,7,13,3,4,15,0,0,47,0,5,4,7,4,3,0,0,30,0,0,5,9,3,0,0,0,21,0,0,0,0,0,0,4,0,10,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,47,51,41,40,46,11,0,339,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,6,5,0,0,0,0,0,0,12,9,0,0,0,0,3,0,0,12,4,10,3,0,3,0,0,0,16,11,4,7,3,4,15,0,0,48,9,24,15,10,10,24,6,0,92,3,12,22,14,26,22,11,0,100,0,13,15,8,27,23,7,0,83,0
102011037,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,10,7,9,12,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0
102011038,4,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,6,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,6,14,15,17,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011039,18,3,3,0,0,0,0,0,0,10,4,4,7,3,0,3,0,0,19,0,3,5,7,0,5,4,0,31,0,8,10,6,3,0,3,0,27,0,3,9,13,0,6,3,0,29,0,3,0,3,4,0,3,0,19,0,0,4,0,9,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,81,33,35,37,34,31,14,0,269,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,11,3,9,5,0,0,0,0,0,15,0,3,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,4,0,0,0,5,0
102011040,31,6,8,5,0,10,3,5,0,43,10,8,9,5,10,11,3,4,64,0,11,21,9,18,13,5,3,73,0,6,10,10,11,9,0,0,42,0,0,10,7,3,15,0,0,42,0,0,4,7,5,4,5,0,18,0,0,0,8,7,0,0,0,17,0,0,0,4,0,4,0,0,8,0,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,6,119,54,65,72,81,71,26,9,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,11,0,0,0,0,4,3,5,0,15,0,0,0,0,3,3,4,0,12,0,0,3,0,0,4,0,0,8,0
102011041,3,0,0,0,0,0,3,0,0,10,0,3,0,0,6,0,0,0,14,0,0,6,0,0,0,0,0,13,0,0,0,6,0,0,0,0,3,0,0,0,5,8,0,0,0,12,0,0,0,0,4,0,0,0,10,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,8,0,0,0,7,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,22,9,11,20,32,20,6,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,0,0,4,0,0,0,0,0,4,0
102011042,38,20,23,15,0,8,9,0,0,71,12,16,13,8,12,12,0,0,69,3,26,18,8,16,9,0,0,85,0,13,15,6,6,10,0,0,51,0,9,3,11,6,4,0,0,36,0,0,8,3,7,4,0,0,21,0,0,0,0,4,0,0,0,15,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,0,0,12,202,100,84,60,65,65,10,4,590,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,4,0,12,0,3,0,3,3,3,0,0,11,0,0,0,4,10,5,5,0,23,0,0,4,3,5,3,0,0,14,0
102011043,32,6,9,3,0,9,4,0,0,26,3,9,0,0,9,0,3,0,33,6,9,4,5,8,7,0,0,34,0,10,9,5,0,10,0,0,35,0,0,8,8,6,6,0,0,25,0,3,6,3,4,4,0,0,23,0,0,0,8,6,3,0,0,12,0,0,4,4,0,3,0,0,10,0,3,3,4,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,132,59,46,34,50,42,11,0,369,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,6,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,7,0,6,0,0,0,5,0,0,10,0,0,3,0,0,5,0,0,5,0,3,3,0,4,6,0,0,8,0,4,0,0,7,5,0,0,16,0,0,3,0,6,5,0,0,15,0
102021044,69,19,27,14,7,9,6,5,0,77,14,25,15,11,13,13,0,0,93,0,18,16,15,24,14,4,0,95,0,10,21,12,16,17,0,0,76,0,0,11,15,12,5,0,0,48,0,0,0,10,5,8,0,0,15,0,0,3,5,4,0,0,0,16,0,0,0,3,3,0,0,0,7,0,0,0,4,5,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,5,244,122,94,97,88,69,20,0,732,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,4,0,0,4,0,4,0,15,0,3,0,5,0,8,0,0,12,0,3,0,4,0,6,0,0,14,0,0,3,8,0,5,0,0,16,0,0,0,0,4,7,4,0,27,0,0,3,5,17,27,6,0,58,0
102021045,9,0,5,0,0,6,0,0,0,10,0,10,5,0,0,0,0,0,18,0,3,8,3,7,0,5,0,29,0,0,3,4,0,6,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,0,0,7,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,28,10,25,13,9,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,7,0,0,4,0,0,7,0,0,7,0
102021046,12,3,5,0,9,3,0,0,0,19,0,3,4,4,0,8,0,0,22,0,4,9,0,8,3,0,0,22,0,5,0,0,3,0,0,0,6,0,4,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,22,21,26,18,4,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,3,5,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
102021047,19,6,3,0,8,4,3,0,0,21,8,10,7,5,5,9,0,0,36,8,4,5,3,4,3,0,0,27,0,5,3,3,5,0,0,0,27,0,0,7,12,9,11,3,0,34,0,0,5,4,5,0,0,0,16,0,0,6,0,5,3,0,0,20,0,0,0,6,0,0,0,0,8,0,0,0,14,9,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,88,29,34,73,47,37,13,0,327,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,12,5,0,7,0,0,0,0,0,14,0,3,0,3,0,0,0,0,9,0,0,10,0,6,10,5,0,33,0,7,3,8,6,19,6,0,52,0,6,11,21,31,33,3,0,106,0,9,21,31,39,44,0,0,147,0
102021048,88,23,17,10,17,9,10,0,0,90,17,32,17,15,14,18,7,0,121,11,30,23,20,16,20,7,0,127,0,18,22,13,20,12,4,0,93,3,8,15,13,10,9,0,4,64,0,0,4,4,0,0,0,0,22,0,0,7,3,3,3,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,3,0,3,0,0,0,3,0,0,11,327,149,129,107,93,95,32,4,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,8,4,0,0,0,0,4,0,0,14,10,0,0,0,0,3,0,0,19,3,6,6,0,4,8,0,0,21,0,3,6,4,3,0,0,0,21,0,0,4,4,3,4,0,0,11,0,0,6,4,12,9,0,0,26,0
102021049,4,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,18,23,3,6,7,5,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,10,0,0,4,9,4,0,0,0,10,0,0,0,3,0,0,0,0,11,0
102021050,15,0,4,0,3,3,0,0,0,17,5,3,7,0,6,4,5,0,29,0,0,3,4,11,0,0,0,21,0,0,7,3,15,6,0,0,34,0,0,0,0,3,8,0,0,15,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26,25,29,38,24,4,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,5,0,0,9,0,0,0,3,0,3,0,0,10,0
102021051,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,3,0,14,0,0,0,0,3,0,0,0,9,0,0,5,0,3,6,0,0,6,0,0,0,4,6,4,0,0,12,0,0,0,3,4,3,0,0,9,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,14,22,15,5,0,84,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,4,0,0,0,8,0,0,4,6,4,3,0,0,12,0,4,3,5,0,8,3,0,26,0,3,11,5,4,7,0,0,35,0
102021052,6,0,0,0,0,0,0,0,0,4,0,0,6,6,0,4,0,0,12,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,9,9,9,13,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0
102021053,19,0,9,0,7,3,4,4,0,27,4,3,4,9,7,7,6,0,40,0,10,6,9,10,9,4,0,50,0,8,11,6,9,4,3,0,55,0,0,0,10,6,10,3,0,37,0,0,0,6,6,5,0,0,16,0,0,7,0,4,4,3,0,19,0,0,0,0,5,3,0,0,8,0,0,0,0,8,4,0,0,13,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,67,51,42,62,73,57,23,6,378,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,9,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,3,0,0,3,0,0,0,10,0,0,4,4,3,5,0,0,10,0,0,7,5,4,3,3,0,12,0
