POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
308031214,0,0,0,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,65,72,47,47,23,8,5,6,293,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,9,5,0,3,0,0,0,0,0,0,7,0,5,4,4,0,0,0,0,0,11,0,4,9,3,5,0,0,0,0,28,4,0,17,7,10,9,0,0,0,49,3,4,9,5,34,17,0,0,0,76,6,0,10,14,31,17,0,0,0,81,7,0,0,4,32,20,5,6,0,79,8,0,0,0,23,25,0,0,0,63,3,0,3,0,10,20,4,0,0,41
308031215,3,0,0,0,13,4,3,0,0,27,0,0,0,3,0,0,0,6,0,18,0,0,0,0,6,4,7,3,0,11,8,0,0,0,0,3,6,6,0,24,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,36,81,86,62,100,53,39,26,10,488,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,8,4,0,0,3,0,0,0,23,0,9,25,3,7,0,0,0,0,46,0,7,16,7,24,8,0,4,0,73,9,3,11,18,63,42,7,4,0,151,3,6,10,10,52,31,13,9,0,145,8,6,5,5,27,33,6,19,0,109,0,6,4,0,26,18,11,11,0,71,3,4,3,3,6,13,3,9,0,44
308031216,4,0,0,4,21,14,3,3,0,53,4,0,0,0,18,13,0,7,0,36,0,0,0,5,11,6,0,0,0,22,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,102,79,64,105,53,8,19,7,475,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,7,3,8,0,0,0,0,21,0,0,5,8,5,3,0,0,0,22,4,0,4,0,13,5,0,0,0,30,0,0,0,3,7,10,0,0,0,19,0,0,4,0,6,3,0,0,0,16,0,0,0,0,3,0,0,0,0,4
308031217,12,6,12,9,57,26,10,17,0,143,11,9,6,9,34,33,11,12,0,119,8,4,4,4,17,25,11,17,0,91,7,3,0,4,38,40,22,31,0,154,0,0,0,0,0,7,0,9,0,22,0,0,0,0,0,3,0,5,0,12,0,0,0,0,5,0,0,0,5,14,85,233,209,154,319,225,85,125,21,1454,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,14,0,18,8,0,0,4,0,0,0,28,3,23,15,0,10,0,0,0,0,56,5,17,52,13,23,0,4,0,0,120,16,12,46,22,50,19,3,0,0,175,11,15,45,32,126,41,0,8,0,296,13,3,25,28,154,69,11,12,0,321,4,3,15,24,143,64,9,14,0,283,7,0,5,10,73,54,0,17,4,176,8,0,4,3,34,35,15,9,0,101
308031218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,3,0,0,0,0,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
308031219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,20,0,8,4,5,0,0,66,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,12,0,0,3,4,0,5,0,4,0,20,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3
308031220,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,6,3,6,6,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,4,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,3
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031222,10,0,3,20,37,24,11,12,0,109,7,3,7,5,5,10,6,4,0,50,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,3,0,5,0,17,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,93,158,173,178,206,110,36,71,10,1038,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,7,6,0,0,3,0,0,0,15,6,13,20,3,6,0,0,0,0,48,8,7,21,30,12,4,3,4,0,81,7,8,33,20,48,9,6,4,0,132,16,8,13,30,65,32,5,15,0,182,3,6,10,15,63,29,0,7,0,138,5,0,0,3,34,19,6,6,0,79,5,0,0,0,11,10,6,0,0,27
308031223,0,0,5,11,12,5,4,5,0,46,0,0,4,6,7,8,5,3,0,36,0,0,4,0,0,4,3,6,0,15,0,0,0,0,3,11,4,8,0,27,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,14,42,268,189,121,159,96,34,44,22,975,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,14,3,0,0,0,0,0,0,25,0,23,9,0,0,0,0,0,0,28,0,29,7,4,0,3,0,0,0,45,0,21,35,6,8,5,0,3,0,76,5,14,38,17,32,7,7,3,0,124,0,11,15,25,53,23,8,8,0,139,3,5,12,13,41,24,5,8,0,118,4,5,6,8,37,13,0,8,0,82,0,0,3,7,12,10,5,6,0,45,0,7,3,0,10,3,6,0,0,26
308041528,0,0,0,0,0,0,0,6,0,17,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,18,50,59,27,17,35,9,32,0,245,0,4,3,0,0,0,0,0,0,10,0,7,0,0,0,3,0,0,0,8,0,7,4,0,0,0,0,0,0,9,0,6,0,4,0,0,0,0,0,12,0,8,0,4,0,0,0,0,0,17,0,7,9,0,4,0,0,0,0,23,0,8,4,0,4,3,0,0,0,24,4,4,3,3,6,14,4,4,0,39,3,0,4,5,10,13,11,9,0,47,0,3,0,0,12,9,7,4,0,37,0,0,0,4,4,11,6,6,0,26,0,0,0,0,4,9,8,5,0,26
308041529,0,0,0,0,3,0,4,0,0,15,0,0,0,0,3,0,0,4,0,12,0,0,0,0,0,5,4,4,0,6,0,0,0,0,5,11,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,18,61,59,32,54,31,14,26,5,302,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10,0,10,0,3,0,0,0,0,0,17,0,10,0,4,6,0,0,0,0,20,0,7,18,0,4,0,0,0,0,35,0,3,18,9,8,11,0,0,0,54,0,0,5,7,16,10,0,0,0,42,3,4,5,3,14,23,0,8,0,66,7,0,3,5,11,16,0,6,0,53,3,0,5,0,3,3,0,8,0,17,0,0,0,0,0,4,0,3,0,5
308051530,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60,43,35,25,15,3,13,3,212,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,12,0,3,3,0,0,0,0,0,0,11,0,4,8,0,0,0,0,0,0,16,0,3,0,0,9,0,0,0,0,19,5,0,0,7,6,6,0,0,0,19,0,4,12,0,3,8,0,4,0,29,0,0,3,4,6,0,0,0,0,17,0,0,0,0,5,3,0,0,0,13,0,0,0,0,5,0,0,0,0,7
308051531,0,0,0,0,0,0,0,3,0,17,0,0,6,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,22,80,89,43,49,25,7,7,6,332,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,0,5,4,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,9,0,5,14,5,0,0,0,0,0,23,0,3,6,3,3,0,0,0,0,21,0,3,9,4,11,5,0,0,0,35,0,3,0,7,3,3,0,0,0,25,0,0,0,3,0,0,0,3,0,15,0,0,0,0,3,0,3,0,0,10,0,0,0,0,6,3,0,0,0,14
308051532,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,8,0,8,8,10,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,8,10,0,0,0,0,0,0,21,0,0,5,0,7,0,0,0,0,14,3,0,9,9,13,5,3,0,0,44,0,0,0,0,13,13,3,3,0,35,9,0,0,4,10,12,7,3,0,34,0,0,0,0,4,16,0,11,0,34,4,0,0,0,6,9,4,8,0,24
308051533,0,0,3,3,7,3,0,4,0,23,0,0,3,0,0,0,0,0,0,7,4,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,85,104,63,88,29,11,14,9,426,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,8,0,6,4,0,0,0,0,0,0,12,0,5,9,0,0,0,0,0,0,24,0,0,8,5,3,0,0,0,0,17,6,0,6,4,18,6,0,0,0,35,0,4,3,4,10,15,0,9,0,39,0,0,0,0,10,11,3,0,0,27,0,0,0,0,3,6,0,0,0,19,3,0,0,0,5,3,0,6,0,13
308051534,0,0,5,22,23,25,7,9,0,95,0,0,5,5,14,17,0,3,0,48,8,0,0,0,3,11,6,6,0,33,10,3,0,4,9,38,8,13,0,76,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,62,164,186,110,150,145,36,45,8,907,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,8,0,7,0,0,4,0,0,0,0,12,0,14,9,0,0,3,0,0,0,25,4,21,22,3,6,0,0,0,0,60,5,17,43,14,27,7,0,0,0,112,6,13,41,32,37,10,0,0,0,138,4,8,26,13,80,37,7,10,5,189,11,12,17,22,95,59,6,11,0,227,11,5,8,10,56,54,7,13,0,159,8,0,9,9,39,25,8,13,0,105,3,0,0,0,4,19,0,7,0,47
308051535,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,5,10,0,19,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,11,44,40,23,39,28,11,26,6,230,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,9,5,0,0,0,0,0,0,7,0,7,9,0,3,0,0,0,0,19,0,4,8,0,0,0,0,0,0,13,0,5,14,3,4,3,0,0,0,30,0,0,8,4,6,6,0,0,0,40,0,0,5,5,9,7,0,3,0,33,0,0,0,0,11,7,0,9,0,34,4,0,0,0,9,6,0,4,0,19,0,5,0,0,4,5,4,4,0,21
308051536,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,33,10,22,10,5,5,0,108,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,8,0,0,3,0,8,7,3,0,0,20,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,6
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,0,0,3,0,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,8,17,50,26,28,14,0,10,0,159,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,6,0,0,0,3,4,5,0,0,0,13,0,0,0,0,4,9,0,0,0,15,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,5,0,0,0,5
308051539,0,0,0,4,4,9,5,0,0,28,0,0,3,5,3,10,9,5,0,38,0,0,0,0,3,0,4,7,0,14,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,99,111,84,68,54,22,19,8,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,3,0,5,0,0,4,0,0,0,0,8,0,4,14,0,3,0,0,0,0,26,0,0,11,8,12,4,0,0,0,32,0,3,9,6,17,0,3,0,0,37,0,0,9,10,12,23,0,0,0,48,0,0,0,4,11,13,0,4,0,35,0,0,0,0,6,9,0,3,0,24,0,0,0,0,0,6,0,5,0,5
309011224,4,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,128,117,97,31,42,20,8,18,3,455,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,9,5,4,3,0,0,0,0,0,0,14,6,13,6,0,0,0,0,0,0,22,3,10,8,3,0,0,0,0,0,33,3,5,11,7,3,4,0,0,3,44,0,5,10,4,19,4,0,0,0,52,4,3,7,8,23,6,3,0,0,54,0,3,0,0,15,7,0,0,0,31,0,3,4,0,8,3,0,3,0,25,0,0,0,4,0,4,0,0,0,17
309011225,7,8,9,8,25,9,0,3,0,71,5,5,3,5,15,15,6,8,0,53,0,5,0,6,4,15,3,4,0,32,3,0,0,4,5,18,7,12,0,61,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,3,19,265,342,221,126,166,110,25,45,22,1336,0,3,4,0,0,0,0,0,0,13,4,8,0,0,0,0,0,0,0,13,8,18,0,0,0,0,0,0,0,31,6,31,6,0,3,0,0,0,0,43,4,39,24,0,5,0,0,0,0,68,18,36,56,9,9,4,0,0,4,137,9,26,69,40,31,14,0,4,0,198,5,31,52,49,123,54,0,11,3,328,12,25,38,34,153,109,18,10,0,397,7,8,13,10,67,62,14,15,0,196,4,7,6,9,35,26,10,17,0,118,0,6,8,5,22,24,3,7,0,66
309011226,0,0,4,3,4,0,0,0,0,21,0,6,0,5,0,0,0,0,0,9,6,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,3,0,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,98,155,144,71,64,28,10,10,11,596,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,18,7,0,0,0,0,0,0,27,0,21,5,0,0,0,0,0,0,33,8,10,21,4,4,3,0,0,0,45,3,10,24,14,10,0,0,0,0,68,5,8,15,22,27,9,0,0,0,79,4,4,7,11,40,14,0,5,0,91,0,4,7,7,26,8,3,0,0,58,0,0,0,0,5,10,0,0,0,19,0,0,3,0,4,4,0,0,0,14
309011227,40,16,17,16,34,50,7,8,0,193,10,4,7,8,19,21,13,4,0,84,8,0,3,4,14,16,6,12,0,67,8,6,0,0,12,19,6,13,0,83,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,13,3,0,3,0,0,3,0,0,3,10,570,407,331,230,314,246,57,66,34,2252,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,7,4,12,0,0,0,0,0,0,0,21,7,21,3,0,0,0,0,0,0,25,6,15,12,0,0,0,0,0,0,35,10,28,29,20,6,0,0,0,0,90,13,20,37,34,19,11,0,0,5,145,8,23,34,43,81,38,5,5,0,234,14,17,21,17,98,44,10,13,0,234,5,10,11,9,50,44,6,9,0,145,3,4,6,6,28,18,6,4,0,84,3,0,0,8,14,6,6,0,0,40
